epoch,train_loss,val_loss,lr,eval_epoch,eval/knn_train_cv,eval/svm_train_cv,eval/svm_test_acc,eval/knn_test_acc
1,8.198509216308594,7.441492080688477,0.0,10.0,0.6632072072072072,0.6871711711711712,0.7340425531914894,0.7127659574468085
2,8.192627716064454,7.429143905639648,5e-05,20.0,0.6632072072072072,0.6978378378378378,0.723404255319149,0.7127659574468085
3,8.175955200195313,7.4027838706970215,0.0001,30.0,0.746054054054054,0.7593513513513515,0.7553191489361702,0.7553191489361702
4,8.139097976684571,7.360066890716553,0.00015,40.0,0.7647927927927928,0.7807567567567568,0.7659574468085106,0.8085106382978723
5,8.085682678222657,7.307922840118408,0.0002,50.0,0.764828828828829,0.7647567567567568,0.7553191489361702,0.776595744680851
6,8.035056114196777,7.263698101043701,0.00025,60.0,0.7621621621621621,0.7729009009009009,0.7553191489361702,0.7872340425531915
7,7.991412925720215,7.243235111236572,0.0003,70.0,0.7727927927927928,0.7756036036036036,0.7978723404255319,0.7978723404255319
8,7.972824478149414,7.2393293380737305,0.00035,80.0,0.7835315315315314,0.7782342342342343,0.8191489361702128,0.8085106382978723
9,7.971948528289795,7.220726490020752,0.0004,90.0,0.7781621621621622,0.7835315315315317,0.8085106382978723,0.8297872340425532
10,7.950577354431152,7.202981948852539,0.00045000000000000004,100.0,0.7781981981981982,0.7835315315315314,0.8191489361702128,0.8297872340425532
11,7.956084156036377,7.199518203735352,0.0005,110.0,0.7861981981981983,0.7861621621621622,0.8191489361702128,0.8191489361702128
12,7.945764350891113,7.195271015167236,0.00055,120.0,0.788864864864865,0.7941621621621622,0.8191489361702128,0.8297872340425532
13,7.936035823822022,7.191824913024902,0.0006,130.0,0.788864864864865,0.7887927927927928,0.7978723404255319,0.8085106382978723
14,7.93024206161499,7.179803371429443,0.0006500000000000001,140.0,0.7941981981981983,0.7888288288288289,0.7978723404255319,0.8085106382978723
15,7.92380313873291,7.17303991317749,0.0007,150.0,0.7941981981981983,0.7888288288288289,0.7978723404255319,0.8085106382978723
16,7.922205638885498,7.169517993927002,0.00075,160.0,0.7941981981981983,0.7887927927927928,0.7978723404255319,0.8085106382978723
17,7.913157749176025,7.1571736335754395,0.0008,170.0,0.7941981981981983,0.7861261261261261,0.7978723404255319,0.8085106382978723
18,7.9084086418151855,7.148645401000977,0.00085,180.0,0.7915315315315314,0.7861261261261261,0.7978723404255319,0.8085106382978723
19,7.9009888648986815,7.136258602142334,0.0009000000000000001,190.0,0.7915315315315314,0.7861261261261261,0.7978723404255319,0.8085106382978723
20,7.886921405792236,7.126305103302002,0.00095,200.0,0.7915315315315314,0.7861261261261261,0.7978723404255319,0.8085106382978723
21,7.87496395111084,7.11339807510376,0.001,,,,,
22,7.8583269119262695,7.103660583496094,0.0009999238475781956,,,,,
23,7.839258670806885,7.098985195159912,0.0009996954135095479,,,,,
