epoch,train_loss,val_loss,lr,eval_epoch,eval/knn_val_acc,eval/svm_val_acc,eval/knn_train_acc,eval/svm_train_acc
21,8.64370346069336,5.860866468948549,0.2857142857142857,210.0,0.7754466015655274,0.7779319731845308,0.7968430315036508,0.808913019781803
22,8.645432472229004,5.858014777380218,0.3,220.0,0.791429803146555,0.7982218282569945,0.8260819170750354,0.8216655450343283
23,8.641695976257324,5.872419096568222,0.3142857142857143,230.0,0.8001419243586761,0.8057283189955825,0.8129634948167946,0.825211064350101
24,8.653099536895752,5.853976106106511,0.32857142857142857,240.0,0.8035461714330001,0.8122616833294583,0.8081405468510566,0.8208274803082435
25,8.643129348754883,5.849662513005671,0.3428571428571428,250.0,0.8464281562427343,0.8145358637526156,0.832030059746669,0.8600582616910423
26,8.637223243713379,5.8474907379216505,0.35714285714285715,260.0,0.8072681740680462,0.8292625745950554,0.8212099964297336,0.8219900996199087
27,8.64092493057251,5.849704757513578,0.37142857142857144,270.0,0.8310625435945128,0.7924460396806944,0.8460955267406627,0.8543513805556345
28,8.631546974182129,5.843124154122285,0.38571428571428573,280.0,0.809183426334961,0.8362255870727737,0.8061734801881814,0.8495264262897981
29,8.626895904541016,5.837983570437704,0.39999999999999997,290.0,0.8154135666124156,0.8314166279159886,0.8382020312603672,0.8430728539697886
30,8.62226390838623,5.841397973858918,0.41428571428571426,300.0,0.8058683058203518,0.8230619817096799,0.8261951940423944,0.83894561820899
31,8.619191646575928,5.829129426896675,0.42857142857142855,310.0,0.8102984770983491,0.830398938231419,0.8335171388580837,0.8517607258067065
32,8.614603996276855,5.826829377658652,0.4428571428571429,320.0,0.7906426799968999,0.7808668526699217,0.8039118270600909,0.8247405237865045
33,8.619675636291504,5.821957518570964,0.4571428571428571,330.0,0.8150778888630551,0.8211879020382856,0.8071674913033999,0.8506868497297025
34,8.61430311203003,5.818008922414928,0.4714285714285714,340.0,0.8207858637526156,0.813801538401922,0.8273686979270338,0.8347668742476375
35,8.613378524780273,5.809995040116732,0.4857142857142857,350.0,0.8160263117104548,0.8175153065178641,0.8500159161208583,0.8495120583375196
36,8.6107759475708,5.808248065993112,0.5,360.0,0.8217129737270402,0.8215419863597613,0.8328354154620966,0.8409770839454919
37,8.599666118621826,5.846389861412644,0.5142857142857142,370.0,0.7908664651631403,0.8134537510656435,0.8257898661308108,0.8343262228162134
38,8.633176803588867,5.803097228450214,0.5285714285714286,380.0,0.8118102379291637,0.7998818104316824,0.8207170232193692,0.8470396015203647
39,8.609899520874023,5.865309538213178,0.5428571428571428,390.0,0.7956657366503913,0.798954700457258,0.8172061086308817,0.8248444485518306
40,8.631357669830322,5.831106363177506,0.5571428571428572,400.0,0.7963492017360304,0.8014613849492367,0.8361674612878867,0.8428849173625528
41,8.620010375976562,5.789716640419522,0.5714285714285714,410.0,0.7978890568084941,0.8294025614198248,0.8303485906926632,0.8569003532351983
42,8.58743953704834,5.769014706024884,0.5857142857142856,420.0,0.7653641594977912,0.8401335929628768,0.8382271889997884,0.8519506687140406
43,8.563663482666016,5.753894384027147,0.6,430.0,0.7936332635821127,0.8105338874680307,0.8452446659273373,0.8467731822447181
44,8.543137073516846,5.729649846640576,0.6142857142857142,440.0,0.8181309579167634,0.8247616833294583,0.8177071465357358,0.8343124235789233
45,8.518557071685791,5.703890214139915,0.6285714285714286,450.0,0.7829777958614276,0.8242889250561886,0.8350331039516213,0.8601950692410499
46,8.501128196716309,5.732649804607834,0.6428571428571428,460.0,0.8204777958614277,0.8095854646206307,0.8398059260101801,0.8614689592199758
47,8.50271463394165,5.788464344766772,0.6571428571428571,470.0,0.773363268232194,0.8362454467953189,0.8458271959507493,0.8459912623261076
48,8.681082725524902,6.077947034166425,0.6714285714285714,480.0,0.7721576377586609,0.8371032899325739,0.83355327595631,0.857881094334019
49,8.856912612915039,6.078136334592796,0.6857142857142856,490.0,0.8294534216848795,0.8171612221963884,0.8439218032688474,0.8439211792621238
50,8.865463256835938,6.06352423857155,0.7000000000000001,500.0,0.8174474928311245,0.8361960396806944,0.8304868358277805,0.8571892999434444
51,8.837790489196777,6.007132378153413,0.7142857142857143,510.0,0.8205964698132218,0.8377853018677826,0.8382382631444253,0.8543477470987638
52,8.775022506713867,5.93216281829715,0.7285714285714285,520.0,0.8180403782066187,0.8195787801286523,0.8452855344183151,0.8460790971965512
53,8.715411186218262,5.893559947790678,0.7428571428571429,530.0,0.807429473765791,0.8351090831589553,0.8300208370852724,0.8513174440684607
54,8.691445350646973,5.899444797010108,0.7571428571428571,540.0,0.8021806944121522,0.8131195264667133,0.847555726170052,0.8411791989333435
55,8.694902420043945,5.882439424094955,0.7714285714285715,550.0,0.7917591839107185,0.7811715298767729,0.8362948218500298,0.8526569258427251
56,8.664506912231445,5.867266089912097,0.7857142857142857,560.0,0.7900086220258854,0.8331444237774162,0.853247615346458,0.83648304281476
57,8.654863357543945,5.8633730570613,0.7999999999999999,570.0,0.798746899945749,0.8449130047275828,0.8500301892873053,0.8449164778848858
58,8.64780569076538,5.828512217804299,0.8142857142857143,580.0,0.7943152755173215,0.7802739672944276,0.82640819360322,0.844955908790754
59,8.61134147644043,5.802787635520591,0.8285714285714285,590.0,0.8036464388126793,0.838190246454313,0.8401817992246517,0.8522781379639371
60,8.58608627319336,5.768061117448261,0.8428571428571427,600.0,0.7952423854917461,0.8200728512748974,0.8261929981706335,0.8504871201852747
61,8.568410873413086,5.744481893304729,0.8571428571428571,610.0,0.8241305316593039,0.8238161667829186,0.8363574989810522,0.8625922424116044
62,8.542567729949951,5.721387320829223,0.8714285714285713,620.0,0.801777202976052,0.8268958769278462,0.839866596841104,0.8545125322666768
63,8.531884670257568,5.712124204718261,0.8857142857142858,630.0,0.7757546694567155,0.8108419553592188,0.8353856361551074,0.8612042618869332
64,8.525503158569336,5.701609523498826,0.8999999999999999,640.0,0.7967623808416647,0.8340235797876464,0.8328585669014196,0.8547163691971323
65,8.504595279693604,5.682174929299842,0.9142857142857141,650.0,0.814940808339146,0.8212586220258854,0.8413435101720994,0.8599781518658592
66,8.49028205871582,5.681077267929421,0.9285714285714286,660.0,0.8142030923041154,0.8444896535689375,0.833239171508643,0.863084307257751
67,8.484389305114746,5.672344225324832,0.9428571428571428,670.0,0.7787651127644734,0.8067246958071767,0.8413565906168344,0.8621500586092391
68,8.464768409729004,5.664134596414748,0.9571428571428572,680.0,0.7819848097341704,0.8215235797876463,0.8491612480766375,0.8623920389380196
69,8.458841800689697,5.64709971351888,0.9714285714285714,690.0,0.8103493373634039,0.8433532899325739,0.8551928733692886,0.8536539464080909
70,8.454885482788086,5.6398601932790084,0.9857142857142857,700.0,0.7842836937146399,0.7941258815779276,0.8422140785395399,0.8556346227365933
71,8.442213535308838,5.640055700852511,1.0,710.0,0.8058978532124312,0.8225892234364102,0.8355848364786431,0.8552438523489508
72,8.432904243469238,5.625172242341463,1.0142857142857142,720.0,0.7901088894055647,0.8061318104316825,0.8443344770823659,0.8443608275434987
73,8.418695449829102,5.609866821579958,1.0285714285714285,730.0,0.8006359955049213,0.8129252886925521,0.838125175748729,0.8507478997039524
74,8.408282279968262,5.595006632846191,1.042857142857143,740.0,0.7775594822909401,0.7977490699837246,0.8301445641905448,0.8532873306098204
75,8.386181354522705,5.562823675017629,1.0571428571428572,750.0,0.7746677129349764,0.8210692280864915,0.8338435101720995,0.8591820535666329
76,8.36623477935791,5.536655799355003,1.0714285714285714,760.0,0.7670687049523366,0.8149887623033404,0.8277492077484259,0.8425062242695961
77,8.336410522460938,5.532623628189906,1.0857142857142856,770.0,0.8074590211578702,0.8030719600093001,0.8436535672647653,0.865559678739222
78,8.345946311950684,5.525417135327899,1.0999999999999999,780.0,0.7891125125939703,0.8068646826319461,0.8375565397484382,0.8521255248765415
79,8.3141770362854,5.494927716420469,1.1142857142857143,790.0,0.8021559908548399,0.8194896535689374,0.8342222980508872,0.8523782397007295
80,8.31757926940918,5.4674204655082015,1.1285714285714286,800.0,0.7917393241881733,0.7965681430675037,0.8459132140927572,0.8454358015563833
81,8.283640384674072,5.5075446482960855,1.1428571428571428,810.0,0.7818661357823761,0.8204317794311401,0.8332400798728606,0.8470013633362085
82,8.302936553955078,5.439475615474959,1.157142857142857,820.0,0.7863457141749981,0.8119090521584128,0.8256111869397763,0.8396023734372186
83,8.27920150756836,5.45568544261377,1.1714285714285713,830.0,0.7960261179570641,0.8068646826319461,0.8393250300945013,0.853957885075339
84,8.278100967407227,5.438608788534921,1.1857142857142857,840.0,0.7624079671394249,0.8098058591025343,0.8334038618907246,0.8413062751379924
85,8.255805015563965,5.407660675214109,1.2,850.0,0.8143726265209642,0.8362963070603735,0.8347547021671199,0.8548396223732476
86,8.232288837432861,5.407258930094734,1.2142857142857142,860.0,0.7747679803146555,0.8120785863752616,0.8334272029017104,0.8537425948569209
87,8.229707717895508,5.365058872687341,1.2285714285714284,870.0,0.8251220646361311,0.8088787491281098,0.8330502317513577,0.8459768943738291
88,8.187729835510254,5.350944695480981,1.2428571428571429,880.0,0.8037651127644733,0.8284110284429977,0.8414715895267975,0.857063850895568
89,8.173064231872559,5.345796892093414,1.2571428571428571,890.0,0.7542378710377431,0.8082151437650159,0.8357766909002443,0.8656486115455463
90,8.199343204498291,5.343886803299757,1.2714285714285714,900.0,0.8016323723165155,0.8107726885220492,0.8419514822924269,0.8524799685942946
91,8.16002368927002,5.429544183988918,1.2857142857142856,910.0,0.8124326706967372,0.8388325389444314,0.8495008894070514,0.8496912114577114
92,8.212228775024414,5.399462407858367,1.2999999999999998,920.0,0.7904382701697279,0.8303049678369371,0.8396535972802784,0.8618627390577656
93,8.255502700805664,5.571903408503409,1.3142857142857143,930.0,0.8027784236224135,0.8395160040300705,0.825032290373235,0.860081073481136
94,8.275624752044678,5.4246632951591005,1.3285714285714285,940.0,0.8131359955049212,0.8086845113539486,0.8507747793859775,0.8691821483524643
95,8.265833377838135,5.498994731407231,1.3428571428571427,950.0,0.7656722273889792,0.7839480159652794,0.829867789562816,0.850294167827793
96,8.26378345489502,5.423305397843571,1.357142857142857,960.0,0.8281523676664341,0.851472525769201,0.8283544547761,0.8628970894430701
97,8.239548206329346,5.426358756097598,1.3714285714285712,970.0,0.802065411144695,0.8412437998914982,0.8469626512228952,0.8680477910161989
98,8.220085144042969,5.431890534776129,1.3857142857142855,980.0,0.7636184414477253,0.8103987444780283,0.8288080918664278,0.8623902222095842
99,8.24519681930542,5.321042315798781,1.4000000000000001,990.0,0.8341931140044951,0.8274887623033402,0.8403473979709513,0.8770236064113136
100,8.184085845947266,5.312452262877591,1.4142857142857144,1000.0,0.7789050995892427,0.8231079981399674,0.8427342157894238,0.8573042040675759
101,8.15530014038086,5.386624097824097,1.4285714285714286,1010.0,0.7959553979694644,0.8276088894055645,0.8296173653962206,0.8594246026104018
102,8.170543670654297,5.280397571145558,1.4428571428571428,1020.0,0.7826484150972641,0.7948883011702704,0.8283657184923997,0.8561920898064158
103,8.128061771392822,5.28691039176293,1.457142857142857,1030.0,0.802748876230334,0.8169485778501123,0.8303221454456988,0.8584628107790447
104,8.116142749786377,5.318716968985942,1.4714285714285715,1040.0,0.8100446601565526,0.8021346779818647,0.8410302193028188,0.8622133597469851
105,8.126863479614258,5.251245299389705,1.4857142857142858,1050.0,0.8011397543207006,0.786052662171588,0.8432148273476082,0.8704606749383101
106,8.088891983032227,5.235066326073592,1.5,1060.0,0.8366949546617065,0.8339281562427342,0.8581878528797514,0.8564709655200741
107,8.076862812042236,5.225441209571613,1.5142857142857142,1070.0,0.7923617569557467,0.7952719328838254,0.8426565466993994,0.8726042249204587
108,8.077972412109375,5.26074448295028,1.5285714285714285,1080.0,0.7922813492986127,0.8144254243199255,0.8353979978072877,0.88131634613258
109,8.092124938964844,5.278713474860431,1.542857142857143,1090.0,0.7820046694567154,0.7964480159652795,0.8276728261659446,0.8595124374808454
110,8.09744930267334,5.257276028033146,1.5571428571428572,1100.0,0.8046922227388981,0.8323190343331008,0.8332655219697761,0.8806347175224248
111,8.094797134399414,5.269168281472535,1.5714285714285714,1110.0,0.8177143881267922,0.8102786173758041,0.8423547091180811,0.8584385614038413
112,8.103888511657715,5.239881957837572,1.5857142857142856,1120.0,0.7751913314733008,0.7995984460978067,0.8409281112659279,0.8610145085512618
113,8.089847087860107,5.241953259530885,1.5999999999999999,1130.0,0.7798322095636673,0.8056096450437882,0.8106303810706376,0.8507013124678124
114,8.06550931930542,5.244371254274709,1.6142857142857143,1140.0,0.7884290475083314,0.8241503913818491,0.8264728770343407,0.8710650136017667
115,8.06508207321167,5.212485422501325,1.6285714285714286,1150.0,0.8104893241881732,0.8110313492986126,0.8358767926370366,0.8756356258866425
116,8.041085720062256,5.2051678964128945,1.6428571428571428,1160.0,0.8264725257692009,0.8390417926063707,0.8367119426988054,0.8799152851631739
117,8.033818244934082,5.216533711919339,1.657142857142857,1170.0,0.8021559908548399,0.8190861621328374,0.8345659519814977,0.8886637330451843
118,8.078174591064453,5.33289262853834,1.6714285714285713,1180.0,0.7912157056498489,0.8172319421839882,0.8191998654041194,0.8504736605972139
119,8.18287467956543,5.399778229731621,1.6857142857142855,1190.0,0.8149902154537704,0.8128361621328373,0.8300342966733333,0.8744356767550387
120,8.149199485778809,5.376779487062781,1.7,1200.0,0.7911464388126793,0.8154629737270401,0.8560897921978623,0.8635014281065265
121,8.148877143859863,5.287444728705871,1.7142857142857142,1210.0,0.8160359993799892,0.796991494226149,0.8493738132024026,0.8611021538500424
122,8.12398910522461,5.315563704876594,1.7285714285714284,1220.0,0.7838787491281098,0.8331260172053011,0.8457515331608231,0.8697413373648907
123,8.104248523712158,5.319833272664551,1.7428571428571427,1230.0,0.7930205184840734,0.8212189025807951,0.8376070447989434,0.8695244199897
124,8.145222187042236,5.25813431405112,1.757142857142857,1240.0,0.7828426528714253,0.8040087576532589,0.8402970824921091,0.876506194254083
125,8.072237968444824,5.239508351172277,1.7714285714285716,1250.0,0.8171922227388979,0.8143958769278462,0.8501322025383645,0.8849022047184386
126,8.057747840881348,5.21040184906905,1.7857142857142858,1260.0,0.8166884639231187,0.8265815120514609,0.8308037601539322,0.8531230746627995
127,8.036656379699707,5.231970519292292,1.7999999999999998,1270.0,0.778430888165543,0.8057777261102069,0.8418634578503205,0.8753689222535016
128,8.05909252166748,5.452277059158378,1.814285714285714,1280.0,0.7919485778501124,0.8266372161512826,0.8496294426909067,0.8632616989412423
129,8.185941696166992,5.341273200987117,1.8285714285714283,1290.0,0.7904828334495853,0.8024393551887158,0.841498753566317,0.875659685690183
130,8.250342845916748,5.330721432662712,1.842857142857143,1300.0,0.8068462760598311,0.8143266100906765,0.8487294196263542,0.874713359746985
131,8.299348831176758,5.521963603161857,1.8571428571428572,1310.0,0.7743891924358676,0.7890616523289157,0.8457887681949302,0.8817698884370765
132,8.270235061645508,5.432678690402925,1.8714285714285714,1320.0,0.7884489072308765,0.8010380337905914,0.8519138681149941,0.8775274641946522
133,8.232781410217285,5.358518037473721,1.8857142857142857,1330.0,0.7815861621328373,0.81505802914051,0.8558394628170981,0.8783124883492416
134,8.191580772399902,5.3771854860117365,1.9,1340.0,0.8284371851507402,0.8305883321708131,0.8535543738921906,0.8753949883571405
135,8.158302307128906,5.29115007303823,1.9142857142857144,1350.0,0.8182099124234674,0.8154629737270401,0.8376574550636171,0.8541346527521066
136,8.110223293304443,5.231947955990168,1.9285714285714286,1360.0,0.8337387623033403,0.7984804890335581,0.8203498782002066,0.830170195859123
137,8.080795764923096,5.331856272042934,1.9428571428571428,1370.0,0.7912849724870185,0.7996183058203519,0.8314603258104979,0.8548023873391405
138,8.155359268188477,5.346923612226027,1.957142857142857,,,,,
139,8.090828895568848,5.267692836773044,1.9714285714285713,,,,,
140,8.099400043487549,5.2380319721157464,1.9857142857142855,,,,,
141,8.076407432556152,5.215041854352637,2.0,,,,,
142,8.022772789001465,5.254268037797673,2.0142857142857142,,,,,
143,8.01785659790039,5.276638707110539,2.0285714285714285,,,,,
144,8.10483169555664,5.148975478921027,2.0428571428571427,,,,,
145,7.986969470977783,5.332431384864258,2.057142857142857,,,,,
146,8.434007167816162,5.766829400583198,2.0714285714285716,,,,,
147,8.531693458557129,5.924611822571251,2.085714285714286,,,,,
148,8.742228507995605,5.840646058269349,2.1,,,,,
149,8.47916316986084,5.436918417130641,2.1142857142857143,,,,,
150,8.37817096710205,5.705358737469546,2.1285714285714286,,,,,
151,8.481559753417969,5.553995865263187,2.142857142857143,,,,,
152,8.371667861938477,5.46298509743226,2.157142857142857,,,,,
153,8.286238670349121,5.4925739558565345,2.1714285714285713,,,,,
154,8.252776145935059,5.355612600696769,2.1857142857142855,,,,,
155,8.163468837738037,5.276294993362559,2.1999999999999997,,,,,
156,8.122641563415527,5.269133190141806,2.2142857142857144,,,,,
157,8.07984447479248,5.225904863463324,2.2285714285714286,,,,,
158,8.051420211791992,5.177489919203819,2.242857142857143,,,,,
159,8.008110523223877,5.212721978357801,2.257142857142857,,,,,
160,8.00718879699707,5.1775239503569574,2.2714285714285714,,,,,
161,7.995405435562134,5.177851708757609,2.2857142857142856,,,,,
162,7.979579448699951,5.125799064619702,2.3,,,,,
163,7.96133017539978,5.111670420529317,2.314285714285714,,,,,
164,7.932429790496826,5.130662566661008,2.3285714285714283,,,,,
165,7.925193786621094,5.066326735751055,2.3428571428571425,,,,,
166,7.913103103637695,5.062081207125811,2.3571428571428568,,,,,
167,7.8930888175964355,5.143049181230767,2.3714285714285714,,,,,
168,7.918099880218506,5.119614073474031,2.3857142857142857,,,,,
169,7.990436553955078,5.441633068502879,2.4,,,,,
170,8.153306484222412,5.360941759118588,2.414285714285714,,,,,
171,8.101770401000977,5.216786518460543,2.4285714285714284,,,,,
172,8.064310550689697,5.157115182905511,2.4428571428571426,,,,,
173,8.003880500793457,5.247037713821054,2.457142857142857,,,,,
174,8.01495909690857,5.216146627786461,2.471428571428571,,,,,
175,7.98626971244812,5.188236699980301,2.4857142857142858,,,,,
176,7.949954271316528,5.158903236405688,2.5,,,,,
177,7.9844160079956055,5.131629204419498,2.5142857142857142,,,,,
178,7.948223829269409,5.104389943944313,2.5285714285714285,,,,,
179,7.906330108642578,5.075213453592006,2.5428571428571427,,,,,
180,7.905262231826782,5.067954063518829,2.557142857142857,,,,,
181,7.899890899658203,5.113850792731115,2.571428571428571,,,,,
182,7.89693546295166,5.049618452012642,2.5857142857142854,,,,,
183,7.8636252880096436,5.017902083785323,2.5999999999999996,,,,,
184,7.872653961181641,5.014210604092484,2.614285714285714,,,,,
185,7.847391366958618,5.017222170193439,2.6285714285714286,,,,,
186,7.8347649574279785,4.99984004592565,2.642857142857143,,,,,
187,7.852147340774536,5.001844210889145,2.657142857142857,,,,,
188,7.831142902374268,4.9838326614692265,2.6714285714285713,,,,,
189,7.8094801902771,4.986466721604147,2.6857142857142855,,,,,
190,7.81694769859314,4.991199892356449,2.6999999999999997,,,,,
191,7.818241834640503,5.001483271812029,2.714285714285714,,,,,
192,7.834364891052246,5.014509361682773,2.728571428571428,,,,,
193,7.81742787361145,4.978259962600893,2.7428571428571424,,,,,
194,7.805003643035889,4.977958360619107,2.7571428571428567,,,,,
195,7.7881059646606445,5.019891521856318,2.771428571428571,,,,,
196,7.847224235534668,5.061368009556517,2.785714285714286,,,,,
197,7.8743157386779785,5.1736376694624715,2.8000000000000003,,,,,
198,7.952819585800171,5.096610579788169,2.8142857142857145,,,,,
199,7.881967067718506,5.031240353757835,2.8285714285714287,,,,,
200,7.8547844886779785,5.05433184393977,2.842857142857143,,,,,
201,7.87001895904541,5.015658378807676,2.857142857142857,,,,,
202,7.842650651931763,5.000885579780235,2.8714285714285714,,,,,
203,7.80982232093811,4.99516933629583,2.8857142857142857,,,,,
204,7.8254454135894775,5.134848380006165,2.9,,,,,
205,7.899143218994141,5.161608938431202,2.914285714285714,,,,,
206,7.962790012359619,5.035005607472756,2.928571428571429,,,,,
207,7.944238662719727,5.234510578357161,2.942857142857143,,,,,
208,8.010555267333984,5.201924453368426,2.9571428571428573,,,,,
209,8.04040002822876,5.2526917354279625,2.9714285714285715,,,,,
210,8.017783164978027,5.206167724558138,2.9857142857142858,,,,,
211,7.946066856384277,5.113931268918452,3.0,,,,,
212,7.905807018280029,5.056118980437465,3.0142857142857142,,,,,
213,7.883300304412842,5.045806238101715,3.0285714285714285,,,,,
214,7.833109617233276,5.065885645884575,3.0428571428571427,,,,,
215,7.841527938842773,4.976814032117457,3.057142857142857,,,,,
216,7.795290946960449,5.005338579571227,3.071428571428571,,,,,
217,7.794104099273682,4.961222308863801,3.085714285714286,,,,,
218,7.751925945281982,4.934959905193005,3.1,,,,,
219,7.749796152114868,4.952102461348787,3.1142857142857143,,,,,
220,7.80228853225708,4.968404296365933,3.1285714285714286,,,,,
221,7.759551048278809,4.957560064267864,3.142857142857143,,,,,
222,7.743533134460449,4.9551060061314285,3.157142857142857,,,,,
223,7.7500715255737305,4.9384995893134604,3.1714285714285713,,,,,
224,7.741676568984985,4.922460536506395,3.1857142857142855,,,,,
225,7.729132652282715,5.011994230272038,3.1999999999999997,,,,,
226,7.783053398132324,5.038752606877835,3.214285714285714,,,,,
227,7.962477445602417,5.064431667947686,3.2285714285714286,,,,,
228,7.908421993255615,5.037281596061469,3.242857142857143,,,,,
229,7.8682050704956055,5.149680084744194,3.257142857142857,,,,,
230,7.921367645263672,5.121014091336335,3.2714285714285714,,,,,
231,7.880504131317139,4.986444532974548,3.2857142857142856,,,,,
232,7.888270616531372,5.192253795405608,3.3,,,,,
233,7.984814882278442,5.097510944825937,3.314285714285714,,,,,
234,7.9464592933654785,5.051405796145236,3.3285714285714283,,,,,
235,7.87257981300354,5.053584506648045,3.3428571428571425,,,,,
236,7.921825170516968,5.06340692981277,3.3571428571428568,,,,,
237,7.841290473937988,4.998674812618534,3.371428571428571,,,,,
238,7.790171146392822,4.9679733170793625,3.3857142857142857,,,,,
239,7.7881104946136475,4.941074276507624,3.4,,,,,
240,7.75924015045166,4.935730889517059,3.414285714285714,,,,,
241,7.780402421951294,4.906794915269525,3.4285714285714284,,,,,
242,7.716918468475342,4.903100281902161,3.4428571428571426,,,,,
243,7.7163989543914795,4.913028273466762,3.457142857142857,,,,,
244,7.7128002643585205,4.878410186470071,3.471428571428571,,,,,
245,7.70272159576416,4.8840701979822265,3.4857142857142853,,,,,
246,7.7298805713653564,4.954178055919436,3.4999999999999996,,,,,
247,7.767634868621826,5.011232066815606,3.514285714285714,,,,,
248,7.823658466339111,4.951248188417541,3.528571428571429,,,,,
249,7.765110731124878,5.008177520084216,3.542857142857143,,,,,
250,7.78542685508728,5.005897700476687,3.5571428571428574,,,,,
251,7.84258508682251,5.244142740190132,3.5714285714285716,,,,,
252,7.994320392608643,5.106868134834118,3.585714285714286,,,,,
253,7.9291486740112305,5.122714555656063,3.5999999999999996,,,,,
254,7.950212478637695,5.034635134028397,3.614285714285714,,,,,
255,7.848686456680298,5.035405419418262,3.628571428571428,,,,,
256,7.819153547286987,4.994295616290391,3.6428571428571423,,,,,
257,7.804262638092041,4.944807241653033,3.6571428571428566,,,,,
258,7.741007328033447,4.910263642591248,3.671428571428571,,,,,
259,7.732675313949585,4.919414178854051,3.685714285714286,,,,,
260,7.724933385848999,4.8715489561471,3.7,,,,,
261,7.701921701431274,4.9011060901283185,3.7142857142857144,,,,,
262,7.701757907867432,4.885933874384783,3.7285714285714286,,,,,
263,7.713443040847778,4.901629883453793,3.742857142857143,,,,,
264,7.694811820983887,4.818769022331701,3.757142857142857,,,,,
265,7.676109075546265,4.829526937813651,3.7714285714285714,,,,,
266,7.6465277671813965,4.8763944015965714,3.7857142857142856,,,,,
267,7.672318935394287,4.818514834656872,3.8,,,,,
268,7.653123617172241,4.805010588164966,3.814285714285714,,,,,
269,7.666876316070557,4.845314232997299,3.8285714285714287,,,,,
270,7.729764938354492,4.956307436399278,3.842857142857143,,,,,
271,7.7601683139801025,4.916225367030403,3.857142857142857,,,,,
272,7.7975754737854,4.979817248712999,3.8714285714285714,,,,,
273,7.754142761230469,4.943872357261863,3.8857142857142857,,,,,
274,7.7262842655181885,5.000332682343455,3.9,,,,,
275,7.786691188812256,4.907182976939236,3.914285714285714,,,,,
276,7.748671531677246,4.836929510742994,3.9285714285714284,,,,,
277,7.739651679992676,4.922845345849181,3.9428571428571426,,,,,
278,7.761618137359619,4.952701543604687,3.957142857142857,,,,,
279,7.767611742019653,4.852283239364624,3.971428571428571,,,,,
280,7.6677820682525635,4.893880479153975,3.9857142857142858,,,,,
281,7.71342658996582,4.812284343370738,4.0,,,,,
282,7.665807247161865,4.889312304491806,4.014285714285714,,,,,
283,7.701262474060059,4.845344618918371,4.0285714285714285,,,,,
284,7.70348596572876,4.841620461366412,4.042857142857143,,,,,
285,7.723733425140381,4.877861305167398,4.057142857142857,,,,,
286,7.741217136383057,4.8978230298288565,4.071428571428571,,,,,
287,7.756030082702637,4.851129151506275,4.085714285714285,,,,,
288,7.690478801727295,4.84944321956337,4.1,,,,,
