epoch,train_loss,val_loss,lr,eval_epoch,eval/knn_val_acc,eval/svm_val_acc,eval/knn_train_acc,eval/svm_train_acc
18,8.008910179138184,7.768538054345133,0.0001011904761904762,180.0,0.76,0.8,0.7859531772575251,0.7725752508361204
19,7.9905582666397095,7.756493844336276,0.00010714285714285714,190.0,0.7733333333333333,0.8,0.7859531772575251,0.7759197324414716
20,7.976037621498108,7.747620095316355,0.00011309523809523809,200.0,0.7733333333333333,0.8,0.7926421404682275,0.7892976588628763
21,7.972817301750183,7.741737470394227,0.00011904761904761905,210.0,0.7733333333333333,0.8,0.7926421404682275,0.782608695652174
22,7.960072875022888,7.738163381789891,0.000125,220.0,0.7733333333333333,0.7866666666666666,0.7859531772575251,0.782608695652174
23,7.959566593170166,7.735141715249462,0.00013095238095238096,230.0,0.76,0.7866666666666666,0.7859531772575251,0.7926421404682275
24,7.952155232429504,7.73126949273407,0.0001369047619047619,240.0,0.76,0.7866666666666666,0.782608695652174,0.7993311036789298
25,7.956179618835449,7.727142752670661,0.00014285714285714284,250.0,0.7733333333333333,0.7866666666666666,0.782608695652174,0.7926421404682275
26,7.95490837097168,7.723799956155686,0.00014880952380952382,260.0,0.7866666666666666,0.7866666666666666,0.7859531772575251,0.7959866220735786
27,7.9464815855026245,7.721575142657486,0.00015476190476190478,270.0,0.7866666666666666,0.8,0.7892976588628763,0.7993311036789298
28,7.9503597021102905,7.719611373641493,0.00016071428571428573,280.0,0.7733333333333333,0.8,0.7926421404682275,0.8060200668896321
29,7.939558148384094,7.7185373731377345,0.00016666666666666666,290.0,0.7866666666666666,0.8,0.7959866220735786,0.802675585284281
30,7.942537307739258,7.717830483105325,0.00017261904761904762,300.0,0.7733333333333333,0.8,0.802675585284281,0.802675585284281
31,7.943499326705933,7.717090268612309,0.00017857142857142857,310.0,0.8,0.8266666666666667,0.802675585284281,0.802675585284281
32,7.94166111946106,7.715985675535852,0.00018452380952380953,320.0,0.8,0.8266666666666667,0.7959866220735786,0.802675585284281
33,7.933175802230835,7.7147532038772875,0.00019047619047619048,330.0,0.8,0.8266666666666667,0.802675585284281,0.8060200668896321
34,7.941451549530029,7.713107412256445,0.00019642857142857144,340.0,0.84,0.8266666666666667,0.7993311036789298,0.7959866220735786
35,7.931162595748901,7.711390207353212,0.0002023809523809524,350.0,0.84,0.8266666666666667,0.7892976588628763,0.7959866220735786
36,7.932201266288757,7.709670246499641,0.00020833333333333335,360.0,0.84,0.84,0.7926421404682275,0.7959866220735786
37,7.929668426513672,7.708019309128103,0.00021428571428571427,370.0,0.84,0.84,0.7959866220735786,0.7993311036789298
38,7.93542754650116,7.706525354249022,0.00022023809523809523,380.0,0.84,0.84,0.7959866220735786,0.7959866220735786
39,7.927199482917786,7.704719596394377,0.00022619047619047618,390.0,0.84,0.84,0.7926421404682275,0.8060200668896321
40,7.924991726875305,7.703085619426756,0.00023214285714285717,400.0,0.84,0.8266666666666667,0.7859531772575251,0.7993311036789298
41,7.923069715499878,7.701508008300807,0.0002380952380952381,410.0,0.8266666666666667,0.8266666666666667,0.7792642140468228,0.7993311036789298
42,7.922285437583923,7.699957542804433,0.00024404761904761905,420.0,0.8133333333333334,0.8133333333333334,0.7892976588628763,0.7993311036789298
43,7.9177210330963135,7.698031678933672,0.00025,430.0,0.8266666666666667,0.8133333333333334,0.7892976588628763,0.7993311036789298
44,7.918975830078125,7.696011047186824,0.00025595238095238096,440.0,0.8,0.8133333333333334,0.7926421404682275,0.7959866220735786
45,7.928343653678894,7.6938365289802,0.0002619047619047619,450.0,0.8266666666666667,0.8133333333333334,0.7892976588628763,0.7959866220735786
46,7.921889901161194,7.692323835483612,0.00026785714285714287,460.0,0.8266666666666667,0.8133333333333334,0.7892976588628763,0.7959866220735786
47,7.918249487876892,7.690890151377582,0.0002738095238095238,470.0,0.8266666666666667,0.8133333333333334,0.7792642140468228,0.7959866220735786
48,7.915977954864502,7.689234135630153,0.0002797619047619048,480.0,0.8266666666666667,0.8133333333333334,0.7959866220735786,0.7959866220735786
49,7.922473073005676,7.687018146226143,0.0002857142857142857,490.0,0.8266666666666667,0.8133333333333334,0.7959866220735786,0.8060200668896321
50,7.915515422821045,7.685126870093574,0.0002916666666666667,500.0,0.84,0.8,0.7926421404682275,0.802675585284281
51,7.913877606391907,7.683071055865469,0.00029761904761904765,510.0,0.84,0.8,0.7959866220735786,0.8060200668896321
52,7.9071284532547,7.681566602548097,0.00030357142857142855,520.0,0.84,0.8133333333333334,0.7926421404682275,0.802675585284281
53,7.909131646156311,7.679380403635781,0.00030952380952380956,530.0,0.84,0.8,0.7859531772575251,0.8093645484949833
54,7.903771638870239,7.675766863474032,0.00031547619047619046,540.0,0.84,0.8133333333333334,0.7892976588628763,0.7993311036789298
55,7.893889904022217,7.672839615503412,0.00032142857142857147,550.0,0.84,0.8133333333333334,0.7859531772575251,0.7993311036789298
56,7.895205616950989,7.669792238657368,0.00032738095238095237,560.0,0.84,0.8,0.782608695652174,0.8060200668896321
57,7.890148162841797,7.665774118409025,0.0003333333333333333,570.0,0.84,0.8133333333333334,0.7859531772575251,0.8060200668896321
58,7.895293593406677,7.659490802290061,0.00033928571428571433,580.0,0.8533333333333334,0.8266666666666667,0.7859531772575251,0.8093645484949833
59,7.886803388595581,7.653854805647174,0.00034523809523809523,590.0,0.84,0.8133333333333334,0.7759197324414716,0.8127090301003345
60,7.87485945224762,7.64844855628563,0.0003511904761904762,600.0,0.8533333333333334,0.8133333333333334,0.7792642140468228,0.8127090301003345
61,7.8661088943481445,7.64259750287607,0.00035714285714285714,610.0,0.8533333333333334,0.8,0.7859531772575251,0.8060200668896321
62,7.8600767850875854,7.634875234181988,0.0003630952380952381,620.0,0.8533333333333334,0.8,0.7892976588628763,0.8160535117056856
63,7.852942585945129,7.626837215471709,0.00036904761904761905,630.0,0.8533333333333334,0.8133333333333334,0.782608695652174,0.8093645484949833
64,7.840054512023926,7.616609325521227,0.000375,640.0,0.84,0.8133333333333334,0.7926421404682275,0.8160535117056856
65,7.823508024215698,7.606724462757801,0.00038095238095238096,650.0,0.8533333333333334,0.8133333333333334,0.7926421404682275,0.8127090301003345
66,7.816346049308777,7.596731143803833,0.0003869047619047619,660.0,0.8266666666666667,0.8133333333333334,0.7859531772575251,0.8193979933110368
67,7.80385947227478,7.585468927083444,0.0003928571428571429,670.0,0.8266666666666667,0.8266666666666667,0.7859531772575251,0.8093645484949833
68,7.786798119544983,7.570053661240561,0.00039880952380952383,680.0,0.8266666666666667,0.84,0.782608695652174,0.8093645484949833
69,7.775366425514221,7.55322346194037,0.0004047619047619048,690.0,0.8133333333333334,0.8266666666666667,0.7859531772575251,0.8060200668896321
70,7.763977885246277,7.536026912942667,0.0004107142857142857,700.0,0.8133333333333334,0.84,0.7859531772575251,0.802675585284281
71,7.749908089637756,7.518745125593309,0.0004166666666666667,710.0,0.8133333333333334,0.84,0.7892976588628763,0.8127090301003345
72,7.7281787395477295,7.495652000276455,0.00042261904761904765,720.0,0.8133333333333334,0.84,0.7959866220735786,0.8127090301003345
73,7.710526823997498,7.471515748960015,0.00042857142857142855,730.0,0.8133333333333334,0.84,0.7926421404682275,0.8127090301003345
74,7.683290362358093,7.448539203310133,0.00043452380952380956,740.0,0.8133333333333334,0.84,0.7926421404682275,0.8127090301003345
75,7.666888952255249,7.419610956719786,0.00044047619047619046,750.0,0.8,0.84,0.7892976588628763,0.8160535117056856
76,7.642280340194702,7.391055261116253,0.00044642857142857147,760.0,0.84,0.84,0.782608695652174,0.8160535117056856
77,7.617918491363525,7.365090546235003,0.00045238095238095237,770.0,0.8133333333333334,0.84,0.7859531772575251,0.8160535117056856
78,7.5853976011276245,7.338707550921492,0.0004583333333333333,780.0,0.84,0.84,0.7859531772575251,0.8127090301003345
79,7.566568851470947,7.315683141488604,0.00046428571428571433,790.0,0.84,0.84,0.782608695652174,0.8193979933110368
80,7.524333477020264,7.292462663754783,0.00047023809523809523,800.0,0.8266666666666667,0.84,0.7892976588628763,0.8160535117056856
81,7.513020396232605,7.266024248654147,0.0004761904761904762,810.0,0.84,0.84,0.7892976588628763,0.8160535117056856
82,7.494396805763245,7.247316686920603,0.00048214285714285715,820.0,0.8133333333333334,0.8266666666666667,0.7892976588628763,0.8160535117056856
83,7.471618890762329,7.227737176107498,0.0004880952380952381,830.0,0.8266666666666667,0.8266666666666667,0.7892976588628763,0.8160535117056856
84,7.452289581298828,7.204647105516156,0.0004940476190476191,840.0,0.8133333333333334,0.8266666666666667,0.7892976588628763,0.8160535117056856
85,7.435227155685425,7.189844789978233,0.0005,850.0,0.8266666666666667,0.8266666666666667,0.7892976588628763,0.8127090301003345
86,7.410934209823608,7.172738317484812,0.0005059523809523809,860.0,0.8133333333333334,0.8266666666666667,0.7892976588628763,0.8193979933110368
87,7.4041770696640015,7.158258319402362,0.0005119047619047619,870.0,0.8133333333333334,0.8266666666666667,0.7859531772575251,0.8127090301003345
88,7.375272989273071,7.145379541299241,0.0005178571428571429,880.0,0.8133333333333334,0.8266666666666667,0.7959866220735786,0.8093645484949833
89,7.37135648727417,7.129377381956006,0.0005238095238095238,890.0,0.8133333333333334,0.8266666666666667,0.7926421404682275,0.8160535117056856
90,7.353484272956848,7.1156921330573075,0.0005297619047619047,900.0,0.8133333333333334,0.8266666666666667,0.7892976588628763,0.8127090301003345
91,7.346978187561035,7.101492276604783,0.0005357142857142857,910.0,0.8266666666666667,0.84,0.7892976588628763,0.8060200668896321
92,7.320847868919373,7.084266398713005,0.0005416666666666666,920.0,0.8266666666666667,0.84,0.7959866220735786,0.8127090301003345
93,7.311529159545898,7.072155087810288,0.0005476190476190477,930.0,0.8133333333333334,0.84,0.7926421404682275,0.8193979933110368
94,7.291404485702515,7.051152954390312,0.0005535714285714287,940.0,0.8266666666666667,0.84,0.7859531772575251,0.8193979933110368
95,7.285679340362549,7.032894849175661,0.0005595238095238096,950.0,0.8133333333333334,0.84,0.7792642140468228,0.822742474916388
96,7.25953221321106,7.017858868190679,0.0005654761904761905,960.0,0.8266666666666667,0.84,0.782608695652174,0.8193979933110368
97,7.248511791229248,7.007811856329993,0.0005714285714285714,970.0,0.8133333333333334,0.84,0.7859531772575251,0.8260869565217391
98,7.226870656013489,6.980930518462339,0.0005773809523809524,980.0,0.8,0.84,0.782608695652174,0.822742474916388
99,7.216285705566406,6.95817629081848,0.0005833333333333334,990.0,0.7866666666666666,0.84,0.7759197324414716,0.822742474916388
100,7.190242648124695,6.941799511921516,0.0005892857142857143,1000.0,0.7866666666666666,0.84,0.7725752508361204,0.8260869565217391
101,7.175442934036255,6.928518967030929,0.0005952380952380953,1010.0,0.8,0.84,0.7792642140468228,0.8260869565217391
102,7.144849061965942,6.91066254558836,0.0006011904761904762,1020.0,0.7866666666666666,0.84,0.782608695652174,0.8294314381270903
103,7.146790504455566,6.897970333131449,0.0006071428571428571,1030.0,0.8,0.84,0.782608695652174,0.8193979933110368
104,7.128100514411926,6.8876786813503355,0.0006130952380952381,1040.0,0.8,0.84,0.7926421404682275,0.8260869565217391
105,7.121407628059387,6.882853325923217,0.0006190476190476191,1050.0,0.8,0.84,0.7792642140468228,0.8193979933110368
106,7.097563147544861,6.875031585548985,0.000625,1060.0,0.7733333333333333,0.84,0.7859531772575251,0.8260869565217391
107,7.100820183753967,6.864451698739555,0.0006309523809523809,1070.0,0.8133333333333334,0.84,0.7859531772575251,0.8260869565217391
108,7.093802452087402,6.859968885240483,0.0006369047619047619,1080.0,0.8133333333333334,0.84,0.7892976588628763,0.8294314381270903
109,7.084698438644409,6.855818497422766,0.0006428571428571429,1090.0,0.8266666666666667,0.84,0.7959866220735786,0.8260869565217391
110,7.087537407875061,6.848984047381992,0.0006488095238095238,1100.0,0.8133333333333334,0.84,0.7859531772575251,0.8260869565217391
111,7.059960842132568,6.846411192888367,0.0006547619047619047,1110.0,0.7866666666666666,0.84,0.7959866220735786,0.8260869565217391
112,7.060346364974976,6.839165019026517,0.0006607142857142857,1120.0,0.8,0.84,0.7926421404682275,0.8294314381270903
113,7.070591330528259,6.831850661862488,0.0006666666666666666,1130.0,0.8133333333333334,0.84,0.7959866220735786,0.822742474916388
114,7.065162420272827,6.83328304820145,0.0006726190476190477,1140.0,0.7733333333333333,0.84,0.7993311036789298,0.822742474916388
115,7.053825736045837,6.824882369366286,0.0006785714285714287,,,,,
116,7.052349328994751,6.819877767282138,0.0006845238095238096,,,,,
117,7.05227518081665,6.8198141506281695,0.0006904761904761905,,,,,
118,7.037019491195679,6.8120291086682965,0.0006964285714285714,,,,,
119,7.042796969413757,6.811536530269305,0.0007023809523809524,,,,,
120,7.036147356033325,6.806376676984551,0.0007083333333333334,,,,,
121,7.027165770530701,6.801851005088992,0.0007142857142857143,,,,,
122,7.026924252510071,6.805011929735804,0.0007202380952380953,,,,,
123,7.009518504142761,6.798019575210456,0.0007261904761904762,,,,,
124,7.018924832344055,6.793403011495271,0.0007321428571428571,,,,,
125,7.017988801002502,6.791841466853957,0.0007380952380952381,,,,,
126,7.006215333938599,6.7893051908635815,0.0007440476190476191,,,,,
127,7.010315179824829,6.7810070464548895,0.00075,,,,,
128,7.009588122367859,6.77831918036266,0.0007559523809523809,,,,,
129,6.991683840751648,6.777664899625529,0.0007619047619047619,,,,,
130,6.988016486167908,6.775652106215314,0.0007678571428571429,,,,,
131,6.988691687583923,6.779475689736407,0.0007738095238095238,,,,,
132,6.991994857788086,6.767703138548752,0.0007797619047619047,,,,,
133,6.973768472671509,6.765433806346383,0.0007857142857142857,,,,,
134,6.978085398674011,6.768103421887397,0.0007916666666666666,,,,,
135,6.9724695682525635,6.76255340191173,0.0007976190476190477,,,,,
136,6.974173545837402,6.752985794269507,0.0008035714285714287,,,,,
137,6.968923568725586,6.756058291089545,0.0008095238095238096,,,,,
138,6.967969536781311,6.7531594881197305,0.0008154761904761905,,,,,
139,6.962165951728821,6.746238866907093,0.0008214285714285714,,,,,
140,6.956986308097839,6.735928608049757,0.0008273809523809524,,,,,
141,6.957874417304993,6.73841561180288,0.0008333333333333334,,,,,
142,6.951546907424927,6.734389883816192,0.0008392857142857143,,,,,
143,6.950824022293091,6.735964022332425,0.0008452380952380953,,,,,
144,6.9539090394973755,6.722792827150619,0.0008511904761904762,,,,,
145,6.935073733329773,6.7353088027594765,0.0008571428571428571,,,,,
146,6.950087308883667,6.717220843790758,0.0008630952380952381,,,,,
147,6.936111569404602,6.723442932655072,0.0008690476190476191,,,,,
148,6.949811100959778,6.7380722312991415,0.000875,,,,,
149,6.957136869430542,6.723506512814354,0.0008809523809523809,,,,,
150,6.939879059791565,6.71631295426339,0.0008869047619047619,,,,,
151,6.932635188102722,6.722816708711539,0.0008928571428571429,,,,,
152,6.947303533554077,6.702759356133772,0.0008988095238095238,,,,,
153,6.928111791610718,6.700163687649046,0.0009047619047619047,,,,,
154,6.919373393058777,6.699143286609569,0.0009107142857142857,,,,,
155,6.913629651069641,6.7014669922843915,0.0009166666666666666,,,,,
156,6.921485781669617,6.699011114487837,0.0009226190476190477,,,,,
157,6.901390194892883,6.6932796637885605,0.0009285714285714287,,,,,
158,6.909969925880432,6.695372342461794,0.0009345238095238096,,,,,
159,6.904004096984863,6.687304183151463,0.0009404761904761905,,,,,
160,6.9089332818984985,6.683219954183465,0.0009464285714285714,,,,,
161,6.8987133502960205,6.689915320971515,0.0009523809523809524,,,,,
162,6.907346248626709,6.678991616925239,0.0009583333333333334,,,,,
163,6.89428973197937,6.677964134713599,0.0009642857142857143,,,,,
164,6.89245069026947,6.678329143732711,0.0009702380952380953,,,,,
165,6.894177436828613,6.677822978081474,0.0009761904761904762,,,,,
166,6.903248429298401,6.669608717309616,0.0009821428571428572,,,,,
167,6.895126938819885,6.673579470664137,0.0009880952380952382,,,,,
168,6.892037272453308,6.6667653738299375,0.000994047619047619,,,,,
169,6.884658455848694,6.679470745227836,0.001,,,,,
170,6.8735374212265015,6.659933045293425,0.0009999989207153126,,,,,
171,6.87872052192688,6.657622496153348,0.0009999956828659095,,,,,
172,6.867847561836243,6.660436892930553,0.0009999902864657692,,,,,
173,6.870862722396851,6.655437682434929,0.0009999827315381885,,,,,
174,6.879069447517395,6.673492889628879,0.000999973018115783,,,,,
175,6.86786425113678,6.654487268176773,0.0009999611462404873,,,,,
176,6.877479195594788,6.6534657959581125,0.0009999471159635538,,,,,
177,6.860091686248779,6.646958869279584,0.0009999309273455528,,,,,
178,6.856052756309509,6.648485338517455,0.0009999125804563732,,,,,
179,6.869285225868225,6.642583150839585,0.0009998920753752209,,,,,
180,6.862419366836548,6.639808548910463,0.0009998694121906191,,,,,
181,6.852503061294556,6.636540579735681,0.000999844591000408,,,,,
182,6.8442569971084595,6.638637285657647,0.0009998176119117444,,,,,
183,6.840317726135254,6.633916303026666,0.0009997884750411004,,,,,
184,6.856324076652527,6.628069681114665,0.0009997571805142637,,,,,
185,6.842430114746094,6.634061249090505,0.000999723728466338,,,,,
186,6.842054128646851,6.627528332581131,0.0009996881190417392,,,,,
187,6.847985744476318,6.626293661215407,0.0009996503523941993,,,,,
188,6.83037805557251,6.636433491093256,0.0009996104286867616,,,,,
189,6.839732527732849,6.635796866164275,0.0009995683480917821,,,,,
190,6.842678785324097,6.620475263330895,0.000999524110790929,,,,,
191,6.822309374809265,6.618173687873115,0.0009994777169751805,,,,,
192,6.828880786895752,6.623923238332378,0.0009994291668448255,,,,,
193,6.830105423927307,6.614234649603661,0.0009993784606094611,,,,,
194,6.838991641998291,6.615844815192451,0.0009993255984879939,,,,,
195,6.82307231426239,6.617518896611425,0.0009992705807086364,,,,,
196,6.822423100471497,6.610218162793287,0.0009992134075089082,,,,,
197,6.8240647315979,6.612174249477403,0.0009991540791356342,,,,,
198,6.816624164581299,6.613834507030234,0.0009990925958449426,,,,,
199,6.81398332118988,6.605269402791914,0.000999028957902266,,,,,
200,6.811263203620911,6.609586758208535,0.0009989631655823376,,,,,
201,6.802379488945007,6.603683180524282,0.0009988952191691924,,,,,
202,6.815709352493286,6.607668329628703,0.0009988251189561644,,,,,
203,6.81291651725769,6.607445675550738,0.000998752865245886,,,,,
204,6.811803460121155,6.604362262007165,0.0009986784583502861,,,,,
205,6.805359482765198,6.60555628150125,0.00099860189859059,,,,,
206,6.8006497621536255,6.603989536968774,0.0009985231862973168,,,,,
207,6.805722951889038,6.610179753139101,0.0009984423218102783,,,,,
208,6.809697866439819,6.598831539298427,0.0009983593054785776,,,,,
209,6.794593691825867,6.599882321562258,0.0009982741376606077,,,,,
210,6.801665902137756,6.596223915395264,0.0009981868187240502,,,,,
211,6.8026282787323,6.591253529685801,0.0009980973490458728,,,,,
212,6.792493581771851,6.593398864576052,0.0009980057290123285,,,,,
213,6.800281763076782,6.594108587558576,0.0009979119590189539,,,,,
214,6.788277506828308,6.587854888681808,0.000997816039470567,,,,,
215,6.783509969711304,6.588280098291883,0.0009977179707812657,,,,,
216,6.7916624546051025,6.581455575607723,0.0009976177533744261,,,,,
217,6.793160915374756,6.581262489042932,0.0009975153876827009,,,,,
218,6.7863030433654785,6.579078348270477,0.0009974108741480166,,,,,
219,6.782160758972168,6.582963737346627,0.0009973042132215728,,,,,
220,6.777976870536804,6.584899444355496,0.00099719540536384,,,,,
221,6.781303882598877,6.584884081696942,0.000997084451044556,,,,,
222,6.787130832672119,6.579389793116872,0.0009969713507427267,,,,,
223,6.787455916404724,6.576406987000153,0.0009968561049466214,,,,,
224,6.7751624584198,6.579726282541645,0.0009967387141537722,,,,,
225,6.772904634475708,6.58115737231666,0.0009966191788709714,,,,,
226,6.776590347290039,6.56591674116502,0.0009964974996142697,,,,,
227,6.767288565635681,6.579755884143261,0.0009963736769089734,,,,,
228,6.772006154060364,6.565078826387757,0.0009962477112896416,,,,,
229,6.763201951980591,6.565196294760484,0.000996119603300086,,,,,
230,6.766806125640869,6.576339629841412,0.0009959893534933664,,,,,
231,6.754340767860413,6.567608661266612,0.0009958569624317893,,,,,
232,6.769510269165039,6.567382241819364,0.0009957224306869053,,,,,
233,6.756574511528015,6.575167861277562,0.0009955857588395064,,,,,
234,6.765810012817383,6.565501717181643,0.0009954469474796241,,,,,
235,6.76788866519928,6.5603964234521355,0.0009953059972065263,,,,,
236,6.753395199775696,6.566696159372418,0.000995162908628715,,,,,
237,6.752826690673828,6.5614151605745645,0.0009950176823639231,,,,,
238,6.773260593414307,6.564711494542051,0.000994870319039113,,,,,
239,6.746741533279419,6.559375100420542,0.0009947208192904722,,,,,
240,6.748129725456238,6.557539627469819,0.000994569183763412,,,,,
241,6.745877146720886,6.549713321249459,0.0009944154131125641,,,,,
242,6.743911981582642,6.556996676779475,0.000994259508001778,,,,,
243,6.746886730194092,6.55674348507136,0.000994101469104117,,,,,
244,6.734450340270996,6.544622044286576,0.0009939412971018574,,,,,
245,6.735252499580383,6.550143228246947,0.0009937789926864836,,,,,
246,6.746810078620911,6.550698332068698,0.000993614556558687,,,,,
247,6.736191272735596,6.542933529820935,0.0009934479894283606,,,,,
248,6.734042644500732,6.547576785989927,0.000993279292014598,,,,,
249,6.732938528060913,6.547693583822932,0.0009931084650456892,,,,,
250,6.734158158302307,6.539095648403825,0.0009929355092591179,,,,,
251,6.72699499130249,6.5454410383739425,0.0009927604254015585,,,,,
252,6.736396074295044,6.537502101131404,0.0009925832142288723,,,,,
253,6.72640597820282,6.536795009776662,0.000992403876506104,,,,,
254,6.731995701789856,6.540514820057169,0.00099222241300748,,,,,
255,6.7179471254348755,6.537945100898197,0.0009920388245164033,,,,,
256,6.720878720283508,6.5361972188027195,0.0009918531118254506,,,,,
257,6.72752058506012,6.537514836573621,0.0009916652757363698,,,,,
258,6.73702335357666,6.529891087489533,0.000991475317060075,,,,,
259,6.716343641281128,6.530056197067787,0.0009912832366166442,,,,,
260,6.731019854545593,6.535033670767102,0.0009910890352353154,,,,,
261,6.726399540901184,6.526748437055327,0.000990892713754483,,,,,
262,6.708937168121338,6.527275076225287,0.0009906942730216939,,,,,
263,6.714903831481934,6.526330945870774,0.0009904937138936443,,,,,
264,6.728953123092651,6.53048988627826,0.000990291037236176,,,,,
265,6.7122721672058105,6.536361853950058,0.0009900862439242719,,,,,
266,6.723603129386902,6.528865217059675,0.0009898793348420535,,,,,
267,6.698942422866821,6.526902410139849,0.000989670310882776,,,,,
268,6.712293028831482,6.528428092536252,0.0009894591729488244,,,,,
269,6.704047083854675,6.525473168359473,0.0009892459219517106,,,,,
270,6.703299045562744,6.522343309914193,0.0009890305588120692,,,,,
271,6.700257301330566,6.516216102019391,0.0009888130844596524,,,,,
272,6.695096254348755,6.52394863454307,0.000988593499833327,,,,,
273,6.701288104057312,6.508788118049615,0.0009883718058810707,,,,,
274,6.686450123786926,6.509898793707383,0.0009881480035599667,,,,,
275,6.698126435279846,6.517167918716186,0.000987922093836201,,,,,
276,6.692214488983154,6.5113025650043665,0.0009876940776850569,,,,,
277,6.6908862590789795,6.5169768822704475,0.0009874639560909118,,,,,
278,6.6813671588897705,6.503031994937547,0.0009872317300472328,,,,,
279,6.693692207336426,6.512299692861366,0.0009869974005565717,,,,,
280,6.678523659706116,6.520962490566244,0.0009867609686305615,,,,,
281,6.6913217306137085,6.505059125946789,0.0009865224352899118,,,,,
282,6.691085577011108,6.508600865421022,0.0009862818015644041,,,,,
283,6.678725004196167,6.5150176289705195,0.0009860390684928873,,,,,
284,6.68221127986908,6.499619403338613,0.000985794237123274,,,,,
285,6.682118535041809,6.50521261136606,0.000985547308512535,,,,,
286,6.674172401428223,6.495142293036536,0.0009852982837266955,,,,,
287,6.672925353050232,6.513590890886004,0.00098504716384083,,,,,
288,6.68797492980957,6.495134305512835,0.000984793949939058,,,,,
289,6.691284775733948,6.493178232464096,0.000984538643114539,,,,,
290,6.674206614494324,6.498132079263211,0.000984281244469468,,,,,
291,6.664675235748291,6.497835763268755,0.0009840217551150706,,,,,
292,6.671658277511597,6.4971461412383285,0.0009837601761715981,,,,,
293,6.679967999458313,6.504210242310725,0.0009834965087683236,,,,,
294,6.6880199909210205,6.491836575523357,0.0009832307540435356,,,,,
295,6.671905279159546,6.4822362333511085,0.0009829629131445341,,,,,
296,6.660297513008118,6.494996556120825,0.0009826929872276257,,,,,
297,6.674298048019409,6.484813168030811,0.0009824209774581174,,,,,
298,6.666177988052368,6.4832357622376,0.0009821468850103139,,,,,
299,6.673162341117859,6.484829151500064,0.0009818707110675097,,,,,
300,6.6719077825546265,6.48891469387571,0.0009815924568219864,,,,,
301,6.659814715385437,6.481143132491308,0.000981312123475006,,,,,
302,6.664628267288208,6.472384131185341,0.0009810297122368067,,,,,
303,6.6547324657440186,6.486071348390828,0.0009807452243265967,,,,,
304,6.656097888946533,6.487914310371906,0.00098045866097255,,,,,
305,6.65450918674469,6.477693753447023,0.0009801700234117999,,,,,
306,6.652228832244873,6.482700306593219,0.0009798793128904355,,,,,
307,6.651077747344971,6.47950702198821,0.000979586530663494,,,,,
308,6.6618558168411255,6.471280879990407,0.000979291677994957,,,,,
309,6.656474828720093,6.468172739091493,0.0009789947561577445,,,,,
310,6.657004237174988,6.47496456975592,0.0009786957664337092,,,,,
311,6.646866083145142,6.468358226339791,0.000978394710113631,,,,,
312,6.655195713043213,6.465931811785879,0.000978091588497212,,,,,
313,6.642634272575378,6.48706762564092,0.0009777864028930705,,,,,
314,6.648736834526062,6.465220107663269,0.0009774791546187345,,,,,
315,6.649932622909546,6.468631400292014,0.0009771698450006382,,,,,
