epoch,train_loss,val_loss,lr,eval_epoch,eval/knn_train_cv,eval/svm_train_cv,eval/svm_test_acc,eval/knn_test_acc
1,6.832460335322788,6.770518803822129,0.0,10.0,0.6872432432432433,0.7058738738738739,0.7340425531914894,0.7127659574468085
2,6.808735915592739,6.723413152022818,5e-05,20.0,0.7674954954954956,0.7755315315315316,0.7659574468085106,0.7446808510638298
3,6.723834991455078,6.609887461556998,0.0001,30.0,0.7835315315315314,0.7888288288288289,0.776595744680851,0.8085106382978723
4,6.601032347906203,6.530668915007518,0.00015,40.0,0.7835315315315314,0.7834954954954955,0.7872340425531915,0.8085106382978723
5,6.555273396628244,6.508404397814056,0.0002,50.0,0.7781981981981982,0.7727927927927928,0.7978723404255319,0.8297872340425532
6,6.546681335994175,6.493921995413667,0.00025,60.0,0.788972972972973,0.7780900900900901,0.8297872340425532,0.8404255319148937
7,6.532950741904123,6.481420714521759,0.0003,70.0,0.7782342342342342,0.7834234234234233,0.8297872340425532,0.8191489361702128
8,6.520364511580694,6.4763136627044835,0.00035,80.0,0.7862342342342342,0.7914594594594595,0.8297872340425532,0.8191489361702128
9,6.5103386243184405,6.445161952832018,0.0004,90.0,0.7969369369369369,0.7914594594594595,0.8085106382978723,0.8191489361702128
10,6.48191617784046,6.416485135612929,0.00045000000000000004,100.0,0.7915675675675675,0.7834954954954955,0.7978723404255319,0.8191489361702128
11,6.4431039946419855,6.3913570618654525,0.0005,110.0,0.7942342342342343,0.7861261261261261,0.8085106382978723,0.8085106382978723
12,6.39112613314674,6.346092102279423,0.00055,120.0,0.7942342342342341,0.7941981981981983,0.8085106382978723,0.8191489361702128
13,6.325301896958124,6.284058089512004,0.0006,130.0,0.7915315315315314,0.7995315315315314,0.8085106382978723,0.8297872340425532
14,6.225086302984328,6.1313633678087305,0.0006500000000000001,140.0,0.7915315315315314,0.8021981981981983,0.8085106382978723,0.8085106382978723
15,6.081185431707473,5.994800229679272,0.0007,150.0,0.788864864864865,0.8021981981981983,0.8085106382978723,0.8191489361702128
16,5.9911478360493975,5.922649676366058,0.00075,160.0,0.7915315315315314,0.7995315315315314,0.8191489361702128,0.8297872340425532
17,5.927049341655913,5.876158621032907,0.0008,170.0,0.7915315315315314,0.8021981981981983,0.8191489361702128,0.8297872340425532
18,5.895072687239874,5.843717010991431,0.00085,180.0,0.788864864864865,0.8021981981981983,0.8191489361702128,0.8297872340425532
19,5.845337004888625,5.818044270376051,0.0009000000000000001,190.0,0.7915315315315314,0.8021981981981983,0.8085106382978723,0.8297872340425532
20,5.804387092590332,5.737446962470888,0.00095,200.0,0.7915315315315314,0.8021981981981983,0.8085106382978723,0.8297872340425532
21,5.755635602133615,5.6857584322539285,0.001,,,,,
22,5.706332252139137,5.64386287923867,0.0009999238475781956,,,,,
23,5.668964840116955,5.624589267213262,0.0009996954135095479,,,,,
24,5.635218098050072,5.57544007085726,0.0009993147673772868,,,,,
25,5.610027086167109,5.571659971110829,0.0009987820251299122,,,,,
26,5.596040158044724,5.551659934528242,0.0009980973490458728,,,,,
27,5.567540600186303,5.528752997345228,0.0009972609476841367,,,,,
28,5.5659064792451405,5.528147621736416,0.0009962730758206612,,,,,
29,5.552328972589402,5.489246325788688,0.0009951340343707852,,,,,
30,5.535975047520229,5.486873414112817,0.0009938441702975688,,,,,
31,5.528175740014939,5.493021217931834,0.000992403876506104,,,,,
32,5.51798813683646,5.483682900698528,0.000990813591723832,,,,,
33,5.515952541714623,5.4691882925705455,0.0009890738003669028,,,,,
34,5.500188782101586,5.464201019138693,0.0009871850323926177,,,,,
35,5.501237687610445,5.4506517915695625,0.0009851478631379982,,,,,
36,5.487278779347737,5.444269356792783,0.0009829629131445341,,,,,
37,5.481083007085891,5.4300361386609,0.0009806308479691594,,,,,
38,5.463874203818185,5.418881245341336,0.0009781523779815178,,,,,
39,5.465662184215727,5.416992275747465,0.0009755282581475768,,,,,
40,5.458490031106131,5.427464242487926,0.0009727592877996585,,,,,
41,5.450838588532948,5.408389042353906,0.0009698463103929542,,,,,
42,5.439777873811268,5.412409103004464,0.0009667902132486009,,,,,
43,5.430090086800711,5.391190366414067,0.0009635919272833937,,,,,
44,5.433902626945859,5.401164048352327,0.0009602524267262203,,,,,
45,5.42242922101702,5.386674790226949,0.0009567727288213005,,,,,
46,5.422967751820882,5.385368068386202,0.0009531538935183251,,,,,
47,5.418586435772124,5.370453580320822,0.0009493970231495835,,,,,
48,5.409483069465274,5.392321205038879,0.0009455032620941839,,,,,
49,5.404445943378267,5.36720049042807,0.0009414737964294635,,,,,
50,5.398978346870059,5.352022144445987,0.0009373098535696979,,,,,
51,5.399913901374454,5.361578219821902,0.0009330127018922195,,,,,
52,5.394195988064721,5.362267086057131,0.0009285836503510562,,,,,
53,5.389372666676839,5.3590249930019755,0.0009240240480782129,,,,,
54,5.386072953542073,5.362731188002947,0.0009193352839727121,,,,,
55,5.385688168661935,5.354170949175781,0.0009145187862775209,,,,,
56,5.375758171081543,5.339137310986764,0.0009095760221444959,,,,,
57,5.37025667372204,5.331187744120569,0.0009045084971874737,,,,,
58,5.361583391825358,5.3468284421413355,0.0008993177550236464,,,,,
59,5.369629337674096,5.340225951779403,0.0008940053768033609,,,,,
60,5.356388591584706,5.329137086617583,0.0008885729807284854,,,,,
61,5.3504738580612905,5.32320174057777,0.000883022221559489,,,,,
62,5.350031353178478,5.324014535336339,0.000877354790111386,,,,,
63,5.345431373232887,5.319442906966345,0.0008715724127386971,,,,,
64,5.348752203441801,5.3266428818085965,0.0008656768508095852,,,,,
65,5.336351144881475,5.329319838093658,0.0008596699001693256,,,,,
66,5.340871629260835,5.332234058721083,0.0008535533905932737,,,,,
67,5.330596265338716,5.3110580183604785,0.0008473291852294987,,,,,
68,5.336759113130116,5.316587048499492,0.0008409991800312493,,,,,
69,5.322131860823858,5.309210205679812,0.0008345653031794292,,,,,
70,5.323335534050351,5.31449037545863,0.0008280295144952537,,,,,
71,5.319881779806955,5.2939040568098035,0.0008213938048432696,,,,,
72,5.316266423179989,5.292515534582449,0.0008146601955249188,,,,,
73,5.31117075965518,5.303970139861483,0.0008078307376628291,,,,,
74,5.310675893511091,5.293911857183799,0.0008009075115760243,,,,,
75,5.311428160894485,5.2903972243661,0.0007938926261462366,,,,,
76,5.30661137898763,5.299315476643174,0.0007867882181755231,,,,,
77,5.295589946565174,5.294881573485526,0.0007795964517353734,,,,,
78,5.291625613257999,5.282752342906034,0.0007723195175075137,,,,,
79,5.2938627515520364,5.301320360286002,0.0007649596321166025,,,,,
80,5.2913556553068615,5.280041196243495,0.0007575190374550272,,,,,
81,5.286052522205171,5.264557556148333,0.00075,,,,,
82,5.285214900970459,5.274547575901485,0.0007424048101231686,,,,,
83,5.284084002176921,5.282077327010258,0.0007347357813929454,,,,,
84,5.280595892951602,5.315543806013875,0.0007269952498697733,,,,,
85,5.2731731959751675,5.26539463650917,0.0007191855733945387,,,,,
86,5.269946529751732,5.277918340781259,0.0007113091308703497,,,,,
87,5.280981427147275,5.26809274561147,0.0007033683215379002,,,,,
88,5.265581834883917,5.273727651148815,0.0006953655642446368,,,,,
89,5.264529977525983,5.275205676863998,0.0006873032967079561,,,,,
90,5.254495893205915,5.260360883738842,0.0006791839747726501,,,,,
91,5.249387355077834,5.278586546078591,0.0006710100716628344,,,,,
92,5.249084041232154,5.252679311890708,0.0006627840772285784,,,,,
93,5.246246701195126,5.275906462523965,0.0006545084971874737,,,,,
94,5.25492323012579,5.275679753280463,0.0006461858523613684,,,,,
95,5.256299541110084,5.281698491169702,0.0006378186779084996,,,,,
96,5.247410774230957,5.263486932880871,0.0006294095225512603,,,,,
97,5.242831616174607,5.252102300822421,0.0006209609477998338,,,,,
98,5.2333552950904485,5.242010378812515,0.0006124755271719325,,,,,
99,5.23606166385469,5.242362383913668,0.0006039558454088796,,,,,
100,5.242125533875965,5.26240986203295,0.0005954044976882724,,,,,
101,5.230136167435419,5.25249187978911,0.0005868240888334653,,,,,
102,5.234111013866606,5.239727349186044,0.0005782172325201155,,,,,
103,5.226339431036086,5.261442004443468,0.0005695865504800327,,,,,
104,5.224629243214925,5.235141757158827,0.0005609346717025737,,,,,
105,5.222447145552862,5.234640793344075,0.0005522642316338268,,,,,
106,5.219889958699544,5.244369166882632,0.0005435778713738292,,,,,
107,5.214141368865967,5.233511774321836,0.0005348782368720626,,,,,
108,5.216511385781424,5.239073408890974,0.000526167978121472,,,,,
109,5.20465950738816,5.240343840465686,0.0005174497483512506,,,,,
110,5.217518170674642,5.23159646987915,0.0005087262032186418,,,,,
111,5.204283578055246,5.22678565076473,0.0005,,,,,
112,5.205133983067104,5.2367338848414855,0.0004912737967813582,,,,,
113,5.206316175914946,5.225718172817451,0.0004825502516487497,,,,,
114,5.209560212634859,5.228181660990108,0.0004738320218785281,,,,,
115,5.193304516020275,5.234626641659581,0.00046512176312793734,,,,,
116,5.207072780245826,5.2309051106530156,0.00045642212862617086,,,,,
117,5.208964552198138,5.226121611148902,0.00044773576836617336,,,,,
118,5.19920369556972,5.214130061658023,0.00043906532829742634,,,,,
119,5.197931017194476,5.208423718794412,0.0004304134495199674,,,,,
