epoch,train_loss,val_loss,lr,eval_epoch,eval/knn_train_cv,eval/svm_train_cv,eval/svm_test_acc,eval/knn_test_acc
94,5.286885602133615,5.269265712373014,0.0006461858523613684,,,,,
95,5.289399056207566,5.282391941760491,0.0006378186779084996,,,,,
96,5.28166339510963,5.295030642007052,0.0006294095225512603,,,,,
97,5.2831393877665205,5.27113898996299,0.0006209609477998338,,,,,
98,5.273621559143066,5.295708656812441,0.0006124755271719325,,,,,
99,5.2844007809956866,5.277002935780587,0.0006039558454088796,,,,,
100,5.275790418897357,5.278453421768204,0.0005954044976882724,,,,,
101,5.275582563309443,5.271758396417435,0.0005868240888334653,,,,,
102,5.271888142540341,5.26812809473834,0.0005782172325201155,,,,,
103,5.260989507039388,5.283898940723151,0.0005695865504800327,,,,,
104,5.267960684640067,5.264876059302521,0.0005609346717025737,,,,,
105,5.263748713902065,5.268736300282924,0.0005522642316338268,,,,,
106,5.2572283290681385,5.262757769142415,0.0005435778713738292,,,,,
107,5.258270922161284,5.262222719242645,0.0005348782368720626,,,,,
108,5.25825445992606,5.25903255229994,0.000526167978121472,,,,,
109,5.248103641328358,5.246840574763927,0.0005174497483512506,,,,,
110,5.255455516633534,5.260730700788688,0.0005087262032186418,,,,,
111,5.250442345937093,5.259630587324108,0.0005,,,,,
112,5.248786335899716,5.25865022817746,0.0004912737967813582,,,,,
113,5.241894222441173,5.249525713494398,0.0004825502516487497,,,,,
114,5.246275879087902,5.2525974352903795,0.0004738320218785281,,,,,
115,5.236340363820394,5.250806613424724,0.00046512176312793734,,,,,
116,5.2454658689953035,5.248436340147514,0.00045642212862617086,,,,,
117,5.2438504582359675,5.250776381648051,0.00044773576836617336,,,,,
118,5.240789595104399,5.239642243029317,0.00043906532829742634,,,,,
119,5.239391803741455,5.243411178969936,0.0004304134495199674,,,,,
120,5.241059984479632,5.227179683721404,0.0004217827674798845,,,,,
121,5.232730547587077,5.242637389089783,0.00041317591116653486,,,,,
122,5.2346586499895364,5.234036641166037,0.0004045955023117276,,,,,
123,5.223871435437884,5.235174074784689,0.0003960441545911204,,,,,
124,5.232907408759708,5.232877669650297,0.0003875244728280676,,,,,
125,5.2274374053591774,5.232236629028802,0.0003790390522001662,,,,,
126,5.217544215066092,5.236920178751339,0.0003705904774487396,,,,,
127,5.224958397093273,5.23219092436268,0.00036218132209150044,,,,,
128,5.220519497281029,5.228479533792169,0.00035381414763863166,,,,,
129,5.218871116638184,5.220800311532808,0.00034549150281252633,,,,,
130,5.221115293956938,5.222858466560532,0.00033721592277142175,,,,,
131,5.219601812816801,5.205667602527028,0.0003289899283371657,,,,,
132,5.2150250389462425,5.206118542563902,0.00032081602522734986,,,,,
133,5.217578638167608,5.224790637801498,0.00031269670329204396,,,,,
134,5.212591080438523,5.223430916839343,0.0003046344357553632,,,,,
135,5.219177132561093,5.223925823167546,0.0002966316784621,,,,,
136,5.207728658403669,5.225239735171121,0.0002886908691296504,,,,,
137,5.206481184278216,5.2136872764892255,0.00028081442660546124,,,,,
138,5.209499245598202,5.212647308686554,0.00027300475013022663,,,,,
139,5.209502742404029,5.211527811866704,0.00026526421860705474,,,,,
140,5.208230472746349,5.211010662163094,0.0002575951898768315,,,,,
141,5.209045296623593,5.2165922211046345,0.0002500000000000001,,,,,
142,5.197101320539202,5.226085028061731,0.00024248096254497287,,,,,
143,5.2001971290225075,5.228086199795535,0.0002350403678833976,,,,,
144,5.198093255360921,5.208407558477264,0.00022768048249248646,,,,,
145,5.205495448339553,5.2173187038249145,0.00022040354826462666,,,,,
146,5.198822430201939,5.207113986511712,0.00021321178182447708,,,,,
147,5.197035539717901,5.208817361657176,0.00020610737385376348,,,,,
148,5.19142534619286,5.210844414968721,0.00019909248842397582,,,,,
149,5.198600314912342,5.2063995570915855,0.00019216926233717085,,,,,
150,5.194129467010498,5.206842328722419,0.00018533980447508135,,,,,
151,5.196759042285738,5.205736365854803,0.0001786061951567303,,,,,
152,5.199135031018939,5.19904223701806,0.00017197048550474643,,,,,
153,5.200363431658063,5.207116572764143,0.00016543469682057105,,,,,
154,5.191759200323196,5.209110546312623,0.00015900081996875082,,,,,
155,5.195871353149414,5.207080900230368,0.00015267081477050133,,,,,
156,5.188778831845238,5.2084183407130675,0.00014644660940672628,,,,,
157,5.186972527276902,5.204628999050232,0.00014033009983067452,,,,,
158,5.189420041583833,5.201963481842907,0.00013432314919041476,,,,,
159,5.1931821051098055,5.207803126013241,0.00012842758726130281,,,,,
160,5.195228099822998,5.198365766543319,0.000122645209888614,,,,,
