epoch,train_loss,val_loss,lr,eval_epoch,eval/knn_val_acc_smooth,eval/knn_val_acc,eval/svm_val_acc,eval/knn_train_acc,eval/svm_train_acc
23,8.641720294952393,5.8722540861192565,0.3142857142857143,230.0,0.7930712172879693,0.7692460086801519,0.8056096450437882,0.8221451534424634,0.8396955637071369
24,8.653075218200684,5.853854838235746,0.32857142857142857,240.0,0.7794727970239479,0.7513674145547546,0.7684574323800666,0.813117205840071,0.8187850352129363
25,8.643182754516602,5.8494767700572154,0.3428571428571428,250.0,0.7708139579942649,0.7918284507478881,0.7708057234751609,0.7988749711693096,0.8112952957791868
26,8.63722276687622,5.847744236992384,0.35714285714285715,260.0,0.7765737619158335,0.7865254204448577,0.7646249903123304,0.829337486532513,0.8235709377162301
27,8.640241622924805,5.849296023155622,0.37142857142857144,270.0,0.793019711178279,0.8007052623420909,0.7829516391536852,0.820904959826605,0.8069184494301792
28,8.631079196929932,5.843326381215603,0.38571428571428573,280.0,0.8020408690485415,0.8188919243586762,0.7597898744478028,0.8387695693247773,0.8133406555388101
29,8.626209259033203,5.838557363589467,0.39999999999999997,290.0,0.797874202381875,0.7740254204448579,0.767894094396652,0.8253749411537963,0.8321425231356416
30,8.622406959533691,5.841786875262004,0.41428571428571426,300.0,0.7892016391536852,0.7746875726575215,0.7625910640936217,0.8276223211154395,0.8294275172747178
31,8.619856834411621,5.828854910422446,0.42857142857142855,310.0,0.7920743560928983,0.8275100751763156,0.7970423544912034,0.796947485489869,0.7904803035042324
32,8.61473274230957,5.82785145724047,0.4428571428571429,320.0,0.7922653646438813,0.7745984460978067,0.7911464388126793,0.81856773869442,0.8026849982464622
33,8.6202974319458,5.821402128275801,0.4571428571428571,330.0,0.7917223707664883,0.7730585910253428,0.7517709059908548,0.811439370242936,0.8340628129907142
34,8.614791870117188,5.819478635771436,0.4714285714285714,340.0,0.7701227427729984,0.7627111911958459,0.8226400837014648,0.8186990170709282,0.8240626234190515
35,8.61395788192749,5.81042034291312,0.4857142857142857,350.0,0.777902748714769,0.7979384639231187,0.774638165542897,0.8293878020113553,0.8144143420441511
36,8.61192798614502,5.81113886296026,0.5,360.0,0.7908759913715157,0.8119783189955824,0.792704700457258,0.8323814940142746,0.8229008176857723
37,8.6024808883667,5.8461263268617865,0.5142857142857142,370.0,0.8048131571469167,0.8045226885220491,0.7662849724870185,0.8121817644698469,0.8389592278746173
38,8.635412216186523,5.800932827194187,0.5285714285714286,380.0,0.8114419450257045,0.8178248275594823,0.7908306207858637,0.8310956215264942,0.8473432558301184
39,8.601042747497559,5.8119122959298934,0.5428571428571428,390.0,0.8082853793691389,0.8025086220258855,0.8042083236456637,0.8354240639109265,0.8552088684783398
40,8.59849500656128,5.800431004843224,0.5571428571428572,400.0,0.8034704461494742,0.790077888863055,0.7845806207858637,0.824972433120697,0.8351987974837521
41,8.581653118133545,5.772067712539197,0.5714285714285714,410.0,0.7995080278488206,0.8059375726575215,0.8180340812214214,0.8253240569599657,0.8457646136055583
42,8.590254783630371,5.735599714300662,0.5857142857142856,420.0,0.8116862357591258,0.8390432457568008,0.8297813492986128,0.81248642192965,0.8537809278269085
43,8.570815563201904,6.039585011257456,0.6,430.0,0.831124544679532,0.8483928156242735,0.8385690343331008,0.8122947570797115,0.8469384966335233
44,8.852001190185547,6.074145323688897,0.6142857142857142,440.0,0.8381808817070966,0.8271065837402155,0.8215880027900487,0.8196806665339665,0.8606374426150779
45,8.86274003982544,6.087198413017511,0.6285714285714286,450.0,0.8331221421374875,0.8238670270479734,0.8021758505773852,0.822143336714028,0.8875790671810377
46,8.868692874908447,6.055265701209652,0.6428571428571428,460.0,0.8246609315663025,0.8230091839107185,0.8410757188250795,0.8104019156216529,0.8544991674644474
47,8.817416667938232,5.966601205450616,0.6571428571428571,470.0,0.8178608333979178,0.8067062892350615,0.8180897853212431,0.8240138403111503,0.8739191729620256
48,8.726287841796875,5.884589527673903,0.6714285714285714,480.0,0.8104893241881732,0.8017524994187398,0.8275580291405099,0.8149220228560234,0.8576698167157973
49,8.660350322723389,5.878806681938767,0.6857142857142856,490.0,0.8064905771267664,0.8110129427264977,0.797968011315198,0.8245954619703446,0.8783141155060141
50,8.67332124710083,5.8691611515174085,0.7000000000000001,500.0,0.8060470433232582,0.805375687824537,0.8123818104316824,0.8145563154219708,0.8785928964338411
51,8.641028881072998,5.8001599596939215,0.7142857142857143,510.0,0.7842036089798238,0.7362221963884368,0.7859620824614431,0.8092420214026408,0.865498289115743
52,8.569100856781006,5.715048966829244,0.7285714285714285,520.0,0.7869182554444704,0.8191568821204371,0.8429497984964737,0.8152380388179575,0.8800696201931735
53,8.50520944595337,5.7197517321882465,0.7428571428571429,530.0,0.7660382598362138,0.7427357009997674,0.7941355692474619,0.8067685614354366,0.8730123727105271
54,8.51685905456543,5.7106034171023445,0.7571428571428571,540.0,0.7737254256116147,0.75928369371464,0.7979186042005736,0.8386337649248189,0.8837163391816191
55,8.512616157531738,5.689882730900518,0.7714285714285715,550.0,0.7505925624531763,0.7497582926451214,0.7932084592730373,0.8413487707857429,0.8624931438248611
56,8.481950759887695,5.677719972162561,0.7857142857142857,560.0,0.7693892247280995,0.7991256878245369,0.8090235797876463,0.8190100172826167,0.8601567362710623
57,8.4799165725708,5.693834004410425,0.7999999999999999,570.0,0.7722598426722468,0.7678955475470821,0.7963787491281097,0.8318400220535033,0.873503244834962
58,8.487650394439697,5.690538151838544,0.8142857142857143,580.0,0.7805003358392105,0.7744797721460125,0.7882333565837402,0.8386214032726387,0.8775546282341716
59,8.480531215667725,5.679772898683928,0.8285714285714285,590.0,0.7687892350616136,0.7639923854917461,0.8041686042005735,0.82638666932067,0.8806737692849674
60,8.462671756744385,5.679077115381198,0.8428571428571427,600.0,0.766106396445271,0.7598470316980547,0.8045226885220491,0.8199483733171565,0.8758519192551096
61,8.477010726928711,5.671235583477252,0.8571428571428571,610.0,0.7718826694050479,0.7918085910253428,0.8164593505386345,0.8152381336037889,0.8722780431781056
62,8.457337856292725,5.65774173164285,0.8714285714285713,620.0,0.7800584166472913,0.7885196272184762,0.798252828799504,0.8188089054448141,0.8500680878222323
63,8.449164390563965,5.641986073716261,0.8857142857142858,630.0,0.7821643545428713,0.7661648453847943,0.8143251569402464,0.8382912089300891,0.8697789515423233
64,8.444047451019287,5.633855943559981,0.8999999999999999,640.0,0.7762233912010127,0.7739857009997674,0.78380802914051,0.8301761752653213,0.8726325816816902
65,8.436990737915039,5.635635296228234,0.9142857142857141,650.0,0.774478803379059,0.7832858637526156,0.7955964698132217,0.8165379949005223,0.8456515262098621
66,8.43091869354248,5.617473193223183,0.9285714285714286,660.0,0.7841065708233227,0.7950481477175849,0.7994090521584128,0.8273958619665532,0.8804457777651398
67,8.420135974884033,5.601411286631738,0.9428571428571428,670.0,0.786189904156656,0.7802357009997675,0.8100199565992406,0.8193656537220816,0.8926295722315428
68,8.400803565979004,5.5959508797118325,0.9571428571428572,680.0,0.7974124234674106,0.8169534216848794,0.7982925482445943,0.8375347311083939,0.8887686609605595
69,8.392276287078857,5.570092950371357,0.9714285714285714,690.0,0.7800645521713295,0.743004533829342,0.8004451484150973,0.8396683996676177,0.887705235021469
70,8.371316909790039,5.554277437398504,0.9857142857142857,700.0,0.7795743560928982,0.7787651127644734,0.8416734480353406,0.828482534130798,0.8764567871394585
71,8.365776538848877,5.556792487717997,1.0,710.0,0.7674828528249243,0.7806789118809578,0.8381195264667132,0.8232261858497392,0.8685627229441742
72,8.345256328582764,5.51347712710164,1.0142857142857142,720.0,0.776504010695187,0.7700680074401302,0.8063410640936217,0.8280025465793374,0.8707619832987364
73,8.3213210105896,5.5106668621043395,1.0285714285714285,730.0,0.7923499702911467,0.8263029915523522,0.8277028598000465,0.8224954897741886,0.8982344401158914
74,8.321285724639893,5.488827535143344,1.042857142857143,740.0,0.7943635524038338,0.7867196582190189,0.8266372161512826,0.829326128030382,0.8849528993406066
75,8.297135353088379,5.487925207594238,1.0571428571428572,750.0,0.7900937120566277,0.757258486398512,0.8248309501666279,0.843717776766729,0.8876549195426268
76,8.30097484588623,5.484246630395925,1.0714285714285714,760.0,0.7814913844325609,0.8004960086801519,0.8133980469658219,0.825161088520488,0.8761023434217053
77,8.28148603439331,5.465054691974171,1.0857142857142856,770.0,0.7776387597199618,0.7751617840812215,0.8142558901030769,0.8170926420918602,0.8615840529157701
78,8.284829139709473,5.4577184665554315,1.0999999999999999,780.0,0.7778599615076597,0.7579220917616057,0.7749907967139426,0.8438593157094877,0.8932345349017229
79,8.2618088722229,5.4427214916698645,1.1142857142857143,790.0,0.7614837634658606,0.7513674145547546,0.7787341122219639,0.830488652556216,0.8898134614837775
80,8.257596492767334,5.465475408208639,1.1285714285714286,800.0,0.7573884626314293,0.7628758815779276,0.8423554599705495,0.8219896256907516,0.8760001405989833
81,8.264523983001709,5.457150562177291,1.1428571428571428,810.0,0.7549263414193081,0.7505357281252422,0.8402934395101914,0.8435673595510944,0.9065296300508999
82,8.240144729614258,5.39817894765368,1.157142857142857,820.0,0.7668915820610195,0.7872631364798884,0.8019355963729365,0.8265100172826166,0.881441700394625
83,8.240981578826904,5.402122418636672,1.1714285714285713,830.0,0.7775124970936992,0.7947386266759668,0.8184918236069132,0.8458008454896162,0.9045224136896016
84,8.216243743896484,5.377039065600681,1.1857142857142857,840.0,0.7912202265622983,0.7916589165310394,0.8408156048980858,0.8346422387781475,0.8976184033010747
85,8.198558807373047,5.448996751932379,1.2,850.0,0.7914244749283114,0.7878758815779277,0.8372418236069131,0.848213824197559,0.9083354502169015
86,8.234432220458984,5.481439692102231,1.2142857142857142,860.0,0.7815194786742102,0.7650236379136635,0.8171810819189336,0.8467613498134298,0.8848264471426811
87,8.274648666381836,5.5142423044664195,1.2285714285714284,870.0,0.787746389728487,0.8103396496938697,0.8175647136324885,0.8391847786592862,0.9016305453660788
88,8.274561882019043,5.420656797584256,1.2428571428571429,880.0,0.7928451716655042,0.8031722273889792,0.8191060218553825,0.8333395576029293,0.9003547438728857
89,8.217175483703613,5.346701266447427,1.2571428571428571,890.0,0.8024278914464337,0.793771797256452,0.817704700457258,0.8678967102997444,0.9008718716726225
90,8.170871257781982,5.34325598782022,1.2714285714285714,900.0,0.7822011676871011,0.7496594784158722,0.8102984770983491,0.8424199217700937,0.9007842263738416
91,8.170732975006104,5.393074760817159,1.2857142857142856,910.0,0.762558610400682,0.7442445555297218,0.7770542703247307,0.8463426018078817,0.9012378634641692
92,8.232129096984863,5.411079194558142,1.2999999999999998,920.0,0.7637734441602727,0.7974162985352243,0.812332403317058,0.8489462422157136,0.9085610010015702
93,8.205673217773438,5.437410559976535,1.3142857142857143,930.0,0.7869289118809579,0.8191258815779277,0.8217313802991552,0.8505370565207913,0.8935387579264652
94,8.176844596862793,5.419079189903814,1.3285714285714285,940.0,0.8094903639980365,0.8119289118809578,0.8180389250561886,0.8383906866601581,0.9056316132864458
95,8.149377346038818,5.503234686430034,1.3428571428571427,950.0,0.7859089617401637,0.7266720917616057,0.7704007788886305,0.857808156636746,0.9017326534029694
96,8.25051212310791,5.458021827132491,1.357142857142857,960.0,0.7683250342297656,0.7663740990467334,0.7704206386111757,0.8442464526402592,0.9002660954240561
97,8.259504795074463,5.426011128896651,1.3714285714285712,970.0,0.7558085651915575,0.7743795047663333,0.8361267728435248,0.8522923716362878,0.9044458425354577
98,8.217527389526367,5.289739791090815,1.3857142857142855,980.0,0.760117963522695,0.7396002867550182,0.7783800279004883,0.8417877950603944,0.9000526219340732
99,8.130337238311768,5.350906449132816,1.4000000000000001,990.0,0.7586202498127049,0.7618809579167635,0.8369846159807798,0.8512832737762359,0.9015445272240706
100,8.143159866333008,5.261553000536081,1.4142857142857144,1000.0,0.7562509687669534,0.7672716616290786,0.7812422498643726,0.8612421209277638,0.9123740375288701
101,8.098240375518799,5.298883463728986,1.4285714285714286,1010.0,0.770306162649513,0.781765868402697,0.8232019685344493,0.8311057873069135,0.9115780340154753
102,8.100303649902344,5.2453710780813125,1.4428571428571428,1020.0,0.7919547133741508,0.8268266100906766,0.8445095132914826,0.8514208001187983,0.909040704195537
103,8.062381744384766,5.23412628810162,1.457142857142857,1030.0,0.8091049562117337,0.8187223901418275,0.8243087847787337,0.8458665320707861,0.8952538285577072
104,8.04219913482666,5.2089454214535715,1.4714285714285715,1040.0,0.8114874770725155,0.7889134309850423,0.809302100286755,0.8565712173344329,0.9131053576111442
105,8.030856609344482,5.209809141927616,1.4857142857142858,1050.0,0.7850239931282131,0.7474361582577694,0.7949280206153607,0.8430352397923558,0.9175002053693015
106,8.008645057678223,5.188560900283232,1.5,1060.0,0.7732415265183809,0.7833749903123305,0.81604471828257,0.8658363585811192,0.9042035778491831
107,7.986453533172607,5.185834358635147,1.5142857142857142,1070.0,0.7767466868170193,0.7994289118809578,0.821327888863055,0.8452332126393746,0.9026645166080575
108,7.996377468109131,5.21553853975425,1.5285714285714285,1080.0,0.7966977963781033,0.8072894869410215,0.8067445555297218,0.862212885817828,0.9060610957874017
109,8.038153648376465,5.155016070635314,1.542857142857143,1090.0,0.8011108527732569,0.7966141594977912,0.8117889250561885,0.8565477815376158,0.9226749667459707
110,8.018210887908936,5.262724793349849,1.5571428571428572,1100.0,0.7850112376966597,0.7511300666511663,0.7538048322095636,0.8205261719478173,0.8812164339674505
111,8.114320755004883,5.247909290951707,1.5714285714285714,1110.0,0.7780734131597303,0.7864760133302333,0.8118581918933582,0.8461945305415747,0.904242724397557
112,8.08703899383545,5.148857987319576,1.5857142857142856,1120.0,0.7740858069182877,0.7846513407734635,0.8109112221963884,0.8556988322385569,0.9129660145401465
113,8.057168006896973,5.335303197906996,1.5999999999999999,1130.0,0.7960335451703738,0.8169732814074248,0.807622258389522,0.8715310676360097,0.9198214313924353
114,8.210652828216553,5.4365692413452384,1.6142857142857143,1140.0,0.8131206566948256,0.8377373479035883,0.8060824033170579,0.861646880124359,0.9151758751101884
115,8.240887641906738,5.41909394458427,1.6285714285714286,1150.0,0.8136591296597692,0.7862667596682943,0.8072386266759669,0.8572138889678772,0.9099112725629772
116,8.201104164123535,5.34948422260053,1.6428571428571428,1160.0,0.8173591735772043,0.8280734131597303,0.7927245601798032,0.8604863618986235,0.9077114829875229
117,8.166513442993164,5.313521551610692,1.657142857142857,1170.0,0.8052610504017155,0.8014429783771216,0.7829007788886305,0.8309799038239764,0.8927780779329105
118,8.113344669342041,5.308995953775568,1.6714285714285713,1180.0,0.8043668785037071,0.7835842439742695,0.7840075951329148,0.8452463878699413,0.8985365620547041
119,8.116655349731445,5.285237625008852,1.6857142857142855,1190.0,0.7996171755922395,0.8138243044253275,0.8217526931721305,0.8646635734890348,0.9067793354249406
120,8.09241247177124,5.250027615544701,1.7,1200.0,0.7906657689426232,0.7745887584282726,0.776601371774006,0.8650430801603776,0.9077132997159584
121,8.070557594299316,5.226747718902766,1.7142857142857142,1210.0,0.8006277609858173,0.8134702201038518,0.8510937378904132,0.8669118618148959,0.9152275728824054
122,8.059063911437988,5.250837046310848,1.7285714285714284,1220.0,0.7940319111834456,0.7940367550182127,0.793771797256452,0.8722262506200574,0.9131054523969756
123,8.075965881347656,5.207813481730853,1.7428571428571427,1230.0,0.8106688689968741,0.8244996318685577,0.8139415252266914,0.8680348606490301,0.9196324916351504
124,8.020066738128662,5.231846621792693,1.757142857142857,1240.0,0.8030596889612234,0.7906426799968999,0.819947880337906,0.8448037301384189,0.9086741831830977
125,8.04289722442627,5.318748768115581,1.7714285714285716,1250.0,0.8195918584825234,0.8436332635821127,0.8302541075718826,0.859891470223031,0.9131416842810336
126,8.069908142089844,5.238132891250029,1.7857142857142858,1260.0,0.8107452401250353,0.7979597767960939,0.7895755831977059,0.8685401955115749,0.9033725904651773
127,8.043967723846436,5.189225881517037,1.7999999999999998,1270.0,0.8216521028701335,0.823363268232194,0.7968219600093002,0.862013061487569,0.9167923210838443
128,7.993895053863525,5.214186293206967,1.814285714285714,1280.0,0.799301519026583,0.776581512051461,0.7685266992172363,0.8703350363187711,0.9125113742997697
129,8.009016513824463,5.177710467649291,1.8285714285714283,1290.0,0.8044547133741506,0.8134193598387972,0.8077821049368364,0.8654716542971156,0.9097223328056923
130,7.9723944664001465,5.14251626488241,1.842857142857143,1300.0,0.8068070409982174,0.8304202511043943,0.8088477485856003,0.8720997036363004,0.9113890942581904
131,7.958972930908203,5.12596397249083,1.8571428571428572,1310.0,0.8148247177658942,0.8006345423544912,0.7949972874525303,0.8578463000350708,0.9061374773698828
132,7.934161424636841,5.127288436352483,1.8714285714285714,1320.0,0.8070513317316386,0.7900992017360303,0.8296118150817638,0.8662171527600053,0.898877925327722
133,7.92904806137085,5.163547718752195,1.8857142857142857,1330.0,0.803730560076468,0.8204579361388825,0.8370834302100286,0.8691079231476477,0.9161367585773279
134,8.025502920150757,5.2146046835173765,1.9,1340.0,0.8050732710739105,0.8046626753468186,0.8131345423544912,0.8683379857378918,0.9103295861334648
135,7.989851713180542,5.157570970636926,1.9142857142857144,1350.0,0.8160849221111369,0.8231341548477098,0.7958749903123304,0.8598170949406483,0.91108606395516
136,7.94646692276001,5.144064759257761,1.9285714285714286,1360.0,0.8148771926425379,0.8168347477330854,0.8276684685732,0.8842088384628267,0.9090416125597546
137,8.050934314727783,5.6901284673185035,1.9428571428571428,1370.0,0.8190273902709965,0.8171132682321941,0.8022451174145547,0.8736774374966428,0.9119568218942633
138,8.588903903961182,5.892196251160144,1.957142857142857,1380.0,0.8052445813635072,0.7817857281252422,0.8043468573200031,0.8646653902174704,0.9101894294840808
139,8.629810810089111,5.788601842455476,1.9714285714285713,1390.0,0.8037904621664212,0.8124723901418275,0.8255652755173215,0.8507658063272702,0.901352767588301
140,8.599326610565186,5.74494731426239,1.9857142857142855,1400.0,0.8049751026892972,0.8206671898008215,0.8299460396806944,0.8838179732893526,0.9006833110586628
141,8.546074867248535,5.624673384727597,2.0,1410.0,0.8183605556847245,0.8219420871115245,0.8094406339610943,0.8700580721193796,0.9201638926013339
142,8.414575576782227,5.672468141005399,2.0142857142857142,1420.0,0.8084390903924152,0.7827079942648997,0.808704371076494,0.8681506178456444,0.9100142889640855
143,8.427101135253906,5.62164197565158,2.0285714285714285,1430.0,0.8088244981787182,0.8218234131597303,0.8114266062156088,0.8685667355443708,0.8986386700915947
144,8.384937286376953,5.543183862646489,2.0428571428571427,1440.0,0.8068294840993051,0.8159570448732852,0.803929803146555,0.8789058081597964,0.9157822200737433
145,8.348474979400635,5.488059271972762,2.057142857142857,1450.0,0.8265784442894417,0.8419548748353095,0.812541656978997,0.8857735866642655,0.911338778779348
146,8.287048816680908,5.47865129839403,2.0714285714285716,1460.0,0.8148124467178176,0.7865254204448577,0.8217328334495853,0.8461190573233114,0.8920600278670343
147,8.258861064910889,5.449280480784808,2.085714285714286,1470.0,0.8115213839158851,0.8060838564674881,0.8399902154537705,0.8536172405948759,0.9182436975320929
148,8.223753929138184,5.392530709866635,2.1,1480.0,0.801963367692268,0.8132808261644578,0.8174968999457489,0.8732623229479658,0.9024256405152556
149,8.192145347595215,5.382373164183552,2.1142857142857143,1490.0,0.8242041579477641,0.8532477912113462,0.8294732814074246,0.8673692271479259,0.9052301084033959
150,8.151421546936035,5.342033995499437,2.1285714285714286,1500.0,0.8250561884832984,0.8086399480740912,0.8259687669534217,0.8762677525963419,0.9160972328856283
151,8.141299724578857,5.343193631858099,2.142857142857143,1510.0,0.8244084063137772,0.811337479655894,0.8280734131597303,0.8721495846800821,0.9016557031054998
152,8.1253981590271,5.319152123593375,2.157142857142857,1520.0,0.8133203841483893,0.8199837247151825,0.8186531233046579,0.8730856500570295,0.9097234307415727
153,8.1128249168396,5.308573866014464,2.1714285714285713,1530.0,0.8119385995504921,0.8044945942803999,0.8129451484150972,0.8906958227884095,0.9185599978515211
154,8.085222721099854,5.277489958230916,2.1857142857142855,1540.0,0.8103680668578367,0.8066258815779276,0.812541656978997,0.888259503069481,0.9084711598310284
155,8.060540199279785,5.234471656420822,2.1999999999999997,1550.0,0.8081733253248599,0.813399500116252,0.814081512051461,0.8752445711415057,0.9128285829834155
156,8.02794885635376,5.225577573015951,2.2142857142857144,1560.0,0.8061526389211809,0.7984325350693636,0.794455262342091,0.8706484219738834,0.9125638856503729
157,8.011729717254639,5.202917038051466,2.2285714285714286,,,,,,
158,8.00195026397705,5.197311696807888,2.242857142857143,,,,,,
159,8.007168769836426,5.478561318726432,2.257142857142857,,,,,,
160,8.11299753189087,5.477390633505387,2.2714285714285714,,,,,,
161,8.194601058959961,5.308740666875393,2.2857142857142856,,,,,,
162,8.051410675048828,5.246061360195563,2.3,,,,,,
163,8.050202369689941,5.213799551000215,2.314285714285714,,,,,,
164,8.028786182403564,5.219692913250452,2.3285714285714283,,,,,,
165,7.988894462585449,5.147326331721228,2.3428571428571425,,,,,,
166,8.01758337020874,5.229718667588986,2.3571428571428568,,,,,,
167,8.027053356170654,5.281610127751501,2.3714285714285714,,,,,,
168,8.03694200515747,5.154272677476939,2.3857142857142857,,,,,,
169,7.9773194789886475,5.196326426244898,2.4,,,,,,
170,7.992403268814087,5.138976318170954,2.414285714285714,,,,,,
171,7.938021898269653,5.170567970548594,2.4285714285714284,,,,,,
172,7.978379487991333,5.12489692673113,2.4428571428571426,,,,,,
173,7.952333927154541,5.127290734591889,2.457142857142857,,,,,,
174,7.954625606536865,5.115758373171246,2.471428571428571,,,,,,
175,7.948946475982666,5.248211042100057,2.4857142857142858,,,,,,
176,8.136292934417725,5.400402545515751,2.5,,,,,,
177,8.118321418762207,5.227792311169246,2.5142857142857142,,,,,,
178,8.173380374908447,5.204415502539954,2.5285714285714285,,,,,,
179,8.022637367248535,5.247514747457653,2.5428571428571427,,,,,,
180,8.011796474456787,5.1487797150578825,2.557142857142857,,,,,,
181,8.00677490234375,5.112561849002408,2.571428571428571,,,,,,
182,7.9404706954956055,5.127540302855096,2.5857142857142854,,,,,,
183,7.937344789505005,5.114663996151044,2.5999999999999996,,,,,,
184,7.924386978149414,5.118459222634909,2.614285714285714,,,,,,
185,7.913971900939941,5.079061548052875,2.6285714285714286,,,,,,
186,7.919599294662476,5.079476826319041,2.642857142857143,,,,,,
187,7.883332014083862,5.051011627117104,2.657142857142857,,,,,,
188,7.864302396774292,5.052832471435983,2.6714285714285713,,,,,,
189,7.857803106307983,5.025856857179976,2.6857142857142855,,,,,,
190,7.834339618682861,5.024671049010609,2.6999999999999997,,,,,,
191,7.8537397384643555,5.105204339043933,2.714285714285714,,,,,,
192,7.929101943969727,5.121128956821184,2.728571428571428,,,,,,
193,7.946409225463867,5.093733121452133,2.7428571428571424,,,,,,
194,7.8711934089660645,5.104250972357739,2.7571428571428567,,,,,,
195,7.911312103271484,5.095920515432308,2.771428571428571,,,,,,
196,7.913110256195068,5.069515008550376,2.785714285714286,,,,,,
197,7.900270462036133,5.0605900110983555,2.8000000000000003,,,,,,
198,7.8641486167907715,5.028447990917457,2.8142857142857145,,,,,,
199,7.862419605255127,5.094494792369664,2.8285714285714287,,,,,,
200,7.905458211898804,5.059947038027401,2.842857142857143,,,,,,
201,7.913658142089844,5.132609479762032,2.857142857142857,,,,,,
202,7.9248878955841064,5.097599759258885,2.8714285714285714,,,,,,
203,7.881829738616943,5.046410097199875,2.8857142857142857,,,,,,
204,7.855592250823975,5.059485524634555,2.9,,,,,,
205,7.855363130569458,5.037313883184767,2.914285714285714,,,,,,
206,7.837767839431763,5.027978181838989,2.928571428571429,,,,,,
207,7.857091426849365,5.037680173044188,2.942857142857143,,,,,,
208,7.865268707275391,5.168945354646786,2.9571428571428573,,,,,,
209,7.917484998703003,5.608387313847732,2.9714285714285715,,,,,,
210,8.325273036956787,5.479688183686969,2.9857142857142858,,,,,,
211,8.207701683044434,5.368907014873247,3.0,,,,,,
212,8.176760196685791,5.271308874546758,3.0142857142857142,,,,,,
213,8.11920166015625,5.2607043562150295,3.0285714285714285,,,,,,
214,8.056900024414062,5.2015819205568405,3.0428571428571427,,,,,,
215,8.021116256713867,5.173718606165418,3.057142857142857,,,,,,
216,7.953732490539551,5.113855253885689,3.071428571428571,,,,,,
217,7.922764539718628,5.071147246831831,3.085714285714286,,,,,,
218,7.875699996948242,5.091490001777636,3.1,,,,,,
219,7.899638652801514,5.086967725067866,3.1142857142857143,,,,,,
