sigma_u,sigma_b,rho,d,fano_m,expected_fano_m_approx,expected_fano_m_exact
0.027825594022071243,0.000774263682681127,4.641588833612778,0.03162277660168379,77.16182817335272,167.81005372000587,75.9872608532106
0.027825594022071243,0.0001,10.0,0.01,272.7335509771905,360.3813663804628,263.729979918915
0.01,0.0001,1.0,0.31622776601683794,4.073975163398257,101.0,4.034063028059656
0.01,0.0001,1.0,1.0,1.8548363636364695,101.0,1.9801990000009804
0.01,0.0001,1.0,0.1,10.446143238729809,101.0,9.992724885567576
0.027825594022071243,0.0001,10.0,1.0,10.131054271358515,360.3813663804628,10.69349397833726
0.01,0.0002782559402207126,1.0,0.01,49.70227553926364,101.0,48.978865215859294
0.01,0.0002782559402207126,1.0,0.31622776601683794,3.9580948842876746,101.0,3.9798155107120956
0.01,0.0002782559402207126,1.0,1.0,2.0187452054794335,101.0,1.9630294454502413
0.027825594022071243,0.0002782559402207126,10.0,0.31622776601683794,29.82055291376045,360.3813663804628,29.754228887335177
0.01,0.0002782559402207126,1.0,0.03162277660168379,23.771076001894333,101.0,24.21965950589736
0.027825594022071243,0.0002782559402207126,10.0,0.1,79.32688422352976,360.3813663804628,78.2887786114493
0.027825594022071243,0.0002782559402207126,10.0,1.0,10.577313360324993,360.3813663804628,10.630340455755555
0.027825594022071243,0.002154434690031882,1.0,0.01,24.073667708595398,36.938136638046274,24.215032624755878
0.01,0.000774263682681127,1.0,0.1,9.40047304984694,101.0,9.378639947893053
0.027825594022071243,0.002154434690031882,1.0,0.03162277660168379,16.034039328323445,36.938136638046274,16.066483842131625
0.027825594022071243,0.002154434690031882,1.0,0.1,8.238112393163346,36.938136638046274,8.140617524757687
0.027825594022071243,0.0002782559402207126,10.0,0.01,274.0219743773366,360.3813663804628,260.84224976762306
0.027825594022071243,0.0001,10.0,0.1,81.01944817090886,360.3813663804628,78.89051621767382
0.027825594022071243,0.002154434690031882,1.0,0.31622776601683794,3.661549234806004,36.938136638046274,3.680868787535024
0.027825594022071243,0.002154434690031882,1.0,1.0,1.7545219512194268,36.938136638046274,1.9011220072399877
0.01,0.0001,4.641588833612778,0.1,43.25249393535916,465.15888336127784,42.74053141260221
0.01,0.000774263682681127,1.0,0.31622776601683794,3.8745601005867503,101.0,3.8383238836254714
0.01,0.000774263682681127,1.0,1.0,1.9738367861883468,101.0,1.9182442650533562
0.01,0.000774263682681127,1.0,0.01,44.584566198595176,101.0,45.67728363647905
0.01,0.0001,2.154434690031884,1.0,2.9500000000004696,216.44346900318837,3.1117747287366746
0.01,0.0001,2.154434690031884,0.1,20.32706756757047,216.44346900318837,20.37423845137979
0.01,0.0002782559402207126,4.641588833612778,0.1,41.40473623793087,465.15888336127784,41.950324699115846
0.027825594022071243,0.002154434690031882,2.154434690031884,0.1,16.45897831106729,78.42636826811272,16.383994103587565
0.027825594022071243,0.002154434690031882,2.154434690031884,1.0,2.8619710306410835,78.42636826811272,2.941408512348992
0.01,0.0001,2.154434690031884,0.03162277660168379,50.06727508174668,216.44346900318837,52.12563993190304
0.027825594022071243,0.002154434690031882,2.154434690031884,0.31622776601683794,6.863282744281197,78.42636826811272,6.775756715289172
0.027825594022071243,0.002154434690031882,2.154434690031884,0.03162277660168379,33.471847823590345,78.42636826811272,33.45975544629324
0.027825594022071243,0.000774263682681127,10.0,0.01,260.0040960575459,360.3813663804628,253.05473968593463
0.01,0.000774263682681127,4.641588833612778,0.01,207.2816305785965,465.15888336127784,208.3735808432321
0.027825594022071243,0.000774263682681127,10.0,0.1,76.08837563871121,360.3813663804628,76.6554265248299
0.027825594022071243,0.000774263682681127,10.0,0.03162277660168379,157.5184319870918,360.3813663804628,162.55515609262682
0.01,0.0001,2.154434690031884,0.31622776601683794,7.556836781610792,216.44346900318837,7.536690639394903
0.027825594022071243,0.000774263682681127,10.0,0.31622776601683794,29.316853391689005,360.3813663804628,29.214900478915162
0.01,0.0002782559402207126,4.641588833612778,0.01,225.9743258536377,465.15888336127784,223.69816503534506
0.01,0.0001,2.154434690031884,0.01,109.2118849755356,216.44346900318837,107.12455987546839
0.027825594022071243,0.000774263682681127,10.0,1.0,10.368549171270203,360.3813663804628,10.45875795413356
0.01,0.0002782559402207126,2.154434690031884,1.0,3.1073148148142407,216.44346900318837,3.0747840448001673
0.0774263682681127,0.0001,1.0,0.01,13.949354601225535,13.91549665014884,12.410391360288088
0.027825594022071243,0.0002782559402207126,21.544346900318832,0.31622776601683794,65.21286001182062,775.263682681127,62.949108199991784
0.027825594022071243,0.0001,21.544346900318832,0.31622776601683794,63.40534545454912,775.263682681127,63.37683627190173
0.027825594022071243,0.0001,21.544346900318832,0.1,173.27972594161207,775.263682681127,168.81003016384747
0.01,0.0002782559402207126,2.154434690031884,0.01,103.38166213483404,216.44346900318837,104.36733160941135
0.027825594022071243,0.0001,21.544346900318832,0.03162277660168379,356.26811964034664,775.263682681127,361.5001709821459
0.0774263682681127,0.0001,1.0,0.1,7.202987074830354,13.91549665014884,6.6257001482480895
0.027825594022071243,0.0001,21.544346900318832,0.01,567.9227593339276,775.263682681127,567.0345828486905
0.01,0.000774263682681127,2.154434690031884,0.31622776601683794,7.0456215777267355,216.44346900318837,7.114983436428735
0.0774263682681127,0.0001,1.0,0.31622776601683794,2.653642857142605,13.91549665014884,3.536380013120379
0.0774263682681127,0.0001,1.0,1.0,1.4983999999996502,13.91549665014884,1.9268544563685008
0.027825594022071243,0.002154434690031882,4.641588833612778,0.31622776601683794,13.41337151162695,167.81005372000587,13.443490628603596
0.01,0.0002782559402207126,2.154434690031884,0.03162277660168379,51.011331503198754,216.44346900318837,51.025239930233866
0.0774263682681127,0.0001,1.0,0.03162277660168379,9.406224390243914,13.91549665014884,10.149958228946486
0.0774263682681127,0.0001,2.154434690031884,0.1,11.104769230771,28.82559402207125,13.120203555103195
0.01,0.0002782559402207126,2.154434690031884,0.1,19.873438864629914,216.44346900318837,20.00745698562337
0.0774263682681127,0.0001,2.154434690031884,0.31622776601683794,6.807391954023346,28.82559402207125,6.464465087370069
0.0774263682681127,0.0001,2.154434690031884,0.03162277660168379,24.542564356434433,28.82559402207125,20.71298742078501
0.027825594022071243,0.0002782559402207126,21.544346900318832,1.0,22.51276065807988,775.263682681127,21.747939554697226
0.027825594022071243,0.0002782559402207126,21.544346900318832,0.1,171.52217702086506,775.263682681127,167.51362579070062
0.0774263682681127,0.0001,4.641588833612778,0.1,26.357582165604523,60.948425031894104,27.112186989362087
0.01,0.000774263682681127,2.154434690031884,0.1,19.192078346701887,216.44346900318837,19.051232559027728
0.0774263682681127,0.0001,4.641588833612778,0.03162277660168379,45.60025707620084,60.948425031894104,43.47034394350137
0.027825594022071243,0.0002782559402207126,21.544346900318832,0.01,557.719312981526,775.263682681127,560.8131568352962
0.0774263682681127,0.0001,2.154434690031884,0.01,24.399852567974413,28.82559402207125,25.58294297344475
0.0774263682681127,0.0001,2.154434690031884,1.0,2.3324333333329097,28.82559402207125,2.996847393410941
0.027825594022071243,0.0002782559402207126,21.544346900318832,0.03162277660168379,371.8990282724771,775.263682681127,358.14450592853353
0.0774263682681127,0.0001,4.641588833612778,0.01,56.46128558920432,60.948425031894104,53.962345125064914
0.01,0.000774263682681127,2.154434690031884,0.03162277660168379,48.47876021598394,216.44346900318837,48.163952527802955
0.027825594022071243,0.002154434690031882,2.154434690031884,0.01,50.62707442907311,78.42636826811272,51.015271616996
0.01,0.000774263682681127,2.154434690031884,1.0,3.010048650428589,216.44346900318837,2.978297298553782
0.0774263682681127,0.0001,10.0,0.1,59.38657704919159,130.15496650148842,57.257001482480895
0.0774263682681127,0.0001,4.641588833612778,1.0,5.517000000000819,60.948425031894104,5.302077295064276
0.0774263682681127,0.0001,10.0,0.31622776601683794,24.810545454545608,130.15496650148842,26.36380013120379
0.0774263682681127,0.0001,10.0,0.01,129.02113543354625,130.15496650148842,115.10391360288088
0.01,0.000774263682681127,2.154434690031884,0.01,98.89438663986037,216.44346900318837,97.25428972282431
0.0774263682681127,0.0001,10.0,1.0,8.788426717558954,130.15496650148842,10.268544563685008
0.0774263682681127,0.0001,4.641588833612778,0.31622776601683794,10.594303225806557,60.948425031894104,12.772833146698183
0.0774263682681127,0.0001,21.544346900318832,0.31622776601683794,57.41635252524054,279.25594022071243,55.64465087370068
0.0774263682681127,0.0001,21.544346900318832,1.0,21.17871245675238,279.25594022071243,20.968473934109408
0.0774263682681127,0.0001,21.544346900318832,0.03162277660168379,220.1972523337627,279.25594022071243,198.12987420785004
0.01,0.0001,4.641588833612778,1.0,5.184078947368505,465.15888336127784,5.549680733122962
0.0774263682681127,0.0001,21.544346900318832,0.01,201.03053831720436,279.25594022071243,246.82942973444747
0.01,0.0002782559402207126,10.0,0.03162277660168379,236.0710044584363,1001.0,233.19659505897363
0.027825594022071243,0.000774263682681127,21.544346900318832,0.31622776601683794,62.83145456472683,775.263682681127,61.78716036757202
0.027825594022071243,0.000774263682681127,21.544346900318832,0.03162277660168379,357.9423369659445,775.263682681127,349.06003263947093
0.027825594022071243,0.002154434690031882,10.0,0.1,71.36877817633908,360.3813663804628,72.40617524757687
0.027825594022071243,0.000774263682681127,21.544346900318832,0.1,166.81398292587903,775.263682681127,163.99467539425186
0.027825594022071243,0.000774263682681127,21.544346900318832,0.01,540.9237514623508,775.263682681127,544.0354749663336
0.0774263682681127,0.0001,10.0,0.03162277660168379,85.74228108358884,130.15496650148842,92.49958228946487
0.01,0.0001,4.641588833612778,0.31622776601683794,14.56644491315142,465.15888336127784,15.082873071519073
0.01,0.0002782559402207126,4.641588833612778,0.31622776601683794,15.0411306229649,465.15888336127784,14.831078400747423
0.01,0.0001,4.641588833612778,0.01,236.76146137126568,465.15888336127784,229.6384332600748
0.01,0.0001,4.641588833612778,0.03162277660168379,111.46203766920367,465.15888336127784,111.1468522193712
0.0774263682681127,0.0002782559402207126,1.0,0.01,11.791949339458466,13.91549665014884,12.361077760464237
0.027825594022071243,0.000774263682681127,21.544346900318832,1.0,21.578160508983824,775.263682681127,21.378276261000348
0.0774263682681127,0.0002782559402207126,1.0,0.03162277660168379,10.976915254239085,13.91549665014884,10.114083461242156
0.01,0.000774263682681127,10.0,1.0,10.130954140129376,1001.0,10.182442650533561
0.0774263682681127,0.0002782559402207126,2.154434690031884,0.03162277660168379,17.69784252394598,28.82559402207125,20.63569757674596
0.0774263682681127,0.0002782559402207126,1.0,0.1,6.631303092784635,13.91549665014884,6.607164473193507
0.0774263682681127,0.0002782559402207126,1.0,0.31622776601683794,3.142973913043963,13.91549665014884,3.529416418420475
0.0774263682681127,0.0002782559402207126,1.0,1.0,2.1796181818184466,13.91549665014884,1.924575280833675
0.027825594022071243,0.002154434690031882,10.0,1.0,9.938414468994152,360.3813663804628,10.011220072399878
0.0774263682681127,0.0002782559402207126,2.154434690031884,0.31622776601683794,7.293285714283389,28.82559402207125,6.449462477381274
0.0774263682681127,0.0002782559402207126,2.154434690031884,1.0,2.8299999999996177,28.82559402207125,2.99193705857404
0.0774263682681127,0.0001,46.41588833612777,0.1,244.63427626543483,600.4842503189409,262.1218698936208
0.0774263682681127,0.0002782559402207126,2.154434690031884,0.1,12.855777455047683,28.82559402207125,13.080269653762443
0.027825594022071243,0.002154434690031882,4.641588833612778,1.0,5.1597829730534945,167.81005372000587,5.182637846527861
0.0774263682681127,0.0001,46.41588833612777,0.31622776601683794,121.21500181980302,600.4842503189409,118.7283314669818
0.0774263682681127,0.0002782559402207126,2.154434690031884,0.01,25.627876073622097,28.82559402207125,25.476700043293896
0.01,0.0001,10.0,0.03162277660168379,239.38171464507255,1001.0,238.30419941922872
0.01,0.0002782559402207126,4.641588833612778,0.03162277660168379,107.3342111624722,465.15888336127784,108.776112282864
0.01,0.0002782559402207126,4.641588833612778,1.0,5.535325054307415,465.15888336127784,5.469986720442146
0.0774263682681127,0.0002782559402207126,4.641588833612778,1.0,5.395641584159044,60.948425031894104,5.291498299351984
0.0774263682681127,0.0002782559402207126,4.641588833612778,0.31622776601683794,14.669983673469366,60.948425031894104,12.740511003297305
0.0774263682681127,0.0001,21.544346900318832,0.1,132.74809078643875,279.25594022071243,122.20203555103193
0.027825594022071243,0.0001,46.41588833612777,0.03162277660168379,736.0672234517689,1669.1005372000584,777.6740741263604
0.027825594022071243,0.0001,46.41588833612777,0.1,372.74357828431016,1669.1005372000584,362.5357503202897
0.027825594022071243,0.0001,46.41588833612777,1.0,44.99161825193727,1669.1005372000584,45.99321340854292
0.0774263682681127,0.0002782559402207126,4.641588833612778,0.1,26.079866575721567,60.948425031894104,27.02615200700526
0.0774263682681127,0.0002782559402207126,4.641588833612778,0.03162277660168379,44.989409450028745,60.948425031894104,43.303828022316495
0.0774263682681127,0.0002782559402207126,10.0,0.03162277660168379,92.05461715965589,130.15496650148842,92.14083461242156
0.0774263682681127,0.0002782559402207126,4.641588833612778,0.01,52.20620236771758,60.948425031894104,53.73345167077728
0.0774263682681127,0.0002782559402207126,10.0,0.01,114.78799388865488,130.15496650148842,114.61077760464237
0.027825594022071243,0.002154434690031882,4.641588833612778,0.1,34.2389466462363,167.81005372000587,34.143810568015
0.0774263682681127,0.0002782559402207126,10.0,1.0,9.42718095237897,130.15496650148842,10.245752808336748
0.01,0.000774263682681127,4.641588833612778,0.1,40.213805678754156,465.15888336127784,39.89020162300235
0.01,0.000774263682681127,10.0,0.01,448.46446289117785,1001.0,447.7728363647906
0.027825594022071243,0.0001,46.41588833612777,0.31622776601683794,133.4732,1669.1005372000584,135.38681991862413
0.027825594022071243,0.0001,46.41588833612777,0.01,1371.6184094200719,1669.1005372000584,1220.484541046945
0.027825594022071243,0.002154434690031882,4.641588833612778,0.03162277660168379,69.55836422942714,167.81005372000587,70.9324231634455
0.01,0.000774263682681127,4.641588833612778,0.03162277660168379,102.54222069263065,465.15888336127784,102.61165544491563
0.0774263682681127,0.0002782559402207126,21.544346900318832,0.03162277660168379,183.69151297569533,279.25594022071243,197.35697576745957
0.027825594022071243,0.002154434690031882,4.641588833612778,0.01,102.94795972084184,167.81005372000587,108.75463620302324
0.0774263682681127,0.0002782559402207126,21.544346900318832,1.0,20.7110222076227,279.25594022071243,20.919370585740396
0.027825594022071243,0.0002782559402207126,46.41588833612777,0.31622776601683794,131.93144795611,1669.1005372000584,134.4653077226009
0.0774263682681127,0.0002782559402207126,10.0,0.31622776601683794,28.939322077922522,130.15496650148842,26.29416418420475
0.027825594022071243,0.0001,21.544346900318832,1.0,23.872893409734623,775.263682681127,21.88399969454496
0.01,0.000774263682681127,4.641588833612778,0.31622776601683794,14.170399757771891,465.15888336127784,14.174332444412444
0.0774263682681127,0.0002782559402207126,10.0,0.1,59.20376916048749,130.15496650148842,57.071644731935066
0.027825594022071243,0.0002782559402207126,46.41588833612777,0.1,367.6942325099467,1669.1005372000584,359.7427317664731
0.027825594022071243,0.0002782559402207126,46.41588833612777,1.0,45.53961394334914,1669.1005372000584,45.70008072332437
0.0774263682681127,0.000774263682681127,1.0,0.01,13.318871891789344,13.91549665014884,12.225531926498617
0.01,0.000774263682681127,4.641588833612778,1.0,5.295611220359012,465.15888336127784,5.26211232720063
0.0774263682681127,0.000774263682681127,1.0,0.1,6.932906029107363,13.91549665014884,6.556091463100894
0.0774263682681127,0.000774263682681127,1.0,0.03162277660168379,10.35380118694457,13.91549665014884,10.015373160885686
0.0774263682681127,0.0001,46.41588833612777,0.01,598.3352652994372,600.4842503189409,530.6234512506489
0.0774263682681127,0.000774263682681127,1.0,0.31622776601683794,3.4213877300608417,13.91549665014884,3.510212284416299
0.0774263682681127,0.000774263682681127,1.0,1.0,1.9568172413791258,13.91549665014884,1.9182882856501382
0.027825594022071243,0.0002782559402207126,46.41588833612777,0.01,1203.0432689622457,1669.1005372000584,1207.0808850222215
0.0774263682681127,0.000774263682681127,2.154434690031884,0.01,22.081754949892932,28.82559402207125,25.18467539650906
0.0774263682681127,0.000774263682681127,2.154434690031884,0.1,14.346789932351708,28.82559402207125,12.97023618909457
0.01,0.0001,10.0,1.0,10.810169458629263,1001.0,10.801990000009804
0.0774263682681127,0.000774263682681127,2.154434690031884,0.03162277660168379,20.913951210563486,28.82559402207125,20.423032681394517
0.0774263682681127,0.0002782559402207126,21.544346900318832,0.31622776601683794,54.525374304429015,279.25594022071243,55.494624773812724
0.0774263682681127,0.0001,46.41588833612777,1.0,45.09238028169327,600.4842503189409,44.020772950642744
0.0774263682681127,0.000774263682681127,2.154434690031884,1.0,2.8284380952377055,28.82559402207125,2.9783921380545655
0.0774263682681127,0.000774263682681127,4.641588833612778,0.1,25.223736938036197,60.948425031894104,26.789092093660393
0.0774263682681127,0.000774263682681127,4.641588833612778,0.01,52.298846378329415,60.948425031894104,53.10430364139972
0.01,0.0001,10.0,0.31622776601683794,30.386343348159638,1001.0,31.340630280596557
0.0774263682681127,0.000774263682681127,4.641588833612778,0.31622776601683794,12.74040314557307,60.948425031894104,12.651373309344319
0.0774263682681127,0.000774263682681127,2.154434690031884,0.31622776601683794,6.492441570141708,28.82559402207125,6.408088424890656
0.027825594022071243,0.0002782559402207126,46.41588833612777,0.03162277660168379,766.4633047936358,1669.1005372000584,770.4445129267302
0.01,0.0001,21.544346900318832,0.1,193.10323886697753,2155.4346900318833,194.74238451379782
0.0774263682681127,0.0001,100.0,0.1,542.8229138489095,1292.549665014884,563.5700148248089
0.0774263682681127,0.000774263682681127,4.641588833612778,0.03162277660168379,43.591419960413916,60.948425031894104,42.84565539441934
0.027825594022071243,0.002154434690031882,10.0,0.03162277660168379,156.2259913660903,360.3813663804628,151.66483842131626
0.0774263682681127,0.0001,100.0,1.0,97.08751969111576,1292.549665014884,93.68544563685008
0.01,0.0002782559402207126,10.0,0.1,87.28593671466737,1001.0,89.22480009984464
0.01,0.0001,10.0,0.1,91.2121906833525,1001.0,90.92724885567576
0.0774263682681127,0.000774263682681127,4.641588833612778,1.0,5.478815789473088,60.948425031894104,5.262316652711103
0.0774263682681127,0.0002782559402207126,46.41588833612777,0.01,507.78032612705977,600.4842503189409,528.3345167077727
0.01,0.0001,21.544346900318832,1.0,21.868927142147697,2155.4346900318833,22.11774728736674
0.0774263682681127,0.0002782559402207126,21.544346900318832,0.1,116.35269819477277,279.25594022071243,121.80269653762441
0.027825594022071243,0.002154434690031882,10.0,0.01,238.97670570986128,360.3813663804628,233.1503262475588
0.0774263682681127,0.000774263682681127,10.0,0.03162277660168379,91.13385176279323,130.15496650148842,91.15373160885684
0.0774263682681127,0.0001,46.41588833612777,0.03162277660168379,396.7911330170747,600.4842503189409,425.70343943501354
0.0774263682681127,0.000774263682681127,10.0,1.0,9.87340634920801,130.15496650148842,10.182882856501381
0.0774263682681127,0.000774263682681127,10.0,0.31622776601683794,25.20894624697703,130.15496650148842,26.10212284416299
0.01,0.0001,10.0,0.01,500.51245114775014,1001.0,493.58657209004485
0.0774263682681127,0.0002782559402207126,21.544346900318832,0.01,220.0532422825015,279.25594022071243,245.76700043293891
0.0774263682681127,0.0002782559402207126,46.41588833612777,0.1,234.23360399707317,600.4842503189409,261.26152007005254
0.027825594022071243,0.002154434690031882,21.544346900318832,1.0,20.288578137979307,775.263682681127,20.414085123489915
0.027825594022071243,0.002154434690031882,21.544346900318832,0.31622776601683794,58.95126431936444,775.263682681127,58.7575671528917
0.0774263682681127,0.000774263682681127,10.0,0.1,54.56778813668573,130.15496650148842,56.560914631008934
0.0774263682681127,0.000774263682681127,10.0,0.01,109.01937304402703,130.15496650148842,113.25531926498616
0.01,0.0002782559402207126,21.544346900318832,0.01,1008.2215015034893,2155.4346900318833,1034.6733160941133
0.0774263682681127,0.000774263682681127,21.544346900318832,0.03162277660168379,188.61833834582606,279.25594022071243,195.2303268139451
0.027825594022071243,0.002154434690031882,21.544346900318832,0.03162277660168379,325.7038638396482,775.263682681127,325.5975544629323
0.0774263682681127,0.000774263682681127,21.544346900318832,0.01,257.3153126270595,279.25594022071243,242.84675396509056
0.0774263682681127,0.000774263682681127,21.544346900318832,1.0,20.95853474178639,279.25594022071243,20.78392138054565
0.01,0.0002782559402207126,10.0,0.31622776601683794,31.018838875371802,1001.0,30.79815510712096
0.0774263682681127,0.002154434690031882,1.0,0.01,11.924953200925264,13.91549665014884,11.86089515209118
0.0774263682681127,0.0002782559402207126,46.41588833612777,1.0,42.6913716909463,600.4842503189409,43.91498299351983
0.0774263682681127,0.002154434690031882,1.0,0.03162277660168379,9.187495800840718,13.91549665014884,9.749068262187594
0.027825594022071243,0.002154434690031882,21.544346900318832,0.01,508.17841850948304,775.263682681127,501.1527161699599
0.0774263682681127,0.002154434690031882,1.0,0.31622776601683794,3.44413137697465,13.91549665014884,3.458076415798978
0.01,0.0002782559402207126,10.0,1.0,11.069285714283824,1001.0,10.630294454502412
0.027825594022071243,0.002154434690031882,10.0,0.31622776601683794,27.88697604871914,360.3813663804628,27.80868787535024
0.0774263682681127,0.002154434690031882,1.0,1.0,1.8386810457519327,13.91549665014884,1.901208789469618
0.027825594022071243,0.000774263682681127,46.41588833612777,1.0,45.56923106773226,1669.1005372000584,44.90366529975237
0.0774263682681127,0.002154434690031882,2.154434690031884,0.01,24.06033494558764,28.82559402207125,24.39908928046435
0.0774263682681127,0.002154434690031882,1.0,0.1,6.360795046440738,13.91549665014884,6.417771234686542
0.01,0.000774263682681127,10.0,0.31622776601683794,29.711320088998605,1001.0,29.383238836254716
0.01,0.0002782559402207126,10.0,0.01,497.1083924383992,1001.0,480.7886521585929
0.0774263682681127,0.002154434690031882,2.154434690031884,0.1,12.610334259415563,28.82559402207125,12.672234290665557
0.0774263682681127,0.0002782559402207126,46.41588833612777,0.31622776601683794,120.13122505402143,600.4842503189409,118.40511003297301
0.0774263682681127,0.000774263682681127,21.544346900318832,0.31622776601683794,53.045681231766785,279.25594022071243,55.08088424890655
0.0774263682681127,0.002154434690031882,2.154434690031884,0.03162277660168379,20.16711845311721,28.82559402207125,19.84929616951392
0.0774263682681127,0.002154434690031882,2.154434690031884,1.0,3.080647368421555,28.82559402207125,2.9415954789949854
0.0774263682681127,0.002154434690031882,4.641588833612778,0.1,25.603721420786325,60.948425031894104,26.14706646598957
0.0774263682681127,0.002154434690031882,2.154434690031884,0.31622776601683794,6.508312820513155,28.82559402207125,6.295765100946555
