label,time_12.0,time_13.0,time_14.0,time_15.0,time_16.0,time_17.0,time_18.0,time_19.0,time_20.0,time_21.0,time_22.0,time_23.0,time_24.0,time_25.0,time_26.0,time_27.0,time_28.0,time_29.0,time_30.0,time_31.0,time_32.0,time_33.0,time_34.0,time_35.0,time_36.0,time_37.0,time_38.0,time_39.0,time_40.0,time_41.0,time_42.0,time_43.0,time_44.0,time_45.0,time_46.0,time_47.0,time_48.0,time_49.0,time_50.0,time_51.0,time_52.0,time_53.0,time_54.0,time_55.0,time_56.0,time_57.0,time_58.0,time_59.0,time_60.0,time_61.0,time_62.0,time_63.0,time_64.0,time_65.0,time_66.0,time_67.0,time_68.0,time_69.0,time_70.0,time_71.0,time_72.0,time_73.0,time_74.0,time_75.0,time_76.0,time_77.0,time_78.0,time_79.0,time_80.0,time_81.0,time_82.0,time_83.0,time_84.0,time_85.0,time_86.0,time_87.0,time_88.0,time_89.0,time_90.0,time_91.0,time_92.0,time_93.0,time_94.0,time_95.0,time_96.0,time_97.0,time_98.0,time_99.0,time_100.0,time_101.0,time_102.0,time_103.0,time_104.0,time_105.0,time_106.0,time_107.0,time_108.0,time_109.0,time_110.0,time_111.0,time_112.0,time_113.0,time_114.0,time_115.0,time_116.0,time_117.0,time_118.0,time_119.0,time_120.0,time_121.0,time_122.0,time_123.0,time_124.0,time_125.0,time_126.0,time_127.0,time_128.0,time_129.0,time_130.0,time_131.0,time_132.0,time_133.0,time_134.0,time_135.0,time_136.0,time_137.0,time_138.0,time_139.0,time_140.0,time_141.0,time_142.0,time_143.0,time_144.0,time_145.0,time_146.0,time_147.0,time_148.0,time_149.0,time_150.0,time_151.0,time_152.0,time_153.0,time_154.0,time_155.0,time_156.0
0,3,3,1,1,1,0,0,0,0,0,0,128,54,27,12,5,4,1,217,105,57,35,17,8,4,13,65,25,14,7,4,99,198,89,235,101,53,57,31,17,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,72,40,13,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,107,54,28,9,4,2,67,33,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,67,31,15,7,3,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,12,3,0,0,0,15,10,5,1,0,0,0,0,0,0,0,64,28,14,9,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,47,23,13,8,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,1,1,0,0,0,9,4,3,3,2,0,7,38,17,9,5,4,2
0,0,0,0,0,0,0,0,0,0,0,303,148,67,31,18,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,26,12,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,51,19,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,62,32,17,3,0,0,0,0,0,0,0,0,0,0,0,0,36,21,29,14,8,4,2,0,0,0,0,0,0
0,0,234,116,62,32,18,9,5,4,3,1,0,0,0,0,0,0,89,108,55,22,5,95,50,30,10,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,46,22,11,9,5,3,1,1,0,0,0,0,0,0,0,0,3,2,1,0,59,33,22,10,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,124,60,29,14,4,2,221,115,60,28,16,6,4,42,18,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,211,105,43,25,16
0,0,0,59,27,16,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,33,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,3,1,0,0,0,0,0,0,0,0,0,41,17,8,1,1,39,22,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,134,70,40,19,10,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,201,100,50,22,7,3,0,0
0,1,1,0,0,0,0,15,9,3,2,1,1,145,65,29,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,14,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,94,47,49,29,18,9,6,2,1,0,0,0,0,0,0,0,0
0,0,0,0,17,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,4,73,36,16,8,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,61,27,10,71,34,15,28,88,41,21,10,7,3,1,0,0,0,0,0,0,0,0,0,94,52,25,15,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,75,36,16,4,3,1,113,62,32,11,5,3,2,0,0,0,0,0,0,0,0,0,0,260,114,64,34,15,47,22,8,4,1,0,0,0,0,86,38,12,5,1,1,1,0,0,0,0,0,0,0,0,0,51,24,12,36,18,10,6,3,1,83,42,22,9,3,65,31,12,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,15,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,174,90,53,208,112,53,154,93,50,27,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,271,117,63,39,15,7,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,50,25,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,193,101,40,22,11,6,4,1,1,1,72,41,23,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,36,16,8,4,4,2,2,1,0,0,85,39,19,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,2,1
0,89,41,117,58,19,7,4,2,1,14,7,6,2,1,0,258,122,58,25,9,4,0,0,0,19,14,6,1,0,0,204,106,50,22,7,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,275,131,65,39,24,15,7,4,2,54,27,13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,61,29,17,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,74,36,13,19,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,23,11,7,1,0,0,0,25,10,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,16,6,3,1,0,0,0,0,0,87,52,27,11,6,4,105,44,20,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,10,2,2,1,59,27,97,49,18,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,10,4,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207,93,44,258,126,66,37,140,68,30,15,5,2,105,47,28,15,7,4,1,1,1,0,0,0,17,8,4,3,2,0
0,1,1,1,0,0,0,0,0,0,0,57,24,154,71,23,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,21,11,5,2,0,39,24,11,7,3,2,1,0,0,0,0,0,170,81,34,17,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,97,50,24,11,6,4,2,74,38,19,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,2,2,40,69,39,18,10,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,15,7,3,0,0,0,0,133,69,33,17,6,4,2,2,1,0,0,45,21,11,7,2,2,2,1,0,0,61,37,17,5,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,33,16,11,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,72,35,16,8,3,2,1,0,83,36,14,5,2,2,0,161,69,37,14,8,2,1,1,1,1,0,0,0,0,0,0,54,29,14,10,6,4,0,0,0,0,0,79,40
0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,55,23,11,33,61,30,14,5,2,1,1,0,0,0,0,0,0,0,0,0,0,11,6,3,1,1,0,0,0,0,103,53,33,18,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,56,21,9,6,4,2,1,1,1,0,0,0,0,0,0,0,70,30,13,3,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,329,144,72,35,14,7,14,4,3,2,0,0,0,0,0,0,0,0,0,0,0,53,43,18,8,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,62,23,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,11,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,51,18,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155,85,37,24,13,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,60,39,138,65,33,16,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,57,29,12,1,0,0,0,0,0,0,0,17,81,311,154,271,127,63,30,13,6,3,3,0,0,0,0,0,0,0,83,32,18,9,5,121,50,29,14,9,6,3,2,0,0,0,0,0,0,0,38,17,7,66,32,14,48,26,12,9,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,7,4,2,0,57,29,11,6,1,0,0,0,0,0,0,0,61,25,11,7,2,0,0,0,0,0,0,34,19,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
0,1,1,1,0,0,0,0,0,14,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,125,63,27,17,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,45,23,10,7,4,1,0,0,0,0,0,0,0,0,0,9,4,1,1,83,40,17,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,8,5,1,1,0,0,0,0,0,0,0
0,0,0,37,34,37,19,9,4,3,1,1,0,0,0,0,0,0,0,23,147,73,22,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,100,58,21,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,149,85,43,22,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,8,5,0,0,73,36,10,5,3,2,0,20,6,3,2,1,149,74,336,175,93,47,21,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,200,106,47,16,8,2,1,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,17,9,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,47,23,10,4,3,1,1,11,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,40,15,9,6,3,3,2,2,1,0,0,28,14,7,2,0,0,0,0,0,151,287,131,60,22,10,5,3,2,2,1,42,20,7,2,2,0,0,0,0,19,9,2,1,1,0,0,0,20,6,2,2
0,13,7,4,1,1,1,0,0,14,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,55,27,113,55,27,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,55,29,16,8,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,121,49,22,9,3,0,0,0,0,0,0,0,0,0,0,103,45,26,9,5,3,0,0,0,0,0,0,0,0,45,24,59,30,12,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,32,19,11,7,2,0,0,0,0,0,0,0,0,0,0,0,274,138,54,28,11,6,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,6,5,54,20,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,129,72,28,11,7,49,26,15,45,15,7,4,2,137,67,33,9,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,242,122,108,45,22,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,7,3,1,0,0,0,0,234,167,85,48,14,7,5,47,22,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,114,54,24,10,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,240,102,44,16,7
0,8,5,3,2,1,1,0,0,0,0,19,5,69,29,13,9,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,10,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,64,29,99,41,15,11,6,3,1,0,209,102,47,28,17,8,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,32,15,9,3,8,25,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,24,13,6,2,0,73,34,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0,191,84,34,21,15,6,2,2,0,0,46,20,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,57,31,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,37,23,13,8,5,4,4,1,2,0,0,106,48,19,6,3,2,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,9,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,95,168,79,37,18,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,9,109,57,30,14,5,4,2,0,0,0,0,0,0,0,0,0,0,0,72,34,13,5,3,104,40,23,15,7,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,227,105,58,30,17,8,4,1,1,0,0,194,93,39,19,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,74,45,21,14,6,1,1,0,0,0,0,0,0,0,0,0,0,0,30,15,6,3,3,0,0,0,0,0,0,0,0,0,0,49,24,10
0,10,5,4,1,205,99,45,26,16,9,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,25,67,27,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,4,1,0,499,217,104,51,23,14,7,5,1,0,164,71,34,19,6,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,65,32,12,9,104,46,23,11,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,53,22,10,1,1,0,0,0,0,0,0,0,0,353,166,84,39,19,10,5,2,1,1,0,0,0,0,0,0,0,0,30,15,8,4,3,1,0,0,0,0,0,0,0,8,6,2,1,1,1,1,0,0,0,0,80,34,14,6,4,2,2,1,1,1,1,39,25,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,1,1,0,0,0,0,0,0,40,21,11,117,57,23,9,199,109,46,20,12,5,4,3,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,88,38,48,27,10,5,3,1,0,0,22,14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,34,20,14,4,1,22,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,33,14,9,6,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,37,19,6,5,136,70,32,16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
0,0,45,22,10,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,174,91,43,20,4,3,3,1,1,108,45,16,8,4,2,1,0,0,0,0,0,0,226,123,60,24,12,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,38,269,129,65,27,17,14,7,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58,27,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,57,23,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,24,12,4,3,1,0,0,0,0,0,0,0,0,312,156,75,36,17,10,7,2,2,64,26,14,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,37,25,11,4,0,0,0,0,0,39,103,53,30,12,7,3,0,0,0,0,0,0,0,218,108,58,109,53,27,15,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,5,4,3,2,2,1,0,0,0,35,17,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,23,11,4,2,1,0,0,0,323,143,75,81,35,17,7,3,186,160,65,39,19,10,6,3,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,91,46,23,11,6,139,66,22,12,5,2,1,1,1,0,0,0,0,0,0,0,0,48,27,12,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,1,0,0,0,0,0,21,14,9,6,3,2,77,33,18,6,3,2,0,0,26,197,93,43,25,15,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,42,23,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,82,33,18,9,5,3,1,0,0,0,0,0,0,0,132,66,29,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,31,15,57,27,10,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,20,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,25,15,7,1,0,0,4,1,1,111,55,23,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,75,37,17,11,4,2,0,0,0,0,0,0,0,0,0,0,52,27,17,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,24,13,5,5,3,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,46,22,12,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,36,20,32,12,5,74,34,14,5,4,4,0,0,46,128,167,82,35,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,18,9,5,4,3,2,1,1,1,151,66,28,15,6,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,22,10,53,27,89,47,21,12,4,4,2,23,12,4,1,1,1,1,0,0,0,0,0,0,72,38,23,9,4,65,28,17,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,228,110,52,26,16,7,2,1,0,0,0,0,0,0,0,0,107,89,38,15,5,1,0,0,0,0,0,0,0,0,27,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,69,33,15,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,211,97,51,25,12,5,2,1,1,0,0,201,107,51,25,14,8,4,0,0,0,0,0,0,0,0,0,0,12,5,3,1,1,1,1,0,0,0,0,71,35,17,7,6,4,1,72,29,13,3,2,2,0,0,0,124,56,30,30,12,5,0,0,0,0,0,0,0,0,97,48,22,11,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,108,47,24,12,5,2,1,0,0,58,28,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,133,64,33,16,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,23,13,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,36,16,11,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,19,7,2,0,0,0,0,0,0,0,0,0,0,12,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,149,66,29,16,7,4,1,1,0,0,16,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,11,5,2,0,0,0,100,43,43,21,130,62,23,299,164,76,39,19,9,5,1,1,114,45,25,13,5,3,3,2,0,0,0,0,0,0,0,0,143,66,32,15,7,3,0,0
