label,time_0.0,time_1.0,time_2.0,time_3.0,time_4.0,time_5.0,time_6.0,time_7.0,time_8.0,time_9.0,time_10.0,time_11.0,time_12.0,time_13.0,time_14.0,time_15.0,time_16.0,time_17.0,time_18.0,time_19.0,time_20.0,time_21.0,time_22.0,time_23.0,time_24.0,time_25.0,time_26.0,time_27.0,time_28.0,time_29.0,time_30.0,time_31.0,time_32.0,time_33.0,time_34.0,time_35.0,time_36.0,time_37.0,time_38.0,time_39.0,time_40.0,time_41.0,time_42.0,time_43.0,time_44.0,time_45.0,time_46.0,time_47.0,time_48.0,time_49.0,time_50.0,time_51.0,time_52.0,time_53.0,time_54.0,time_55.0,time_56.0,time_57.0,time_58.0,time_59.0,time_60.0,time_61.0,time_62.0,time_63.0,time_64.0,time_65.0,time_66.0,time_67.0,time_68.0,time_69.0,time_70.0,time_71.0,time_72.0,time_73.0,time_74.0,time_75.0,time_76.0,time_77.0,time_78.0,time_79.0,time_80.0,time_81.0,time_82.0,time_83.0,time_84.0,time_85.0,time_86.0,time_87.0,time_88.0,time_89.0,time_90.0,time_91.0,time_92.0,time_93.0,time_94.0,time_95.0,time_96.0,time_97.0,time_98.0,time_99.0,time_100.0,time_101.0,time_102.0,time_103.0,time_104.0,time_105.0,time_106.0,time_107.0,time_108.0,time_109.0,time_110.0,time_111.0,time_112.0,time_113.0,time_114.0,time_115.0,time_116.0,time_117.0,time_118.0,time_119.0,time_120.0,time_121.0,time_122.0,time_123.0,time_124.0,time_125.0,time_126.0,time_127.0,time_128.0,time_129.0,time_130.0,time_131.0,time_132.0,time_133.0,time_134.0,time_135.0,time_136.0,time_137.0,time_138.0,time_139.0,time_140.0,time_141.0,time_142.0,time_143.0,time_144.0,time_145.0,time_146.0,time_147.0,time_148.0,time_149.0,time_150.0,time_151.0,time_152.0,time_153.0,time_154.0,time_155.0,time_156.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,9,5,3,2,1,0,0,0,0,206,145,65,27,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,1,1,0,0,0,0,0,0,110,52,25,13,7,3,0,0,0,0,0,0,0,0,0,144,69,36,93,42,22,8,3,2,1
0,0,76,25,10,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,58,26,13,7,2,2,1,0,0,0,0,210,177,93,49,44,61,33,20,8,3,1,0,0,0,0,0,0,0,21,9,5,1,1,1,23,6,4,2,2,80,29,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
0,0,46,20,13,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,14,5,1,0,0,0,0,0,0,0,0,0,0,649,316,148,60,24,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,60,21,12,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,100,44,18,9,2,2,0,0,0,0,0,0,0,26,14,9,3,1,1,0,70,36,16,7,3,2,1,1,1,1,1,1,1,0,0,24,13,6,4,0,0,0,0
0,0,37,18,9,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
0,0,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,206,96,49,24,10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68,31,19,8,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,52,19,11,4,2,1,1,1,0,58,28,14
0,0,103,56,22,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,187,100,49,24,15,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,51,27,14,9,2,1,0,0,0,0,0,0,0,0,0,0,35,22,14,5,3,2,1,1,197,92,43,18,6,4,3,1,36,20,15,5,3,61,32,17,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,112,64,34,17,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,21,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,5,2,1,63,35,14,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,28,10,6,4,1,0,0,0,0,0,0,90,46,24,14,10,3,3,1,189,85,36,18,10,7,3,0,0,0,0,22,13,3,2,1,51,21,7,3,2,1,0,91,44,26,9,4,1,1,0,3,2,1,45,21,9,6,0,0,0,0,0,0,0,65,36,20,8,4,1,0,24,8,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,94,40,12,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,14,6,1,1,1,1,0,0,0
0,0,226,116,60,33,17,10,5,1,0,0,0,0,0,0,0,0,11,4,1,1,1,1,40,20,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,154,70,35,18,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,53,24,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,3,3,152,80,42,19,11,4,2,0,8,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,339,169,76,42,18,7,2,326,163,73,44,19,9,7,3,1,0,0,0,0,0,0,0,0,42,24,14,9,2,2,2,0,0,0,0,0,0,0,0,0,150,70,41,17,9,6,3,1,0,0,0,0,0,82,41,254,137,58,27,16,7,3,1,0,0,0,0,19,13,6,3,2,0,0,0,0,0,0,0,123,65,33,16,11,6,2,0,0,0,0,107,40,22,6,3,0,0,51,27,11,7,6,4,2,1,45,22,11,4,3,3,1,1,0,0,0,0,0,0,0,75,35,20,9,5,1,185,154,69
0,0,30,15,10,8,6,3,2,1,1,1,0,0,0,0,0,0,0,0,35,12,4,2,2,0,0,0,0,0,0,257,126,250,107,121,54,31,15,7,4,1,1,1,120,57,34,14,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210,107,56,25,9,5,4,1,0,0,0,0,0,0,0,118,56,30,11,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,190,101,49,24,10,3,2,1,1,1,0,0,0,0,254,118,55,19,10,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,1,0,0,0,0,0,0,0,44,18,8,5,2,0,0
0,0,21,9,43,18,12,7,4,21,9,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,75,32,17,10,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,47,19,10,6,4,2,1,1,0,0,0,150,72,31,12,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,151,70,39,20,8,2,1,1,1,1,0,270,136,62,34,15,6,1,1,0,0,0,0,0,0,0,0,28,13,5,2,1,0,0,137,60,27,12,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,126,55,28,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,23,12,8,5,2,0,0,0,0,56,35,11,6,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,210,106,54,29,17,8,6,2,2,1,1,0
0,0,113,58,24,140,73,42,21,9,4,3,2,1,1,157,76,33,16,10,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,46,24,13,6,4,2,2,1,0,0,0,0,0,0,0,0,0,288,125,61,30,15,5,3,1,1,1,0,0,0,0,0,157,78,41,24,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,10,6
0,0,151,73,37,23,8,5,4,3,1,0,0,0,0,0,0,0,0,0,66,32,17,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,12,68,60,24,12,2,2,0,0,0,0,0,0,17,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,115,61,35,16,7,4,3,2,1,1,295,145,72,33,13,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,58,30,13,6,4,3,1,1,1,1,1,0,0,35,18,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,2,2,1,0,0,0,96,42,22,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,19,10,4,3,3,3,1,1,1,0,0,0,0,0,158,78,38,37,24,12,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,74,37,26,14,4,3,2,1,0,12,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,1,1,1,0,0,0,0,0,0,0,0,18,8,5,94,47,20,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,109,59,27,10,63,30,43,24,65,32,16,10,5,2,0,0,76,44,18,12,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,34,17,11,6,2,2,31,41,21,5,4,132,69,36,14,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,181,85,51,20,11,38,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,70,29,11,2,2,1,0,0
0,0,34,15,7,24,12,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65,39,13,6,64,30,10,4,3,1,0,0,54,28,12,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,37,13,5,5,2,0,0,0,0,59,32,17,6,4,1,0,0,0,198,139,82,48,192,99,49,140,83,44,25,16,7,2,0,0,0,0,0,0,0,0,89,210,124,65,40,16,7,4,3,1,1,0,0,0,0,0,0,0,0,78,46,23,14,6,2,0,0,0,0,0,0,0,45,20,43,20,172,95,52,25,8,5,3,2,1,1,0,0,0,0,0,362,176,89,38,19
0,0,60,34,16,9,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,6,4,1,0,0,0,72,35,16,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,1,191,142,81,44,24,14,6,4,2,1,1,164,83,41,20,106,55,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,32,18,6,5,2,1,1,1,0,0,0,0,0,0,0,330,159,74,36,15,6,2,2,22,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,148,79,37,11,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,303,138,71,42,24,16,9,3,2,1,1,48,23,12,9,3,0,105,56,24,15,6,3,1,0,0,0,159,80,39,13,5,9,3,1,0,0,0,0,0,0,0,0,0,0,0,56,24,11,5,28,14,2,1,0,0,0,0,0,0,0,137,67,35,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,53,24,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84,51,26,10,5,4,1,86,35,17,10,2,2,2,0,0,0,0,28,14,8,3,0,0,54,27,90,46,19,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,7,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,56,48,156,80,45,173,88,38,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,34,21,9,4,2,0,0,0,0,0
0,0,13,6,4,1,1,0,0,26,156,76,34,19,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,33,17,102,43,13,6,1,1,1,0,0,42,21,10,6,1,1,1,0,0,0,0,53,28,18,9,4,2,171,82,34,17,9,5,3,1,1,1,0,0,0,161,72,42,18,10,5,3,1,44,24,10,3,1,0,0,181,94,41,18,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,7,1,0,13,7,78,44,21,9,5,2,0,0,0,0,17,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,73,35,16,9,1,1,1,37,18,9,6,4,1,0,0,0,0,0,0,0,54,30,16,6,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,30,15,12,4,2,2,1,1,1,1,1,1,1,1,0,0,0,79,40,16,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,37,14,6,3,0,0,0,0
0,0,118,49,26,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,37,17,13,9,5,0,0,0,0,0,0,0,0,0,0,0,129,50,31,17,387,190,96,42,19,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,76,35,17,6,3,0,0,0,0,0,0,119,56,24,12,4,106,56,32,16,10,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,103,44,18,5,2,2,0,124,54,25,6,3,2,2,2,2,0,0,0,0,0,0,119,55,37,19,5,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,94,57,21,20,7,6,2,1,1,0,0,0,0,0,0,0,0,49,26,12,5,4,88,36,15,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,10,5,2,2,0,0,0,0,0,0,8,3,1,0,0,0,0,0,66,30,9,5,1,1
0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,79,35,22,14,9,3,1,112,48,24,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,84,39,18,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,2,1,1,0,149,86,41,15,7,3,0,0,0,0,0,0,0,101,48,27,192,101,208,100,49,20,11,7,3,2,1,0,0,0,0,0,0
0,0,90,41,19,7,3,0,0,0,110,94,45,16,11,8,4,1,1,42,18,11,4,1,0,0,0,0,0,0,24,11,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,17,8,4,2,1,1,1,1,1,0,9,6,6,3,1,0,0,0,0,0,0,0,0,156,78,39,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,7,3,1,1,0,0,0,100,51,23,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,27,12,5,2,1,1,0,0,0,0,0,0,0,0
0,0,35,42,23,15,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,51,29,15,11,1,1,0,0,0,0,0,0,199,92,45,22,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,65,41,14,8,5,2,0,0,0,0,0,101,45,25,13,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,30,19,12,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,76,45,19,10,6,2,1,0,0,124,65,119,50,26,62,40,20,7,5,3,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,5,1,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,120,47,23,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,141,72,39,24,7,1,0,0,0,0,0,0,0,25,14,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,128,72,35,20,9,5,1,1,1
0,0,44,25,14,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,9,5,1,129,63,24,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,1,1,1,144,68,239,129,63,26,10,7,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,322,187,99,44,16,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,13,62,31,17,7,176,79,107,50,26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,30,13,7,3,1,1,14,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,23,12,6,4,3,2,2,1,0,0,37,18,9,5,1,0,0,0,0,215,98,187,78,35,11,6,4,3,2,1,1,30,12,6,2,0,0,0,0,22,13,3,1,1,0,0,0,27,12,3,2,1,1,0,0,0,0,0,0,0,0,0,0,335,180,87,148,82,36,18,7,138,65,45,14,9,6,3,2,0,18,8,7,2,2,1,0,0,0,0,0,0,91,48,25,108,54,26,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,64,34,19,8,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,123,63,32,14,9,7,1,0,148,69,29,14,6,0,0,0,0,0,0,0,0,0,0,136,63,32,12,6,3,1,0,0,0,0,0,0,0,58,32,48,43,17,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,7,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,21,4,3,0,0,0,0,0,0,0,0,0,0,117,58,33,20,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323,167,67,31,16,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,1,1,0,7,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45,17,8,1,0,0,0,0,0,0,0,212,108,55,26,12,52,27,75,28,12,6,115,57,21,9,5,4,1,0,0,0,0,0,153,82,41,18,119,83,40,25,18,5,1,1,0,0,0,0,0,0,345,162,149,63,28,13,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,179,91,52,17,7,4,3,0,0,0,44,19,6,2,0,0,0,0,19,122,58,27,12,8,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,253,111,51,18,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,7,4,241,116,60,27,12,8,3,0,0,0,0,73,35,11,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,2,63,25,12
0,0,38,18,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,82,45,21,7,75,28,10,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,120,57,35,17,10,7,4,1,0,41,15,6,4,4,2,6,3,3,0,0,0,0,19,9,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,200,91,54,26,14,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,39,17,107,53,22,10,3,1,0,0,0,0,0,0,25,16,236,97,55,24,8,6,4,3,2,1,0,0,0,0,0,26,12,53,28,16,10,6,3,1,0,0,33,49,19,12,6,3,1,0,0,0,30,15,9,4,2,1,1,0,0,39,22,13,7,4,3,54,24,325,156,76,73,38,42,19,8,2,1,0,0,0,0,0,0,0,0,0,57,27,112,57,25,10,5,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,64,32,18,12,9,5,3,1,101,43,19,8,5,4,1,1,1,0,0,0,106,41
0,0,32,14,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,32,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,247,109,49,26,9,5,3,1,1,0,0,0,76,39,15,8,5,2,41,25,13,7,5,3,2,1,0,0,0,131,63,28,13,9,3,2,0,0
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,2,1,1,1,1,1,0,0,0,371,170,88,43,15,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,78,40,24,14,8,2,1,1,1,0,0,0,0,0,0,32,16,10,4,64,27,13,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533
0,0,7,1,1,1,1,1,1,1,0,0,0,0,493,230,113,55,26,13,6,2,2,0,0,0,0,0,71,31,17,7,4,3,2,1,1,42,23,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,157,77,318,149,59,30,16,9,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,138,67,28,9,4,4,4,0,0,0,0,0,0,0,0,0,0,33,17,9,3,0,0,169,80,42,19,12,95,124,60,27,14,7,2,2,2,2,2
