label,time_0.0,time_1.0,time_2.0,time_3.0,time_4.0,time_5.0,time_6.0,time_7.0,time_8.0,time_9.0,time_10.0,time_11.0,time_12.0,time_13.0,time_14.0,time_15.0,time_16.0,time_17.0,time_18.0,time_19.0,time_20.0,time_21.0,time_22.0,time_23.0,time_24.0,time_25.0,time_26.0,time_27.0,time_28.0,time_29.0,time_30.0,time_31.0,time_32.0,time_33.0,time_34.0,time_35.0,time_36.0,time_37.0,time_38.0,time_39.0,time_40.0,time_41.0,time_42.0,time_43.0,time_44.0,time_45.0,time_46.0,time_47.0,time_48.0,time_49.0,time_50.0,time_51.0,time_52.0,time_53.0,time_54.0,time_55.0,time_56.0,time_57.0,time_58.0,time_59.0,time_60.0,time_61.0,time_62.0,time_63.0,time_64.0,time_65.0,time_66.0,time_67.0,time_68.0,time_69.0,time_70.0,time_71.0,time_72.0,time_73.0,time_74.0,time_75.0,time_76.0,time_77.0,time_78.0,time_79.0,time_80.0,time_81.0,time_82.0,time_83.0,time_84.0,time_85.0,time_86.0,time_87.0,time_88.0,time_89.0,time_90.0,time_91.0,time_92.0,time_93.0,time_94.0,time_95.0,time_96.0,time_97.0,time_98.0,time_99.0,time_100.0,time_101.0,time_102.0,time_103.0,time_104.0,time_105.0,time_106.0,time_107.0,time_108.0,time_109.0,time_110.0,time_111.0,time_112.0,time_113.0,time_114.0,time_115.0,time_116.0,time_117.0,time_118.0,time_119.0,time_120.0,time_121.0,time_122.0,time_123.0,time_124.0,time_125.0,time_126.0,time_127.0,time_128.0,time_129.0,time_130.0,time_131.0,time_132.0,time_133.0,time_134.0,time_135.0,time_136.0,time_137.0,time_138.0,time_139.0,time_140.0,time_141.0,time_142.0,time_143.0
0,0,136,67,34,95,39,15,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,29,15,7,4,2,1,0,0,0,0,0,0,0,0,0,0,41,15,4,3,0,0,0,0,0,0,0,0,172,268,141,65,35,18,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,103,54,19,9,4,2,2,26,14,7,3,2,1,0,0,0,0
0,0,133,54,26,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,132,59,26,12,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,132,51,32,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,76,34,14,6,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,123,64,30,14,8,2,2,0,0,0,0,0,0,0,0,0,0,0,23,10,4,2,108,54,26,15,8,4,3,501,265,132,62,26,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,33,17,9,6,3,2,2,1,1,1,0,0,0,0,0,307,146,67,38,14,8,4,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,6,3,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,66,27,12,5,0,0,73,34,20,7,5,4,1,0,0,0,0,0,0,0,0,0,187,80,38,19,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,120,45,21,10,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,153,72,32,16,9,102,55,30,18,12,8,3,35,15,9,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,331,134,43,22,14,7,1,0,0,0,0,0,0,0,0,0,0,235,123,60,32,13,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,154,70,36,14,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,62,25,12,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,118,118,65,35,18,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,99,74,35,18,8,5,2,0,0,0
0,0,190,96,43,20,5,4,1,60,23,8,3,1,1,1,35,21,13,9,5,3,2,2,1,1,0,46,21,11,4,1,56,26,12,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,55,23,14,6,3,0,0,0,0,0,0,0,0,20,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,187,93,45,27,17,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,25,14,12,7,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,76,38,23,13,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,29,13,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,11,3,1,1,52,28,12,7,5,3,1,1,0,0,0,0,86,34,19,8,0,0,0,0,0,0,0,0,0,56,27,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,104,53,17,7,5,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,66,33,16,6,4,1,1,55,24,11,3
0,0,22,11,99,38,17,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,53,29,19,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,40,20,63,35,21,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,19,8,3,2,2,0,0,0,0,0,48,26,12,5,3,0,0,0,0,0,0
0,0,99,43,27,12,4,73,36,17,11,7,3,1,1,90,50,22,11,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,52,18,7,4,0,0,0,0,0,0,0,40,15,6,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,17,10,5,3,1,1,0,194,84,43,22,11,6,79,40,18,8,2,1,1,0,0,0,0,0,14,8,75,39,16,10,3,1
0,0,21,14,6,2,0,0,0,124,50,24,10,5,44,22,13,3,1,1,1,41,217,101,50,23,14,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,46,27,14,4,3,1,148,81,43,23,10,4,2,100,52,23,12,5,3,1,0,197,89,295,142,63,34,14,10,7,4,2,1,0,0,0,0,0,126,67,39,18,13,5,3,0,0,0,0,10,2,1,0,0,0,89,43,20,11,6,2,1,1,0,1,1,1,16,6,4,3,264,119,57,188,104,40,18,12,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,43,20,10,6,3,1,0,0,0,0,0,0,0,0,248,119,319,162,75,35,14,39,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,48,23,13,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,50,24,17,10,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,86,46,26,13,5,3,1,0,0,0,0,0,348,164
0,0,140,82,35,20,10,5,2,2,1,1,90,39,23,14,9,7,3,1,1,1,1,1,1,1,0,0,60,32,15,9,3,1,33,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,4,1,0,0,0,0,0,180,81,39,18,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,34,19,10,4,125,64,28,14,8,1,0,0,0,45,26,10,6,2,30,18,8,4,1,0,0,0,0,0,0,0,0,0,213,97,141,74,41,22,8,3,0,0,0,0,0,5,2,1,0,0,142,64,33,19,9,6,90,37,19,256,123,65,30,11,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,165,82,36,19,9,5,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,130,70,30,19,12,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,22,12,7
0,0,19,10,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,9,4,91,42,20,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,19,9,57,31,16,9,6,3,3,3,2,8,3,3,0,80,36,18,9,8,3,1,1,0,0,0,0,0,0,0,0,0,0,47,20,107,40,23,45,21,11,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,22,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,28,13,8,4,4,4,1,1,0,0,0,0,0,13,6,3,2,2,0,0,0,0,0,0,0,0,0,0,115,49,27,14,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,34,15,8,3,1,1,0,0,0,0,0,0,0,0,0,51,68,36,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
