d_model,nhead,num_layers,dropout_rate,learning_rate,batch_size,pooling_strategy,use_conv1d,use_auxiliary,gradient_clip,train_acc,val_acc,test_acc,time
128,4,2,0.001,0.01,64,last,False,True,1.0,0.993359375,0.9609375,0.96375,13.858639478683472
128,4,2,0.001,0.01,64,last,False,True,5.0,0.99140625,0.9609375,0.95125,16.22175669670105
128,4,2,0.001,0.01,64,mean,True,False,1.0,1.0,0.96875,0.9675,11.20170783996582
128,4,2,0.001,0.01,64,mean,True,False,5.0,0.998046875,0.9625,0.9625,8.838005542755127
128,4,2,0.001,0.01,64,mean,True,True,1.0,0.996875,0.9671875,0.9625,10.419949054718018
128,4,2,0.001,0.01,64,mean,True,True,5.0,0.998828125,0.9625,0.9725,11.852690696716309
128,4,2,0.001,0.01,64,mean,False,False,1.0,0.99609375,0.9546875,0.96375,13.828854084014893
128,4,2,0.001,0.01,64,mean,False,False,5.0,0.993359375,0.9515625,0.9575,14.13768219947815
128,4,2,0.001,0.01,64,mean,False,True,1.0,0.68125,0.6625,0.6625,6.441660642623901
128,4,2,0.001,0.01,64,mean,False,True,5.0,0.97890625,0.9625,0.96,16.032527446746826
128,4,2,0.001,0.01,128,last,True,False,1.0,0.999609375,0.959375,0.96,6.182581901550293
128,4,2,0.001,0.01,128,last,True,False,5.0,0.999609375,0.95625,0.95625,6.707714080810547
128,4,2,0.001,0.01,128,last,True,True,1.0,0.996484375,0.95625,0.9575,7.0562474727630615
128,4,2,0.001,0.01,128,last,True,True,5.0,0.9984375,0.9578125,0.9625,7.3120012283325195
128,4,2,0.001,0.01,128,last,False,False,1.0,0.987109375,0.95625,0.96125,10.777779579162598
128,4,2,0.001,0.01,128,last,False,False,5.0,0.98828125,0.953125,0.965,10.784597158432007
128,4,2,0.001,0.01,128,last,False,True,1.0,0.92578125,0.9046875,0.90375,11.458767652511597
128,4,2,0.001,0.01,128,last,False,True,5.0,0.8546875,0.8609375,0.8375,11.507583856582642
128,4,2,0.001,0.01,128,mean,True,False,1.0,0.9984375,0.9609375,0.96625,9.012783288955688
128,4,2,0.001,0.01,128,mean,True,False,5.0,0.998046875,0.953125,0.9625,7.632389307022095
128,4,2,0.001,0.01,128,mean,True,True,1.0,0.99453125,0.9640625,0.96625,12.128783226013184
128,4,2,0.001,0.01,128,mean,True,True,5.0,0.995703125,0.9609375,0.96375,10.183666944503784
128,4,2,0.001,0.01,128,mean,False,False,1.0,0.9875,0.9546875,0.9625,10.737836122512817
128,4,2,0.001,0.01,128,mean,False,False,5.0,0.622265625,0.5421875,0.54125,3.0436434745788574
128,4,2,0.001,0.01,128,mean,False,True,1.0,0.8015625,0.796875,0.7825,11.312111854553223
128,4,2,0.001,0.01,128,mean,False,True,5.0,0.643359375,0.6625,0.66,4.9496705532073975
128,4,2,0.001,0.001,64,last,True,False,1.0,0.98046875,0.95625,0.95625,12.873337268829346
128,4,2,0.001,0.001,64,last,True,False,5.0,0.97734375,0.953125,0.96,14.334184885025024
128,4,2,0.001,0.001,64,last,True,True,1.0,0.96015625,0.9515625,0.94875,18.091657638549805
128,4,2,0.001,0.001,64,last,True,True,5.0,0.949609375,0.9546875,0.94,18.338315725326538
128,4,2,0.001,0.001,64,last,False,False,1.0,0.75625,0.7671875,0.7325,13.666812896728516
128,4,2,0.001,0.001,64,last,False,False,5.0,0.772265625,0.803125,0.78,14.930311679840088
128,4,2,0.001,0.001,64,last,False,True,1.0,0.6625,0.68125,0.63,13.050401449203491
128,4,2,0.001,0.001,64,last,False,True,5.0,0.68515625,0.725,0.685,13.23306155204773
128,4,2,0.001,0.001,64,mean,True,False,1.0,0.942578125,0.915625,0.91125,16.99034333229065
128,4,2,0.001,0.001,64,mean,True,False,5.0,0.904296875,0.8875,0.86375,17.136751174926758
128,4,2,0.001,0.001,64,mean,True,True,1.0,0.83984375,0.825,0.8025,18.253722667694092
128,4,2,0.001,0.001,64,mean,True,True,5.0,0.78359375,0.7546875,0.7725,18.66146206855774
128,4,2,0.001,0.001,64,mean,False,False,1.0,0.726171875,0.7234375,0.67875,14.72108244895935
128,4,2,0.001,0.001,64,mean,False,False,5.0,0.69453125,0.7078125,0.65125,13.26028823852539
128,4,2,0.001,0.001,64,mean,False,True,1.0,0.65703125,0.659375,0.63625,9.776554346084595
128,4,2,0.001,0.001,64,mean,False,True,5.0,0.660546875,0.6578125,0.63375,14.386512279510498
128,4,2,0.001,0.001,128,last,True,False,1.0,0.96875,0.9546875,0.95375,11.60057282447815
128,4,2,0.001,0.001,128,last,True,False,5.0,0.955859375,0.9515625,0.95375,11.14688229560852
128,4,2,0.001,0.001,128,last,True,True,1.0,0.91328125,0.9,0.8875,12.164958000183105
128,4,2,0.001,0.001,128,last,True,True,5.0,0.928515625,0.9375,0.91,12.15276312828064
128,4,2,0.001,0.001,128,last,False,False,1.0,0.713671875,0.7203125,0.6825,10.012135028839111
128,4,2,0.001,0.001,128,last,False,False,5.0,0.71953125,0.75,0.69625,10.859556913375854
128,4,2,0.001,0.001,128,last,False,True,1.0,0.663671875,0.7,0.65375,11.122087717056274
128,4,2,0.001,0.001,128,last,False,True,5.0,0.66640625,0.6859375,0.62,9.237516403198242
128,4,2,0.001,0.001,128,mean,True,False,1.0,0.84921875,0.840625,0.80625,10.934937477111816
128,4,2,0.001,0.001,128,mean,True,False,5.0,0.835546875,0.8375,0.83375,11.509817123413086
128,4,2,0.001,0.001,128,mean,True,True,1.0,0.723046875,0.7140625,0.72375,12.136272430419922
128,4,2,0.001,0.001,128,mean,True,True,5.0,0.7203125,0.734375,0.68625,12.130834817886353
128,4,2,0.001,0.001,128,mean,False,False,1.0,0.6890625,0.659375,0.63125,7.515606641769409
128,4,2,0.001,0.001,128,mean,False,False,5.0,0.6765625,0.6734375,0.61875,10.51302456855774
128,4,2,0.001,0.001,128,mean,False,True,1.0,0.68046875,0.68125,0.655,11.367409229278564
128,4,2,0.001,0.001,128,mean,False,True,5.0,0.662109375,0.6421875,0.6375,7.75044846534729
128,4,3,0.1,0.01,64,last,True,False,1.0,0.985546875,0.9640625,0.96125,15.612591981887817
128,4,3,0.1,0.01,64,last,True,False,5.0,0.9796875,0.9546875,0.96875,17.696449279785156
128,4,3,0.1,0.01,64,last,True,True,1.0,0.924609375,0.9546875,0.95375,23.99331521987915
128,4,3,0.1,0.01,64,last,True,True,5.0,0.925,0.9546875,0.9625,23.918855667114258
128,4,3,0.1,0.01,64,last,False,False,1.0,0.694921875,0.678125,0.6525,17.77095675468445
128,4,3,0.1,0.01,64,last,False,False,5.0,0.53671875,0.575,0.525,9.632150411605835
128,4,3,0.1,0.01,64,last,False,True,1.0,0.514453125,0.5953125,0.53625,7.223787546157837
128,4,3,0.1,0.01,64,last,False,True,5.0,0.537109375,0.625,0.5575,20.104352951049805
128,4,3,0.1,0.01,64,mean,True,False,1.0,0.96953125,0.9578125,0.9625,12.727896690368652
128,4,3,0.1,0.01,64,mean,True,False,5.0,0.97109375,0.95625,0.975,15.384789943695068
128,4,3,0.1,0.01,64,mean,True,True,1.0,0.95234375,0.9578125,0.97125,23.711418867111206
128,4,3,0.1,0.01,64,mean,True,True,5.0,0.960546875,0.9671875,0.9625,23.751694440841675
128,4,3,0.1,0.01,64,mean,False,False,1.0,0.82265625,0.8328125,0.82875,19.110339641571045
128,4,3,0.1,0.01,64,mean,False,False,5.0,0.8015625,0.784375,0.7825,19.104803800582886
128,4,3,0.1,0.01,64,mean,False,True,1.0,0.504296875,0.4359375,0.44125,5.789468765258789
128,4,3,0.1,0.01,64,mean,False,True,5.0,0.68515625,0.696875,0.6725,21.02163529396057
128,4,3,0.1,0.01,128,last,True,False,1.0,0.96640625,0.971875,0.95875,13.450760841369629
128,4,3,0.1,0.01,128,last,True,False,5.0,0.9421875,0.95,0.9475,15.636631965637207
128,4,3,0.1,0.01,128,last,True,True,1.0,0.808984375,0.8546875,0.81125,15.906043291091919
128,4,3,0.1,0.01,128,last,True,True,5.0,0.844921875,0.8953125,0.88375,16.02163577079773
128,4,3,0.1,0.01,128,last,False,False,1.0,0.529296875,0.4890625,0.5075,4.216679573059082
128,4,3,0.1,0.01,128,last,False,False,5.0,0.506640625,0.4984375,0.5,4.815661430358887
128,4,3,0.1,0.01,128,last,False,True,1.0,0.518359375,0.5796875,0.535,3.9884095191955566
128,4,3,0.1,0.01,128,last,False,True,5.0,0.508984375,0.5375,0.5175,4.003018617630005
128,4,3,0.1,0.01,128,mean,True,False,1.0,0.9609375,0.9609375,0.96625,15.597596168518066
128,4,3,0.1,0.01,128,mean,True,False,5.0,0.966796875,0.95625,0.96625,14.707744121551514
128,4,3,0.1,0.01,128,mean,True,True,1.0,0.774609375,0.796875,0.76875,15.936347246170044
128,4,3,0.1,0.01,128,mean,True,True,5.0,0.85703125,0.9,0.895,16.008617162704468
128,4,3,0.1,0.01,128,mean,False,False,1.0,0.74453125,0.7640625,0.7575,14.831999063491821
128,4,3,0.1,0.01,128,mean,False,False,5.0,0.714453125,0.7140625,0.69625,14.873562812805176
128,4,3,0.1,0.01,128,mean,False,True,1.0,0.540625,0.575,0.56375,7.348564624786377
128,4,3,0.1,0.01,128,mean,False,True,5.0,0.59609375,0.6296875,0.6225,11.888377666473389
128,4,3,0.1,0.001,64,last,True,False,1.0,0.552734375,0.653125,0.5925,15.903788328170776
128,4,3,0.1,0.001,64,last,True,False,5.0,0.5703125,0.6703125,0.5975,17.941833972930908
128,4,3,0.1,0.001,64,last,True,True,1.0,0.532421875,0.584375,0.56625,7.168078184127808
128,4,3,0.1,0.001,64,last,True,True,5.0,0.546484375,0.609375,0.5875,13.736644744873047
128,4,3,0.1,0.001,64,last,False,False,1.0,0.5171875,0.58125,0.52125,7.302575349807739
128,4,3,0.1,0.001,64,last,False,False,5.0,0.51328125,0.525,0.5125,4.592444896697998
128,4,3,0.1,0.001,64,last,False,True,1.0,0.513671875,0.5546875,0.5175,5.045966148376465
128,4,3,0.1,0.001,64,last,False,True,5.0,0.515234375,0.5375,0.51,7.948589563369751
128,4,3,0.1,0.001,64,mean,True,False,1.0,0.7328125,0.74375,0.74125,21.580626726150513
128,4,3,0.1,0.001,64,mean,True,False,5.0,0.683984375,0.74375,0.7075,21.641045808792114
128,4,3,0.1,0.001,64,mean,True,True,1.0,0.56484375,0.63125,0.5975,14.52656888961792
128,4,3,0.1,0.001,64,mean,True,True,5.0,0.5484375,0.61875,0.5875,15.459446907043457
128,4,3,0.1,0.001,64,mean,False,False,1.0,0.605078125,0.5609375,0.55875,10.909857749938965
128,4,3,0.1,0.001,64,mean,False,False,5.0,0.56484375,0.5796875,0.56625,7.182076930999756
128,4,3,0.1,0.001,64,mean,False,True,1.0,0.541796875,0.603125,0.5925,11.506819009780884
128,4,3,0.1,0.001,64,mean,False,True,5.0,0.508984375,0.565625,0.55625,7.818296194076538
128,4,3,0.1,0.001,128,last,True,False,1.0,0.534375,0.63125,0.585,5.650317907333374
128,4,3,0.1,0.001,128,last,True,False,5.0,0.54765625,0.6421875,0.59625,9.040248155593872
128,4,3,0.1,0.001,128,last,True,True,1.0,0.54375,0.6578125,0.63625,14.939317226409912
128,4,3,0.1,0.001,128,last,True,True,5.0,0.516796875,0.5078125,0.5275,4.813854217529297
128,4,3,0.1,0.001,128,last,False,False,1.0,0.5265625,0.525,0.51625,9.193132162094116
128,4,3,0.1,0.001,128,last,False,False,5.0,0.502734375,0.54375,0.515,6.578418731689453
128,4,3,0.1,0.001,128,last,False,True,1.0,0.500390625,0.553125,0.54,6.401703834533691
128,4,3,0.1,0.001,128,last,False,True,5.0,0.492578125,0.51875,0.51125,3.6956286430358887
128,4,3,0.1,0.001,128,mean,True,False,1.0,0.6734375,0.690625,0.6525,10.921889781951904
128,4,3,0.1,0.001,128,mean,True,False,5.0,0.649609375,0.7015625,0.69,12.792162656784058
128,4,3,0.1,0.001,128,mean,True,True,1.0,0.55625,0.5859375,0.565,11.107049942016602
128,4,3,0.1,0.001,128,mean,True,True,5.0,0.537890625,0.615625,0.58,13.7238187789917
128,4,3,0.1,0.001,128,mean,False,False,1.0,0.596484375,0.6,0.60375,11.273717164993286
128,4,3,0.1,0.001,128,mean,False,False,5.0,0.54921875,0.58125,0.5625,6.256218671798706
128,4,3,0.1,0.001,128,mean,False,True,1.0,0.526171875,0.540625,0.54,11.244283676147461
128,4,3,0.1,0.001,128,mean,False,True,5.0,0.512109375,0.521875,0.51125,3.3814773559570312
128,4,3,0.01,0.01,64,last,True,False,1.0,1.0,0.9578125,0.96125,15.850010633468628
128,4,3,0.01,0.01,64,last,True,False,5.0,0.999609375,0.965625,0.9575,9.916669130325317
128,4,3,0.01,0.01,64,last,True,True,1.0,0.990625,0.9546875,0.95875,10.249510288238525
128,4,3,0.01,0.01,64,last,True,True,5.0,0.998828125,0.96875,0.96375,14.499241590499878
128,4,3,0.01,0.01,64,last,False,False,1.0,0.95078125,0.9453125,0.94125,18.847278833389282
128,4,3,0.01,0.01,64,last,False,False,5.0,0.942578125,0.9484375,0.935,18.84900975227356
128,4,3,0.01,0.01,64,last,False,True,1.0,0.578125,0.596875,0.5675,6.215167760848999
128,4,3,0.01,0.01,64,last,False,True,5.0,0.95234375,0.9609375,0.9475,20.512266874313354
128,4,3,0.01,0.01,64,mean,True,False,1.0,0.999609375,0.9546875,0.9625,14.549474716186523
128,4,3,0.01,0.01,64,mean,True,False,5.0,0.99921875,0.96875,0.96625,11.857094287872314
128,4,3,0.01,0.01,64,mean,True,True,1.0,0.998046875,0.9546875,0.96375,18.20286464691162
128,4,3,0.01,0.01,64,mean,True,True,5.0,0.997265625,0.9578125,0.9725,15.311011552810669
128,4,3,0.01,0.01,64,mean,False,False,1.0,0.975,0.95,0.96,18.638937950134277
128,4,3,0.01,0.01,64,mean,False,False,5.0,0.965234375,0.959375,0.96125,18.653734922409058
128,4,3,0.01,0.01,64,mean,False,True,1.0,0.583984375,0.5390625,0.52875,4.9852519035339355
128,4,3,0.01,0.01,64,mean,False,True,5.0,0.984375,0.953125,0.96625,20.15090012550354
128,4,3,0.01,0.01,128,last,True,False,1.0,0.999609375,0.9609375,0.96125,10.321978330612183
