id,group,experiment,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,1.0,1.0833333333333333,1.1666666666666667,1.25,1.3333333333333333,1.4166666666666667,1.5,1.5833333333333333,1.6666666666666667,1.75,1.8333333333333333,1.9166666666666667
Zap1_001;0;1,Zap1,4109,0.0380333331909413,0.0362783682945452,0.0370606908908947,0.0378614845604085,0.0362590500172783,0.0374978038214399,0.0352251135649404,0.0373365142150803,0.0363949771483392,0.0361395643528812,0.0348068515095502,0.0362100600971703,0.035358492943963,0.0349377603360066,0.0358464148943797,0.0364824361577488,0.0347506251959076,0.0363576557563016
Zap1_001;12;3,Zap1,4109,0.0369669505988166,0.0367699607766388,0.0356097183108068,0.0359297187842674,0.0365546149459539,0.0357790570195711,0.0341360263463221,0.0361390704459715,0.0343581399730208,0.0353456141218012,0.0358760936290679,0.0333705100258573,0.0351130164576567,0.0337530246142354,0.0340357833302612,0.0338694266452931,0.0331905434993352,0.0330311316745087
Zap1_001;15;2,Zap1,4109,0.0349318365267305,0.0367654915770323,0.0349550754288547,0.0355107993506214,0.0362439478471923,0.0354838020021229,0.0360684692222264,0.0336637145000573,0.0363642365003486,0.0361355304321564,0.035021808074407,0.0357644863396853,0.0352636998728499,0.0357359345897674,0.0367724022960926,0.0366964965723031,0.0356212763572296,0.0344228300207864
Zap1_001;18;4,Zap1,4109,0.0377134959518071,0.0391006445878547,0.0386181527257423,0.0372213877273015,0.038766399974751,0.0377204587880823,0.0371775292941793,0.0374913391298262,0.0389165948813458,0.0387975779434384,0.0388895949555518,0.0374137790593358,0.037741663329413,0.0380970976257467,0.037820027202164,0.0380742391053778,0.0388832434316744,0.0381009582122185
Zap1_001;25;1,Zap1,4109,0.0469916139583701,0.046690519437266,0.0474550432685531,0.0465609699806679,0.0467867732330017,0.0473923840549051,0.0479135211593432,0.0485584993556422,0.0476416314151661,0.0473323619918678,0.0487327139539589,0.0458541048605914,0.0462255785262423,0.0478081580838219,0.0477153719265912,0.0466956281687396,0.0452412428206733,0.047679526945363
Zap1_001;2;1,Zap1,4109,0.0441905811501168,0.0438269525284505,0.0452146188503302,0.0442095605598056,0.0436379405929975,0.0440534402048666,0.0436348361647836,0.0437914093369723,0.0428563439054763,0.0449819468145612,0.04384034800358,0.0434646685167208,0.0438688933447688,0.0433961443924786,0.0432964305874177,0.0418446275273106,0.0413631508230315,0.0405239801704534
Zap1_001;30;2,Zap1,4109,0.0413719779751003,0.0425068503086163,0.0437265318723184,0.0426265532895394,0.0438511493713804,0.0437862254258906,0.0446905777873258,0.045109693318468,0.0451353979853865,0.043397384899173,0.0457000291099104,0.0454305336431568,0.0467193980015741,0.0462617185614743,0.0451405533917837,0.0466958450704225,0.0459313580229684,0.0453330986930238
Zap1_001;3;1,Zap1,4109,0.034809061734864,0.0345656187213234,0.0357496824664423,0.0352477306987903,0.0330759215369578,0.0357424630734458,0.0378732289207118,0.0369577427358873,0.0375994588125574,0.035707267136115,0.0348866671212343,0.0367537496244458,0.0375108665100294,0.0370034040795798,0.0354264097606596,0.0373644043619812,0.0378956009784139,0.0373690026532456
Zap1_001;40;1,Zap1,4109,0.0420414346367275,0.0422749343099731,0.0398954883507357,0.0406557630036254,0.0412841133464709,0.0411356063272278,0.0409858582407428,0.0407835875480642,0.0422036300709062,0.0427289513138673,0.0400205348093724,0.0413968470960481,0.0411378721720194,0.0398138184964697,0.0393165666371072,0.0395186790191724,0.0394104734204323,0.0395438886520229
Zap1_001;41;2,Zap1,4109,0.0387128761864738,0.0371267197242597,0.0364381807487599,0.0377181098165084,0.0365753765820559,0.0368188860234127,0.0361025819049332,0.0370758746964082,0.036096954484796,0.0360679610067069,0.0365877428204614,0.0353260737339847,0.0348781353478435,0.0359290373639199,0.0348809514934499,0.0347873165756817,0.035135318651143,0.0346761315621606
Zap1_001;43;1,Zap1,4109,0.0426260730305123,0.0419224221740197,0.0424160916494206,0.0444369102457548,0.044446479128467,0.0438767677429527,0.0420660986306178,0.0445213096780262,0.0448462730935494,0.0442650511310512,0.042467936283128,0.0445178377435019,0.0470613880364867,0.0465051184279959,0.0470821713079599,0.0472374313608823,0.0479319946375318,0.0485754271148274
Zap1_001;44;1,Zap1,4109,0.0441344767505935,0.0447262350908216,0.0440682087181442,0.0430887690001883,0.0428719069987134,0.0444564089950431,0.045507872207636,0.0430871678106579,0.0432044036008533,0.0417953369776288,0.0426809249744916,0.0420217961276704,0.0412281703819204,0.0411295480014881,0.0416348400639864,0.0427811839967362,0.043054524772069,0.0428305397808604
Zap1_001;47;1,Zap1,4109,0.0643894879904091,0.0626157527985248,0.0622793441134056,0.0616311594639517,0.0589647727235715,0.0599353914212436,0.0586005787040896,0.0603227461584119,0.0584463574443155,0.0560991357630947,0.0542268654159464,0.0549718545085469,0.0552071701499758,0.0544471923003378,0.0550646899634034,0.0557034462396223,0.0551805264275951,0.053733745308256
