id,group,experiment,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,1.0,1.0833333333333333,1.1666666666666667,1.25,1.3333333333333333,1.4166666666666667,1.5,1.5833333333333333,1.6666666666666667,1.75,1.8333333333333333,1.9166666666666667
Swi6_001;15;2,Swi6,4251,0.1038935059303241,0.1002493000130202,0.0981252902668722,0.0935964719353615,0.1111514098823326,0.1099536118300793,0.1100383470219883,0.1092991329874758,0.105746622175005,0.1095590333079742,0.1126940464580771,0.1148832484461996,0.1141714052644994,0.1125836228849941,0.1114750784536582,0.113157058921785,0.1129700428382648,0.112179633670302
Swi6_001;21;1,Swi6,4251,0.0591334450210616,0.0570901631985646,0.0617827819338289,0.05639347574842493,0.0556799777047789,0.0620070253743738,0.0598141425692744,0.0567414321712732,0.0536088981294716,0.0565945201780584,0.0616412441654914,0.0627137043011291,0.0625032424741388,0.0655349402274705,0.0547170798769086,0.0523132059959216,0.0514654004106693,0.0522691252380324
Swi6_001;27;2,Swi6,4251,0.1150373512386742,0.1105409432542783,0.1186359460618428,0.1203636344498197,0.1192129517645442,0.1172271478556299,0.1122958325693519,0.1244826435519868,0.1175826104220428,0.1212156780661403,0.1190667420023523,0.1242383952683468,0.1256065501305561,0.1237082907353141,0.121630998662067,0.1192249626360715,0.119447734315786,0.1221694612590196
Swi6_001;28;1,Swi6,4251,0.0882252747228534,0.0921503946589191,0.0880616036237979,0.0895999466533712,0.0898348184300861,0.0911737567621636,0.0967929746681306,0.0940100450482545,0.1019046241195042,0.1032506459250924,0.10738612627114,0.10284824589992,0.1068118521270667,0.0995101104686812,0.1097531400068541,0.1076606077777806,0.1063868363345709,0.10570803803694
Swi6_001;31;1,Swi6,4251,0.0856803808721498,0.0955754342976068,0.0918378064237124,0.0894332354323217,0.0910184874316456,0.090024365917917,0.0982905857198982,0.1083234174495751,0.0960672655740015,0.1029732843647875,0.0978391851950402,0.0999539301243097,0.09641205774668,0.0934095785107968,0.087665455524702,0.0889475328381162,0.0894256992042318,0.0897136083699218
Swi6_001;33;1,Swi6,4251,0.1103083443399891,0.1020193747873048,0.1005308541977871,0.0999426447724689,0.0900102062997472,0.096633157655249,0.1000533869993887,0.0947267670680381,0.0935655758111976,0.0830538812083097,0.0895720902384642,0.0877748487164,0.0769510689663206,0.0891887286350525,0.0818101298824421,0.0734073432853787,0.0699267619135304,0.0687842501889078
Swi6_001;36;2,Swi6,4251,0.0661523210638042,0.0687427068297779,0.0658451165295274,0.0634027625368245,0.0648033059438927,0.0618305845523382,0.0671278989169547,0.0665006650119774,0.0672101784894302,0.0638943647536855,0.0665511478550911,0.0646168374273361,0.064047263553519,0.0609174159514606,0.0645655452467106,0.0628177709193971,0.0658430977228471,0.0652536362414986
Swi6_001;42;1,Swi6,4251,0.0723956923768727,0.0845401663685948,0.0928766587931784,0.0957173491348493,0.0942580082166472,0.0961170611968296,0.0926558564815221,0.0993237056106301,0.1037814069225646,0.098213732212428,0.0976176146923743,0.0965282391975503,0.0979135253693858,0.1019967983007854,0.0970453707701664,0.0973050084491885,0.0915335893398306,0.0929222608141061
Swi6_001;45;1,Swi6,4251,0.0869306386597471,0.0841991766455854,0.0912080937768937,0.0918400142871831,0.091292670416098,0.0938721570321844,0.1015437779836344,0.094163667993841,0.0926244777415179,0.0954664718100374,0.0932083874056128,0.1014310867984557,0.1066781422566344,0.1008097172267425,0.1051448736812188,0.1085652830247951,0.1091120422820188,0.1097441003682628
Swi6_001;47;1,Swi6,4251,0.097221012236739,0.1009253569803375,0.0990134648040442,0.0983994712963176,0.0988358927512196,0.0908479690887321,0.0916303182667027,0.094326830285193,0.0944387506810577,0.1042750937826374,0.1008056137719766,0.1043095615792256,0.1043876577237084,0.0976052590016827,0.0955379983857167,0.0997796777964461,0.1024507163470363,0.101277636685916
Swi6_001;53;1,Swi6,4251,0.0807751726594343,0.0797246105697256,0.0798340460058003,0.0806024845253637,0.0809723864031251,0.0795435736257783,0.0840146350625398,0.0795685518483287,0.0721790466661462,0.07130137302572,0.075309561102939,0.0741736120285692,0.0754710690687262,0.0714448657654927,0.0799346948717127,0.0809303697844571,0.0798240576753086,0.0824440829255859
Swi6_001;54;2,Swi6,4251,0.0896241781296375,0.0865195447598656,0.0885200478626272,0.0884098303924467,0.0906913743263025,0.0912610985554541,0.0925477889954227,0.0935966572866303,0.0906928124370578,0.0932789445708334,0.0976506303124379,0.0995268023919993,0.095520552359496,0.0965810714245532,0.0943391951202023,0.0924924238086206,0.0909587950732061,0.0917778566210735
