class_name,label,tf,x,y,representation,method,TF & Condition,TF
Stb5,9,Stb5,-1.5031912555421096,-0.008790124261847087,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.0404827832598962,0.11600141246194433,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.5138532888856584,-0.02502556612545629,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.4482212203263833,-0.02517038390903997,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.7389909402729524,0.018683988795789735,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9343391587395611,0.026313092580986706,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.607791385230108,0.007249722977119876,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.7501759354910281,0.031517163735461366,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8122724132092374,0.028415741609206346,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9659347706452093,0.01428176992421566,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8351775186556194,0.02624667152476314,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8138684652451549,0.02594388583947083,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,23.992428469596376,0.5119010860121013,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9842951374906902,0.02387676974879204,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,9.039946670256397,0.08379482926024351,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8871846927227889,0.009730641179439937,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,8.532832509985331,-0.44861845296929703,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9860875920694451,0.06928452226820253,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9083240862088837,0.02928986432237833,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.575291201992162,0.037343932230354406,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9494088410208881,0.005955764965048296,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.44936392988682977,0.012329407732526925,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.7408296300652761,0.04826068374316377,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.5581685346643364,-0.015015090146032667,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8162317527486639,0.026710309221212095,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9450252267250383,0.04966774989563248,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.3890059934751111,-0.14121976213578785,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9236753298677369,0.014969429104058053,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.578794782563058,0.17276810071585683,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,0.9691390349715071,0.13891771148555415,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8428511837220604,0.10885838320823,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8891586831520452,-0.003066383685808761,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9257234885520806,0.007760060565145778,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9744524662970082,-0.007256459161558756,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.0399829166211827,0.04350586419855758,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,4.498797982203883,0.21223879096531115,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8817385948193287,-0.016586953194895452,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.5385238430408563,0.00885238145727441,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.6715571556933873,0.05909370480357716,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.957251219972364,-0.028831275243458465,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8645898808206368,0.06010643412833902,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.5671587621474824,-0.023230408647510456,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8154505685804152,0.14081626465857816,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.5314754202049785,0.008703321871821549,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8826145990766268,-0.13513843870619732,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.6510429286833694,-0.030491855415962964,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9935532299229886,0.04547495077014899,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.5825346325724017,-0.0077901051444774555,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,9.28395353349037,0.3112034728295224,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,6.738389403321016,-0.10508929186177778,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9515735520541689,0.013671881443623187,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.85551681097131,0.008983887195493975,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,3.096267699032542,0.07988183779211425,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.0364061956277564,-0.011826828432026634,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.0510408706864602,0.08134493304551765,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.641861309860763,-0.008598563523447001,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.0447303317537768,0.038826354960693324,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8837625474886088,0.04966790800354616,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.6114142511294838,-0.0035356121055967206,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9772917300723589,-0.013819310935998292,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9025208796582973,0.050296869158426655,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8531099208305893,-0.021745250541246895,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.8802263413996321,0.027347776090036763,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-0.9733352177281253,0.029443921456245015,Raw SVM features,PCA,Stb5,Stb5
Stb5,9,Stb5,-1.4951029515925875,-0.0027077279424849794,Raw SVM features,PCA,Stb5,Stb5
Tea1,10,Tea1,-1.7197025226394396,0.05076146381856561,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2808345371224505,0.11158211040794011,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.429435636147877,-0.01182194212683941,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6260927513577959,0.031717259944949186,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2142351158968392,0.1545860468669367,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.753763684935921,0.08633527382657263,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.276598320497813,-0.07713443224063783,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5294511873375887,0.013292795819726888,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.146970614884913,0.1349486636107088,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.8816332145065173,0.015907924351078843,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6824662980824596,0.03412113520276984,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1506688312882116,-0.028695865330665423,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7411182048155796,0.024589393796152978,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2047367980233827,0.06447564657515854,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7958971811578341,-0.0040210292116614295,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0312524799275995,0.11456241663819043,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6377322589650491,0.023390654969679247,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0321577210796415,0.27090464392348057,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7276452818615857,0.012068050040945997,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.721445203763375,0.10255076189767134,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1602637792155175,0.011973249172592427,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3398741992466525,0.08393430106977817,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2366332045784496,0.07822398107638609,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.6938375862323153,0.1346328591407111,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5417027047989194,0.15155335685034418,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6362782897911061,-0.15107183742002436,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.529129569991682,0.0875241095921038,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.769281086865747,0.03813667171311055,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.593439058082548,0.05349786727298978,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.672498326579675,0.03627206282230296,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5642483382760484,0.003993280466889887,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5075586446692406,-0.09860501372226513,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.7661749570335763,0.11240034243306746,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5253877271190994,-0.007620968936204275,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3490609407503191,0.09385052563478544,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.200423408943594,0.10492274758728712,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6529434426584375,0.10879032820604687,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.8415853291371524,-0.025848185975182757,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6658664691192089,0.04019598940155077,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0077016004763695,0.06481742210335863,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4738265614941866,0.06392742576252049,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5822573912784987,0.0366384382336708,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7673811628923821,0.003282226979574988,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.604335261020128,0.1894366122851175,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.534669774961905,0.16944163349678792,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5591253499321858,-0.010109058985319367,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.863113346658329,-0.08544075879066011,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7448245733561076,0.027303409720677244,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.8329930304109971,0.20309594263240005,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.372742967779729,0.10428879133933297,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.9657958976105387,0.019007761194144306,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9240429098758571,-0.03850533718972186,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4377432865285464,0.009430686810594769,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9402707055953647,0.1440297304176842,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9442220670606462,-0.2526848398739682,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4510215406133955,-0.02147484245637283,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.9835689019215978,0.02100447849201858,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.84090317953432,0.07336252304121162,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9847126077937969,0.06317659205673958,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6740496993643772,0.028881710664746447,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-2.075577192888784,0.14747921148776386,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5344141904618642,0.027916964617191876,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.7169523220616609,0.21750402627455515,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0663804988689596,0.13704119747056767,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.8245351701095511,-0.1023611669811467,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-2.1493025532243393,0.003455820751216512,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9678471486240676,0.06544554873404211,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7693797175402888,0.0027619090850211606,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-2.0091796888056646,0.005146181694034458,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.9750392776815096,0.037412274218888514,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.9112769250822454,-0.06170467893799463,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4484931393994571,-0.09319339947822618,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.448367467744908,0.040631583641346655,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7460439894479025,0.1356915683656005,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5824481722812647,0.051005274263817256,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3400877149567803,0.10638192347601719,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3077582761757016,0.09342653192069746,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.488728051044658,0.09688609164525645,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-2.1634860908702884,0.02296856644579574,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7585802348509243,0.0791832162067298,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5656148333059394,0.27546176724192,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1348946024245368,0.1432684796208998,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4444159112884727,0.05048866451666167,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,0.3453372807109137,0.2259276163898975,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.571804935348474,-0.007632382309373841,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.837423121302984,-0.02362288800678432,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,0.47748414774742515,0.9603278263644829,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5983853378654438,-0.02430331813171733,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0465545989336575,0.12341680054125176,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3808130658791722,0.1525909865299844,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2112353493242318,0.31809728927690556,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4726472683852017,0.21683227272799574,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.059358250318284,0.04929101627233381,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2584660875280296,-0.06274097113162717,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.912508416890612,0.01452216759070535,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2017013267878303,0.07862603475047573,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.654599080599057,0.0022198590450627086,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.704551154105839,0.08113464970315197,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5124576345182683,0.34258709595604914,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-2.093686515540483,-0.016964031005696146,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9655754609170902,0.7256212411202518,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.5593686968347511,0.6945965118952545,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4083840591904786,0.19999889845217,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0729857451173148,0.13806432774301275,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6346794934349957,0.052583753908984836,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2539691786965352,0.0817799979543314,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.8183696939446257,0.08267967316195209,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2701110223961707,-0.09100083339695902,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6141633852536574,-0.010236666585634959,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2929431374246796,0.06710083522490408,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7566262037288347,-0.009900558674705894,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.698069947062185,-0.052191896303200695,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9823536772448344,0.17635178021255252,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.9269986694460703,0.03136890557106424,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7345393467928936,0.08175898479793153,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7292875085910255,0.012750274529490253,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.9828245052002949,0.030464585273282392,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2989985175730412,-0.06543048505942511,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.595215704786894,0.0640256459971115,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5475362941406652,0.050148519655302766,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.9883197535088397,-0.10885664816480922,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4422841426896742,0.07081257710255674,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2693337842040657,-0.4195020786514147,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5686179780424818,-0.0759519989551123,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0993915812120287,-0.38207023053529926,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0757662455092458,-0.3322067345776837,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.76306033894541,-0.13196027762551923,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.366491218030993,-0.4256008588093179,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1626433735431214,-0.4505634315111581,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2955391435204362,-0.31214726139942284,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5255004820263218,-0.1763615078557793,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2159340584215779,-0.36151613681819394,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2648816730251098,-0.3179723508003976,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2198455574783835,-0.29029059735001206,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3658037832034058,-0.31908582125118545,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1201160311539549,-0.37005933082227904,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6573727516066101,-0.13906365903095225,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.226893701163069,-0.4028147995392571,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0281246076740538,-0.34005306708612537,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0211613133163697,-0.3063305443626399,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.38064883484754,-0.308246368040447,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.295536173033199,-0.26726910866893566,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6021866789853663,-0.10831125461632032,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0388939502295906,-0.2689023240118488,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.537289193584864,-0.21230132433600862,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.63811066706364,-0.15837601452258232,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.273870118994794,-0.21214403708814103,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.8693335748481025,-0.7166370092312899,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.8063209463528827,-0.8807726888937206,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3247642743704653,-0.4118701220843853,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.319408816387244,-0.33496297249925816,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3205278170212709,-0.3939614547882795,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1121934978777919,-0.34506013113740824,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.8303001088909719,-0.5072414208700822,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.8236211189611823,-0.24922441682982371,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.7166782501883144,-0.03950218214969769,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.52529883471561,-0.1257527959709675,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1407593590980452,-0.329617508271528,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5757175496676314,-0.2573767480690288,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1656381762761097,-0.505847941173831,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2267497323941372,-0.3013608940598179,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1394049132680797,-0.34200637844920123,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2310040512482585,-0.4688520471621141,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1656342293805926,-0.4851046769853208,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5631008519966685,-0.08079771879772502,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.201552552035514,-0.309465952092331,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.188127430105396,-0.27170936985802846,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0302015852032549,-0.25704538198014654,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.080844375361156,-0.28127442083237114,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.4225281546008008,-0.23962856908553204,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6211697745374125,-0.11223067569037004,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1341800938020556,-0.4192268401453853,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.177518819169361,-0.4097955347588714,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.254046425354767,-0.48060897346898734,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5194093767643315,-0.12033691797375974,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,3.175969802113883,-4.171844121231762,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6889003713994408,-0.13964274960656817,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2054928239793468,-0.44632734728946916,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.770378537060642,-0.9198080257941798,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1535129635801404,-0.4197958256271089,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2889783319760102,-0.4420993256712524,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2572903832529387,-0.4230285153970052,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5518509214315173,-0.1573539159724707,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.3890845176642221,-0.19824222516023976,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.241383392784946,-0.29660918200552483,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2263214897561718,-0.46620786826747834,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1537705986932199,-0.32727692650844165,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.5459122802491652,-0.2171408685301151,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.0029034550021747,-0.16393177428657274,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,2.346301483131611,-1.2237066964376109,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.5529698520773556,-0.12610748461148644,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.224624173096784,-0.4799577928132379,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2207741440893647,-0.4699068938019543,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.1137216347862595,-0.30485455432781083,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.2327377736448597,-0.44282096346383243,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-1.6404200982335464,-0.08252919401093295,Raw SVM features,PCA,Tea1,Tea1
Tea1,10,Tea1,-0.8969715383910559,-0.13988798454077728,Raw SVM features,PCA,Tea1,Tea1
