label,time_12.0,time_13.0,time_14.0,time_15.0,time_16.0,time_17.0,time_18.0,time_19.0,time_20.0,time_21.0,time_22.0,time_23.0,time_24.0,time_25.0,time_26.0,time_27.0,time_28.0,time_29.0,time_30.0,time_31.0,time_32.0,time_33.0,time_34.0,time_35.0,time_36.0,time_37.0,time_38.0,time_39.0,time_40.0,time_41.0,time_42.0,time_43.0,time_44.0,time_45.0,time_46.0,time_47.0,time_48.0,time_49.0,time_50.0,time_51.0,time_52.0,time_53.0,time_54.0,time_55.0,time_56.0,time_57.0,time_58.0,time_59.0,time_60.0,time_61.0,time_62.0,time_63.0,time_64.0,time_65.0,time_66.0,time_67.0,time_68.0,time_69.0,time_70.0,time_71.0,time_72.0,time_73.0,time_74.0,time_75.0,time_76.0,time_77.0,time_78.0,time_79.0,time_80.0,time_81.0,time_82.0,time_83.0,time_84.0,time_85.0,time_86.0,time_87.0,time_88.0,time_89.0,time_90.0,time_91.0,time_92.0,time_93.0,time_94.0,time_95.0,time_96.0,time_97.0,time_98.0,time_99.0,time_100.0,time_101.0,time_102.0,time_103.0,time_104.0,time_105.0,time_106.0,time_107.0,time_108.0,time_109.0,time_110.0,time_111.0,time_112.0,time_113.0,time_114.0,time_115.0,time_116.0,time_117.0,time_118.0,time_119.0,time_120.0,time_121.0,time_122.0,time_123.0,time_124.0,time_125.0,time_126.0,time_127.0,time_128.0,time_129.0,time_130.0,time_131.0,time_132.0,time_133.0,time_134.0,time_135.0,time_136.0,time_137.0,time_138.0,time_139.0,time_140.0,time_141.0,time_142.0,time_143.0,time_144.0,time_145.0,time_146.0,time_147.0,time_148.0,time_149.0,time_150.0,time_151.0,time_152.0,time_153.0,time_154.0,time_155.0,time_156.0
0,28,16,36,38,34,27,31,20,28,33,36,44,48,34,49,57,40,44,46,29,29,26,27,46,50,34,26,41,39,51,72,46,55,61,42,23,19,20,29,37,43,50,50,64,32,58,42,24,13,21,33,34,29,36,31,41,37,50,53,64,44,41,37,40,55,35,39,34,64,33,38,42,25,13,72,43,35,49,57,61,63,45,38,44,56,64,63,35,32,33,55,64,70,37,51,39,41,50,32,34,41,41,50,67,85,65,66,33,43,47,33,41,52,48,31,32,55,33,19,47,61,43,38,39,34,45,42,45,71,56,65,33,43,63,82,96,70,57,42,47,65,41,63,59,32
0,50,43,43,75,50,60,69,49,60,40,52,51,40,38,38,17,12,17,32,40,54,58,33,35,54,42,37,46,54,61,38,24,63,48,73,77,58,57,46,29,34,24,35,46,30,21,34,39,43,26,38,43,64,55,52,48,43,51,55,38,67,56,32,53,43,58,39,56,53,78,84,60,49,50,45,42,78,54,38,63,34,41,44,20,22,34,38,39,29,37,43,37,37,39,34,45,72,61,36,31,45,50,49,57,43,61,48,69,36,36,40,31,40,52,40,61,34,61,27,29,40,28,28,33,49,66,41,37,47,29,28,49,53,54,32,36,42,50,38,52,38,45,34,30,44
0,61,43,48,40,64,57,54,51,47,37,57,57,78,62,55,73,61,57,43,32,45,43,54,52,63,54,53,87,78,69,40,71,62,36,39,43,51,54,55,59,40,39,34,38,40,39,40,57,39,28,28,30,42,33,25,38,50,56,33,31,31,46,41,51,37,45,70,39,35,35,57,41,34,38,29,26,18,50,58,83,80,61,39,68,71,55,44,38,19,35,25,33,21,25,48,41,42,32,56,52,46,41,33,46,48,61,49,42,27,31,26,21,29,24,50,63,69,58,47,55,41,31,28,44,62,73,53,64,61,48,46,35,31,39,23,38,33,25,62,29,46,30,45,50,50
0,34,39,32,31,50,48,37,40,31,50,31,33,37,41,38,57,49,54,51,55,48,72,41,35,28,22,60,53,73,40,40,21,34,47,48,47,55,59,45,45,43,70,89,83,68,87,79,46,52,58,46,58,73,53,62,47,48,67,56,41,25,35,41,38,19,19,47,49,45,20,24,38,45,72,83,63,57,60,59,61,66,71,59,45,64,58,59,74,88,74,64,52,43,28,19,30,64,58,38,50,54,24,23,19,11,41,27,41,42,35,40,39,28,33,56,59,39,27,17,34,24,50,36,48,63,56,49,70,60,56,46,61,39,35,43,41,31,56,28,39,44,49,25,48,67
0,35,36,40,43,39,63,84,53,59,34,49,60,58,47,48,32,27,78,60,59,58,46,38,60,69,72,62,62,44,33,26,35,31,18,22,31,26,17,19,37,69,38,46,57,53,29,46,39,40,69,55,55,57,54,72,45,49,63,67,59,37,32,27,44,30,66,49,49,39,50,49,45,55,43,57,42,43,54,35,29,24,31,37,52,52,44,38,43,52,37,52,21,52,37,44,31,42,53,37,55,80,69,70,54,33,29,28,56,55,56,46,52,54,45,47,72,75,49,58,49,53,50,69,44,41,29,50,39,29,20,39,54,55,41,47,57,36,31,24,48,33,44,36,41,30
0,48,47,52,34,34,25,41,44,63,68,54,61,47,30,30,41,53,49,36,51,46,24,47,50,55,38,29,41,40,25,41,87,68,65,41,52,55,71,58,67,70,69,67,71,44,31,25,36,36,46,53,40,33,36,56,39,60,66,49,52,65,59,54,72,53,64,67,53,37,31,22,33,23,17,58,59,59,68,72,39,65,46,75,54,47,56,27,40,37,47,45,53,45,56,88,72,52,29,27,39,54,55,34,28,47,70,41,38,43,43,39,42,45,37,34,24,23,36,24,33,30,34,37,48,58,47,50,48,43,33,18,21,35,37,37,57,57,70,53,59,53,38,47,32,43
0,54,36,43,30,61,51,36,41,30,21,27,45,43,43,62,71,56,51,58,30,36,26,26,53,54,48,51,36,35,36,19,37,53,62,34,40,70,71,55,36,30,43,32,28,33,42,46,19,19,48,63,47,52,38,33,40,53,34,46,29,49,21,35,52,57,30,56,40,51,28,30,39,29,24,16,27,37,34,53,69,63,51,34,31,21,37,43,33,36,20,50,52,38,43,33,58,84,38,67,103,81,91,91,109,68,57,32,48,48,56,28,36,57,75,69,51,34,32,26,17,27,36,46,61,44,56,58,51,72,50,31,40,60,34,36,53,42,35,40,25,38,27,51,60,68
0,32,53,35,30,42,40,30,36,46,71,64,54,35,55,42,67,56,66,76,64,42,61,44,29,62,48,65,70,68,46,38,17,11,36,56,60,56,63,49,41,32,34,55,35,27,34,34,45,58,43,21,48,54,54,51,66,56,41,45,43,43,48,94,88,77,48,50,47,40,44,57,68,62,42,50,51,49,37,58,35,50,31,29,29,28,63,55,45,33,28,23,36,39,61,32,14,50,58,74,86,47,60,69,38,28,39,37,54,53,58,28,20,16,46,46,43,28,34,57,36,55,54,65,60,50,41,64,62,66,80,53,34,53,36,46,65,61,45,34,43,42,46,23,47,58
0,55,48,52,42,30,28,27,53,47,48,40,48,54,58,54,32,33,56,41,53,45,38,25,51,43,74,64,62,39,31,54,78,38,28,20,29,53,41,30,25,30,29,44,33,38,44,47,45,22,18,32,21,22,26,39,23,33,49,85,59,45,47,32,48,37,62,69,81,42,38,19,37,54,57,45,51,39,68,55,61,55,41,79,59,55,62,54,67,62,44,25,49,81,42,28,40,48,50,43,43,28,43,31,25,46,52,34,26,40,60,40,36,31,38,60,79,57,50,76,60,44,42,58,45,52,30,28,41,32,63,33,38,35,33,42,24,15,41,41,41,58,96,64,56,67
0,60,31,36,75,57,78,83,48,49,34,66,65,42,46,33,63,39,72,73,67,60,49,51,38,34,29,34,39,39,30,31,36,42,41,38,45,26,63,50,73,45,42,45,36,49,52,33,34,30,41,44,39,42,23,55,92,61,36,37,23,43,30,48,34,36,32,34,25,31,53,63,44,25,41,19,41,26,65,46,63,51,87,101,99,72,84,71,54,54,55,54,51,34,67,69,56,42,45,46,24,28,50,46,32,46,50,55,37,56,36,27,38,25,35,23,15,30,34,41,28,44,28,27,30,23,31,20,45,38,31,41,58,41,57,53,54,50,29,40,43,90,110,108,75,45
0,63,30,57,55,30,33,23,47,38,36,59,51,33,27,29,30,47,39,40,41,33,33,44,43,44,38,41,51,44,37,33,37,32,36,40,36,26,25,55,41,40,43,55,45,24,34,28,29,43,51,72,37,45,50,55,37,46,47,85,78,72,71,36,31,21,40,35,39,24,51,35,34,44,45,39,64,86,59,48,69,48,61,67,60,57,62,66,49,43,62,53,46,42,44,73,54,41,42,37,43,62,63,64,45,46,63,55,55,51,52,48,44,44,38,52,54,53,34,32,65,62,81,44,48,57,63,61,40,74,84,75,66,78,65,38,44,31,38,33,36,23,34,31,46,53
0,75,53,32,29,30,53,33,28,26,33,50,78,62,76,53,56,33,20,17,29,61,71,53,53,69,60,60,45,45,80,89,59,60,51,26,23,28,32,53,52,27,33,65,52,58,28,36,33,23,26,31,41,56,46,30,32,41,31,23,51,37,34,33,22,25,39,53,53,56,60,52,51,49,62,60,47,52,45,42,56,46,50,51,46,29,64,55,36,22,8,12,48,52,37,47,59,54,68,56,47,46,52,31,61,52,38,63,59,46,38,34,36,33,57,50,63,66,52,60,51,44,53,65,53,36,46,52,23,39,50,69,49,30,33,20,40,49,30,32,44,75,47,41,24,63
0,37,36,28,62,63,58,73,66,67,51,57,42,27,29,33,61,35,24,46,34,43,51,51,42,46,51,76,62,56,52,76,52,48,41,55,48,54,30,45,46,50,29,25,35,40,36,30,45,45,61,37,27,30,59,60,51,59,42,36,34,33,24,22,19,29,29,28,45,56,51,55,44,54,57,31,33,32,38,64,81,49,34,16,45,59,62,37,43,48,70,48,30,37,54,46,37,31,40,45,52,71,44,52,71,56,76,67,51,67,46,42,41,37,43,62,50,52,57,43,54,82,57,52,62,39,38,21,26,28,36,19,18,10,31,32,63,79,63,50,32,43,29,38,56,24
0,34,37,34,57,62,55,44,35,22,33,53,35,23,17,31,55,38,62,69,75,47,32,28,34,33,46,47,32,55,77,54,40,51,48,33,31,32,36,25,14,48,54,36,37,34,21,39,36,32,40,44,64,60,43,23,45,41,42,55,33,54,51,51,46,44,34,39,52,75,57,56,48,48,37,51,51,71,56,41,35,32,42,52,55,39,39,37,52,52,45,42,55,33,64,45,38,26,33,38,35,35,42,20,37,25,21,49,44,59,42,52,47,70,57,42,66,73,67,33,44,38,34,30,30,32,18,27,53,52,47,41,36,44,67,49,30,52,48,56,44,51,52,65,50,41
0,66,55,52,54,53,42,72,71,35,44,33,32,51,56,62,49,48,64,60,53,31,23,29,37,44,61,44,29,23,37,41,56,63,44,42,35,42,43,35,43,70,61,67,43,32,39,44,43,34,31,65,89,91,106,54,54,47,42,47,62,51,68,58,45,41,60,77,63,82,71,51,30,23,45,40,49,58,47,36,22,43,28,54,58,47,54,61,54,52,78,73,50,51,46,31,42,42,40,54,35,29,46,39,28,49,49,46,41,50,30,42,29,29,24,36,60,42,38,48,64,45,48,27,21,52,65,51,39,45,26,22,24,66,53,79,62,32,42,62,45,44,57,59,51,55
0,44,28,63,65,72,69,65,34,32,33,43,41,39,28,34,46,42,68,78,72,58,52,56,60,37,57,63,44,57,62,58,65,50,42,52,50,45,28,40,57,61,62,55,83,67,79,85,85,80,59,68,40,48,51,55,64,33,79,57,51,37,53,39,33,36,26,38,31,33,24,25,23,44,58,71,56,72,77,62,47,40,37,54,74,63,54,44,63,55,55,41,20,41,38,36,42,36,48,36,66,68,40,71,63,47,46,27,36,37,41,71,59,72,66,44,49,45,65,76,58,79,67,48,58,46,36,26,42,37,34,83,64,72,84,76,58,70,42,38,40,36,55,84,67,67
0,47,33,32,19,40,63,49,42,32,26,28,25,40,57,45,28,31,28,56,62,60,46,42,50,34,41,28,53,64,40,43,37,54,48,24,24,25,57,41,48,71,52,39,37,41,50,84,67,63,43,54,57,48,45,38,35,40,46,90,71,64,48,60,35,49,43,58,44,48,37,39,52,65,49,35,25,21,35,32,35,39,30,30,36,63,41,45,35,47,33,35,31,30,52,56,85,80,62,55,27,21,27,40,47,49,41,47,46,52,40,44,54,32,40,40,50,47,53,38,39,54,35,33,20,69,52,31,43,51,52,30,39,27,28,41,76,49,68,48,34,44,74,61,53,63
0,68,77,86,59,35,23,32,48,48,53,60,59,56,41,29,24,34,34,39,31,53,37,64,61,47,42,37,21,29,31,18,33,55,42,42,54,83,55,53,43,25,80,63,36,32,13,13,51,52,54,31,35,38,34,49,40,36,20,21,34,22,54,37,37,37,65,48,55,48,62,52,31,60,55,41,51,86,81,57,40,31,70,57,39,39,53,39,39,33,25,24,44,58,46,31,28,38,62,68,66,62,45,50,40,47,27,30,33,58,66,48,47,58,41,43,49,37,64,64,68,48,25,32,47,59,40,51,56,52,48,45,34,54,50,60,48,40,47,46,45,48,29,31,62,68
0,80,61,46,62,44,43,43,57,67,60,49,52,80,60,34,35,28,38,47,28,46,41,24,38,25,44,63,72,68,49,68,72,50,50,50,59,40,49,33,53,45,41,42,35,29,24,31,36,20,30,35,23,29,69,44,50,63,42,70,47,60,61,60,40,43,34,47,44,70,47,24,36,39,52,54,53,45,51,54,45,39,34,42,42,59,62,41,44,51,38,64,41,33,58,50,58,52,51,55,38,56,60,60,42,49,42,25,24,48,40,35,36,51,35,54,53,73,65,76,75,84,58,55,40,67,38,30,37,49,47,44,38,68,43,44,22,21,67,52,60,40,39,53,63,77
0,45,40,55,37,42,42,37,63,73,55,64,50,46,55,33,50,35,59,49,31,32,38,39,24,35,33,55,36,55,60,68,44,35,17,47,31,36,42,41,55,55,41,50,28,44,55,35,52,55,34,31,33,45,66,55,26,32,29,66,40,42,68,79,110,72,65,50,31,45,60,50,38,58,44,42,41,64,65,77,60,56,55,46,36,31,37,51,44,35,56,42,37,44,46,41,38,54,63,46,44,59,59,85,53,49,43,31,42,47,32,39,34,50,60,53,50,38,40,53,76,59,41,44,40,73,86,105,73,84,77,44,29,36,24,53,47,55,61,56,41,49,41,45,34,44
0,37,57,47,70,64,68,86,60,89,63,60,25,37,30,37,43,50,59,38,64,50,23,54,45,73,58,58,43,51,48,64,72,65,47,74,84,60,59,41,25,33,19,20,32,23,36,22,29,29,34,41,50,87,91,97,81,62,76,57,54,66,53,51,51,39,61,60,43,63,43,60,40,64,54,70,42,34,39,53,46,37,86,90,77,47,30,30,46,54,64,44,61,41,47,52,69,56,58,49,59,36,26,19,39,26,43,33,49,57,34,30,33,30,36,29,44,57,45,32,31,51,44,40,20,30,47,63,51,30,23,37,20,44,56,47,30,42,57,55,39,46,65,66,39,35
0,51,80,87,40,37,23,16,37,52,74,59,56,61,59,51,36,58,68,42,47,72,57,46,37,29,39,65,62,35,40,37,41,26,59,49,55,79,67,46,60,68,55,74,54,49,39,61,63,73,59,60,41,34,19,38,39,59,62,58,52,35,32,26,38,63,69,50,33,49,60,41,74,49,54,41,31,27,34,23,50,48,34,31,32,57,74,56,90,51,42,36,30,22,26,31,32,29,42,65,78,76,61,55,59,48,45,33,30,25,45,52,57,37,29,45,80,68,76,48,41,49,68,66,43,29,22,29,47,59,51,37,29,23,16,40,39,29,29,55,44,40,57,89,56,37
0,51,31,20,78,63,65,42,53,40,46,45,38,27,35,37,39,36,68,64,66,40,38,15,22,24,78,57,52,41,45,38,44,32,36,42,40,29,72,48,36,42,54,44,25,29,26,32,15,48,23,39,66,64,64,49,67,55,63,55,46,39,76,79,67,71,50,28,58,41,19,48,39,24,28,51,47,48,41,40,19,30,23,48,37,53,48,31,65,39,31,19,29,38,52,58,41,28,32,42,43,38,27,30,33,67,49,49,33,56,48,47,48,51,59,47,50,39,41,40,34,30,23,23,26,34,58,50,38,41,46,47,29,45,37,66,69,69,74,44,26,27,28,34,24,55
0,39,46,45,58,60,81,49,39,86,70,65,56,66,42,48,30,73,49,26,39,33,44,37,25,44,42,48,33,50,59,63,63,56,60,70,43,35,50,60,65,69,42,66,37,32,29,40,30,41,44,54,57,44,54,23,29,53,50,36,21,45,64,66,46,48,43,37,35,38,53,46,36,31,55,33,31,49,48,54,40,42,34,27,36,49,69,40,48,29,45,23,17,10,52,25,42,29,27,27,26,79,65,43,55,74,59,44,46,28,38,49,41,51,61,71,29,40,41,42,37,33,64,41,45,36,30,10,48,43,31,38,39,30,39,31,23,41,50,51,43,49,61,69,68,59
0,58,80,61,42,16,29,31,37,48,59,27,17,26,28,49,50,28,39,33,21,40,23,19,37,58,49,38,40,46,33,39,47,73,49,53,37,35,36,43,42,43,68,31,14,21,28,31,42,28,32,39,29,70,47,70,44,37,36,40,44,46,40,39,34,39,30,60,78,55,51,42,52,60,73,54,54,39,36,34,22,38,48,39,37,41,36,59,58,53,46,32,25,46,30,35,33,54,48,61,61,44,48,28,19,48,43,45,42,28,27,25,41,68,52,45,32,37,57,43,77,69,54,45,63,69,42,22,53,57,49,42,37,15,20,46,57,63,52,57,49,60,85,48,50,34
0,56,44,51,38,25,37,47,72,64,70,64,42,31,48,61,61,57,45,48,67,46,38,40,30,39,52,65,61,62,40,42,30,22,20,28,44,47,80,94,80,66,66,62,40,44,46,54,66,41,48,52,42,70,64,39,60,56,50,56,77,69,70,48,52,35,34,61,50,41,42,64,45,37,43,53,49,22,11,15,15,24,27,36,66,47,61,63,45,32,56,53,44,33,48,34,42,36,29,36,29,42,61,49,72,51,56,35,38,33,44,45,37,40,29,48,49,35,37,47,30,65,44,73,56,79,50,40,35,65,41,29,16,43,42,22,20,21,27,22,18,13,48,34,24,32
0,37,43,54,33,34,42,42,48,42,33,19,20,34,50,63,40,48,26,26,19,23,42,40,37,51,54,34,63,66,65,46,47,40,64,66,59,37,35,42,51,55,61,34,39,44,37,36,37,43,37,32,32,25,25,42,38,37,61,43,52,32,27,36,33,40,57,61,50,33,22,42,53,28,19,36,35,33,35,63,93,67,46,32,49,52,48,46,30,41,40,51,50,56,67,47,38,35,65,55,70,59,52,56,68,41,51,61,44,72,59,63,33,54,71,64,70,78,87,61,64,57,58,57,55,49,38,33,35,35,51,44,27,52,31,17,24,20,31,18,12,52,41,58,49,68
0,57,67,45,32,50,54,51,43,48,38,44,28,24,37,52,56,26,35,29,31,70,55,59,48,28,19,28,13,29,29,44,57,30,69,77,65,62,73,44,67,49,50,39,55,36,41,26,28,30,52,75,58,38,33,29,53,40,60,49,55,53,51,46,55,53,44,24,23,37,29,38,51,76,57,64,50,44,54,47,58,56,77,37,41,29,22,22,34,37,25,43,60,57,39,55,59,50,40,35,33,37,63,62,65,86,58,51,54,44,38,28,23,45,44,27,44,55,29,46,43,34,59,44,62,37,49,48,60,46,52,42,53,66,73,55,40,28,49,32,35,41,57,81,64,57
0,28,36,19,30,51,63,68,52,57,52,41,47,33,51,37,30,30,48,39,38,30,59,58,49,33,50,47,36,40,59,77,58,53,42,26,41,73,46,35,29,35,25,55,51,39,55,70,73,94,75,42,39,24,30,59,39,36,60,43,66,76,48,35,35,33,35,34,19,45,80,74,55,39,55,46,33,26,43,40,52,43,42,42,40,58,62,47,42,48,33,35,47,39,39,45,36,28,28,27,55,71,59,48,21,50,33,37,53,51,60,39,39,35,59,55,56,61,73,54,52,48,62,58,43,68,74,74,72,44,27,27,33,44,55,37,22,23,27,44,35,43,42,54,62,48
0,53,53,46,59,72,68,56,52,44,30,40,34,27,28,45,61,57,54,53,55,49,45,39,33,25,35,39,52,44,44,61,58,44,32,63,66,52,35,46,55,54,43,36,50,61,61,68,58,66,62,48,57,56,30,35,59,53,66,90,93,67,59,61,68,59,53,22,61,73,67,70,36,74,48,38,55,44,63,55,65,71,40,27,53,24,32,44,56,77,46,67,52,41,87,67,57,61,57,56,71,66,52,56,42,40,28,43,65,48,63,65,69,58,53,42,27,31,35,20,42,31,43,40,38,61,34,49,44,35,48,44,46,41,64,54,38,64,44,43,41,45,42,34,23,49
0,42,66,72,43,27,22,26,55,54,44,46,69,67,75,66,42,31,41,32,32,42,73,55,77,69,54,50,90,50,59,32,34,14,36,52,49,62,61,67,89,63,47,22,36,51,28,32,35,64,57,51,27,29,48,72,73,87,59,45,39,23,29,35,72,61,64,50,47,73,56,56,43,49,39,75,72,66,76,54,37,26,40,30,60,59,49,41,43,30,36,47,56,67,56,59,51,60,37,40,34,36,63,50,44,41,49,47,58,61,62,41,35,28,48,44,30,35,43,31,32,34,50,25,50,46,77,54,77,51,39,47,37,33,47,41,44,56,45,29,31,55,42,50,29,37
