timestamp,trial_id,experiment,best_val_acc,best_epoch,final_train_loss,final_val_loss,experiment_name,nhead,num_layers,d_model,batch_size,use_conv1d,lr,dropout,patience,epochs
2026-02-04 08:15:41,37,CV-Variation,0.8633333333333333,38,0.19122541014353434,0.34631571690241497,CV-Variation,4,1,128,64,False,0.0003439039277105298,0.3409141688785556,15,100
2026-02-04 08:51:12,39,CV-Variation,0.93,16,0.10454293278853098,0.23808312753836314,CV-Variation,4,1,64,32,False,0.0008771546198841335,0.31116455854282254,15,100
2026-02-04 11:45:28,40,CV-Variation,0.96,10,0.06381039571762084,0.24723078012466432,CV-Variation,8,4,64,64,False,0.0018518774702339696,0.4050050518663336,15,100
2026-02-04 14:39:44,41,CV-Variation,0.96,10,0.06388709223270417,0.22567675312360128,CV-Variation,8,4,64,64,False,0.0018810624173278216,0.40533182955329433,15,100
2026-02-04 17:06:20,42,CV-Variation,0.945,6,0.03785156454145908,0.2942897923787435,CV-Variation,8,4,64,64,False,0.003240156195463198,0.39524423457503277,15,100
2026-02-04 19:39:38,43,CV-Variation,0.9516666666666667,7,0.08411952159802119,0.25562892357508343,CV-Variation,8,4,64,64,False,0.0019534821747034985,0.003642107138502576,15,100
2026-02-04 22:06:27,44,CV-Variation,0.9583333333333334,6,0.05588130885362625,0.2915604217847188,CV-Variation,8,4,64,64,False,0.001570837923043144,0.41135462374161286,15,100
2026-02-05 01:29:11,45,CV-Variation,0.96,14,0.05736516923705737,0.3317341842254003,CV-Variation,8,4,64,64,False,0.0016329174917696554,0.4195658641356695,15,100
2026-02-05 05:13:58,46,CV-Variation,0.955,28,0.020990476199736197,0.4061521895726522,CV-Variation,8,3,64,64,False,0.0023817640392295174,0.3650332120352136,15,100
2026-02-05 07:47:31,47,CV-Variation,0.9633333333333334,7,0.043974554042021434,0.6949896589914958,CV-Variation,8,4,64,128,False,0.0019873991025308583,0.4371496000823332,15,100
2026-02-05 09:02:28,50,CV-Variation,0.51,3,0.6892732578913371,0.7129320216178894,CV-Variation,8,2,128,128,True,0.005574069835052231,0.23919350214266924,15,100
2026-02-05 12:18:52,51,CV-Variation,0.9583333333333334,13,0.043021560781945786,0.2163426633675893,CV-Variation,8,4,64,128,False,0.001306268829075687,0.43273092636151184,15,100
2026-02-05 15:27:32,52,CV-Variation,0.955,12,0.058018141058584057,0.19843575557072957,CV-Variation,8,4,64,128,False,0.0017198420730757586,0.4076695132174674,15,100
2026-02-05 18:07:41,53,CV-Variation,0.9566666666666667,8,0.047996277580658595,0.3854765872160594,CV-Variation,8,4,64,64,False,0.0017437839225625054,0.46943271847415374,15,100
2026-02-05 20:55:42,54,CV-Variation,0.9516666666666667,9,0.03136353373403351,0.38854645649592084,CV-Variation,8,4,64,32,False,0.0034482053810085474,0.2878409963224168,15,100
2026-02-06 01:00:56,55,CV-Variation,0.9566666666666667,20,0.02745542884990573,0.464248126745224,CV-Variation,8,4,64,64,False,0.0025790045515769844,0.4216878752914491,15,100
2026-02-06 06:09:09,56,CV-Variation,0.9583333333333334,29,0.07570862319072087,0.17940048317114513,CV-Variation,8,4,64,64,False,0.0004979335708967632,0.33026923583304957,15,100
2026-02-06 08:57:01,57,CV-Variation,0.96,17,0.04726953272521496,0.24372599830230077,CV-Variation,8,3,64,64,False,0.0011580274465564084,0.447991648927791,15,100
2026-02-06 10:23:51,58,CV-Variation,0.8616666666666667,26,0.10297535660862922,0.6547660462061564,CV-Variation,2,4,64,128,False,0.008731812428186853,0.4848244808789581,15,100
2026-02-06 14:00:21,59,CV-Variation,0.9516666666666667,16,0.031430552314966914,0.35558624903361,CV-Variation,8,4,64,64,False,0.0021119795206852076,0.4030216658881626,15,100
2026-02-06 17:31:29,61,CV-Variation,0.9566666666666667,24,0.04871451794852813,0.20779547015825908,CV-Variation,8,3,64,64,False,0.001184934217646239,0.44472018646832073,15,100
2026-02-06 20:19:07,62,CV-Variation,0.95,17,0.043572956227386994,0.324695445895195,CV-Variation,8,3,64,64,False,0.0013590509576235441,0.45378981786183903,15,100
2026-02-06 23:17:08,63,CV-Variation,0.9616666666666667,19,0.06547574575245381,0.2613289038340251,CV-Variation,8,3,64,64,False,0.000989038774516702,0.4378293643116034,15,100
2026-02-07 02:41:54,64,CV-Variation,0.9533333333333334,24,0.07954244289795558,0.21458852132161457,CV-Variation,8,3,64,64,False,0.0005736146167458492,0.4341484815136538,15,100
2026-02-07 04:10:11,66,CV-Variation,0.9516666666666667,9,0.037396679968883594,0.2075528415044149,CV-Variation,8,2,64,64,False,0.0027832132070462227,0.1538712661084658,15,100
2026-02-07 05:20:23,68,CV-Variation,0.865,25,0.17868137041727702,0.3524678170681,CV-Variation,8,1,64,32,True,0.0007286695114917025,0.4192939074303624,15,100
2026-02-07 08:21:33,69,CV-Variation,0.9466666666666667,11,0.0657618249853452,0.23331753651301065,CV-Variation,8,4,64,64,False,0.0009349391427057306,0.4658737546678029,15,100
2026-02-07 11:37:36,70,CV-Variation,0.9483333333333334,13,0.04577895187586546,0.2402370396256447,CV-Variation,8,4,64,128,False,0.0015347547190329468,0.4812400709738433,15,100
2026-02-07 14:46:19,71,CV-Variation,0.9533333333333334,21,0.06210742231210073,0.2276225114862124,CV-Variation,8,3,64,64,False,0.0010584238229942146,0.45417072922371726,15,100
2026-02-07 17:07:26,72,CV-Variation,0.9566666666666667,12,0.07005610808730126,0.27320147275924683,CV-Variation,8,3,64,64,False,0.00130937695470768,0.431965376925785,15,100
2026-02-07 21:13:40,73,CV-Variation,0.87,32,0.2364927041133245,0.32989690780639647,CV-Variation,8,3,64,64,False,0.00010001350098429645,0.38000971091694585,15,100
2026-02-07 23:14:52,74,CV-Variation,0.96,8,0.08253677759567897,0.1991261351108551,CV-Variation,8,3,64,64,False,0.000655098596686489,0.44240759960864706,15,100
2026-02-08 02:08:22,75,CV-Variation,0.96,18,0.01955146403765927,0.29544352849324546,CV-Variation,8,3,64,64,False,0.0020261625119603536,0.40502404033578066,15,100
2026-02-08 03:20:33,76,CV-Variation,0.9516666666666667,19,0.06445115783313911,0.5805712922414143,CV-Variation,2,4,64,64,False,0.0008716168750839995,0.46025897751506956,15,100
2026-02-08 04:52:01,78,CV-Variation,0.51,8,0.6926585206985474,0.6945196032524109,CV-Variation,4,4,64,64,True,0.00040490522252357465,0.498495712107515,15,100
2026-02-08 06:43:09,80,CV-Variation,0.9483333333333334,13,0.039900883146872124,0.3139037803808848,CV-Variation,8,2,128,32,False,0.0011849869841235314,0.4834422262090017,15,100
2026-02-08 09:25:41,81,CV-Variation,0.9533333333333334,16,0.06706208698948224,0.23319651355346044,CV-Variation,8,3,64,64,False,0.0006461845826655626,0.4356808222986719,15,100
2026-02-08 11:46:57,82,CV-Variation,0.955,12,0.07511548445622127,0.22795902361472448,CV-Variation,8,3,64,64,False,0.000712220611563249,0.44827556088310033,15,100
2026-02-08 16:24:14,83,CV-Variation,0.9633333333333334,38,0.08453022593259811,0.20719943205515542,CV-Variation,8,3,64,64,False,0.00043788664644411906,0.4666123700275191,15,100
2026-02-08 21:32:54,84,CV-Variation,0.9216666666666666,44,0.11114269117514293,0.3136814820766449,CV-Variation,8,3,64,64,False,0.00038659210581020034,0.46615950724744126,15,100
2026-02-09 00:21:01,85,CV-Variation,0.9483333333333334,17,0.059350605439394716,0.6562713503837585,CV-Variation,8,3,64,128,False,0.0014464416287430482,0.4749793436877948,15,100
2026-02-09 00:52:57,86,CV-Variation,0.7183333333333334,19,0.5081537043253581,0.5430596828460693,CV-Variation,4,1,64,64,False,0.00014162720064743003,0.3944846086002336,15,100
2026-02-09 06:13:45,87,CV-Variation,0.9516666666666667,31,0.07064946821828683,0.22190637429555257,CV-Variation,8,4,64,64,False,0.00032170819108469405,0.41353191079277274,15,100
2026-02-09 11:56:20,88,CV-Variation,0.9633333333333334,34,0.04583919374148051,0.15834296027819317,CV-Variation,8,4,64,64,False,0.0008414551300520405,0.198531226195205,15,100
2026-02-09 14:52:03,89,CV-Variation,0.96,10,0.0898530067205429,0.14176169097423552,CV-Variation,8,4,64,64,False,0.0004989591417726712,0.2218184464595088,15,100
2026-02-09 18:09:03,90,CV-Variation,0.9283333333333333,38,0.04091934276123842,0.4621038277943929,CV-Variation,4,4,64,128,True,0.0018757386110192272,0.2613855541286447,15,100
2026-02-09 21:10:12,91,CV-Variation,0.9666666666666667,11,0.07134441867470741,0.1654146869977315,CV-Variation,8,4,64,64,False,0.0008730925605143978,0.12748163497467557,15,100
2026-02-10 01:34:56,92,CV-Variation,0.96,23,0.04201473393912117,0.18221297413110732,CV-Variation,8,4,64,64,False,0.0008517196666798049,0.1001424464875367,15,100
2026-02-10 04:57:21,93,CV-Variation,0.9633333333333334,14,0.05815379817287127,0.15193728009859722,CV-Variation,8,4,64,64,False,0.0007546713303528312,0.1879284161425177,15,100
2026-02-10 07:52:02,94,CV-Variation,0.9583333333333334,10,0.06286921633283298,0.19254114389419555,CV-Variation,8,4,64,64,False,0.0007780374268674357,0.1553345997974263,15,100
2026-02-10 13:41:15,95,CV-Variation,0.9533333333333334,35,0.05458872871597608,0.1760069453716278,CV-Variation,8,4,64,64,False,0.0005520848285581941,0.18597827762259084,15,100
2026-02-10 14:55:40,97,CV-Variation,0.9583333333333334,17,0.055077961499492324,0.22647847096125284,CV-Variation,2,4,64,64,False,0.0009015764999525101,0.06178039849068542,15,100
2026-02-10 17:42:56,98,CV-Variation,0.9633333333333334,9,0.0778430070579052,0.19299778540929158,CV-Variation,8,4,64,64,False,0.0010279453524987354,0.19958315850566113,15,100
2026-02-10 21:55:05,99,CV-Variation,0.9633333333333334,21,0.03779450580229362,0.18535255432128905,CV-Variation,8,4,64,64,False,0.0010770527420867217,0.21363685486765255,15,100
