timestamp,trial_id,experiment,best_val_acc,best_epoch,final_train_loss,final_val_loss,experiment_name,nhead,num_layers,d_model,batch_size,use_conv1d,lr,dropout,patience,epochs
2026-01-30 22:25:05,12,Baseline,0.765,32,0.38264643208185833,0.5596177323659262,Baseline,4,3,16,64,False,0.008359159800759295,0.18039826175677265,15,100
2026-01-30 22:43:35,13,Baseline,0.8016666666666666,30,0.3618847002585729,0.4500173568725586,Baseline,4,3,16,64,False,0.0032002966903292226,0.06553532330036149,15,100
2026-01-30 22:50:55,14,Baseline,0.815,13,0.3214490917523702,0.49726665576299034,Baseline,4,2,32,64,False,0.0023010482229132187,0.24540649106161433,15,100
2026-01-30 22:57:13,15,Baseline,0.755,9,0.45518153548240664,0.5602605978647868,Baseline,4,2,32,32,False,0.000599144039269109,0.24907080701086992,15,100
2026-01-30 23:23:22,16,Baseline,0.7516666666666667,34,0.3467085913817088,0.6203377215067546,Baseline,8,2,32,64,False,0.0022258566400867683,0.2600466751900016,15,100
2026-01-30 23:35:55,17,Baseline,0.7433333333333333,33,0.48702660036087037,0.5741915369033813,Baseline,4,2,32,64,False,0.0006705591856600703,0.3146757188260834,15,100
2026-01-30 23:47:24,18,Baseline,0.795,29,0.23478548769156138,0.598367706934611,Baseline,4,2,32,128,False,0.005117477500878212,0.20959930570613905,15,100
2026-01-31 00:01:00,19,Baseline,0.8116666666666666,38,0.30348337733745573,0.47524127721786497,Baseline,8,1,64,32,False,0.0025742342227512197,0.10532663801844772,15,100
2026-01-31 00:12:43,20,Baseline,0.765,30,0.40049200598398843,0.5619693326950074,Baseline,4,2,32,128,False,0.001252749319050088,0.2953936650035045,15,100
2026-01-31 00:23:00,21,Baseline,0.815,25,0.28359652892748516,0.4815301235516866,Baseline,8,1,64,32,False,0.0024591428696348594,0.1048860448901631,15,100
2026-01-31 00:28:24,22,Baseline,0.79,6,0.2600018755992254,0.581440646648407,Baseline,8,1,64,32,False,0.005914978189643633,0.11344580180445561,15,100
2026-01-31 00:35:21,23,Baseline,0.8183333333333334,12,0.310975678841273,0.454749272664388,Baseline,8,1,64,32,False,0.0017180184285752942,0.04519915303940017,15,100
2026-01-31 00:48:41,24,Baseline,0.8066666666666666,37,0.3453784732023875,0.4343438450495402,Baseline,8,1,64,32,False,0.001029397401757953,0.01579963504814919,15,100
2026-01-31 01:01:31,25,Baseline,0.79,35,0.3515736848513285,0.44258310000101725,Baseline,8,1,64,32,False,0.0017298302359863588,0.05041219702697766,15,100
2026-01-31 01:12:14,26,Baseline,0.6083333333333333,24,0.6574456144968669,0.663768916130066,Baseline,4,2,16,64,False,0.0003407083621178672,0.21823984199954566,15,100
2026-01-31 01:49:46,27,Baseline,0.7866666666666666,32,0.2916838164726893,0.5862441825866699,Baseline,8,3,32,128,False,0.003508389626741583,0.15220263942558715,15,100
2026-01-31 01:55:01,28,Baseline,0.7616666666666667,22,0.4197084501584371,0.5166532746950785,Baseline,2,2,32,32,False,0.000887679352250085,0.059220172319529786,15,100
2026-01-31 02:08:55,29,Baseline,0.78,19,0.29858019653956097,0.5389177417755127,Baseline,4,3,64,64,False,0.006928417173238898,0.027345465633767455,15,100
2026-01-31 02:11:21,30,Baseline,0.7266666666666667,20,0.4969815698464711,0.5458718617757161,Baseline,2,1,16,128,False,0.0016697752429999733,0.21012890091256178,15,100
2026-01-31 02:18:17,31,Baseline,0.8,12,0.29781502536932625,0.4929876263936361,Baseline,8,1,64,32,False,0.002597689090093367,0.09377240661113888,15,100
2026-01-31 02:25:44,32,Baseline,0.8083333333333333,14,0.31562588544686637,0.45039314111073814,Baseline,8,1,64,32,False,0.0033450342499019747,0.14621671650627036,15,100
2026-01-31 02:33:11,33,Baseline,0.8133333333333334,14,0.32084944454828895,0.4441877508163452,Baseline,8,1,64,32,False,0.00411274046252801,0.0790095270117426,15,100
2026-01-31 02:46:33,34,Baseline,0.78,37,0.42041893855730694,0.5040974267323812,Baseline,8,1,64,32,True,0.001983264718192813,0.13369882395012955,15,100
2026-01-31 03:07:46,35,Baseline,0.8116666666666666,11,0.11329221598803997,0.996108911037445,Baseline,8,3,128,32,False,0.0014031936076021483,0.002722914610694696,15,100
2026-01-31 03:32:17,36,Baseline,0.7366666666666667,30,0.3733154575030009,0.6534528644879659,Baseline,4,4,64,128,True,0.004440845650150584,0.19344754181286827,15,100
2026-01-31 03:38:44,37,Baseline,0.7016666666666667,32,0.5437326367696126,0.6190350572268168,Baseline,2,2,16,32,False,0.0009088186602842327,0.2401343765641653,15,100
2026-01-31 03:41:24,38,Baseline,0.515,2,0.69273260084788,0.6928204806645711,Baseline,4,1,128,128,True,0.0025929684819292614,0.041285574671932,15,100
2026-01-31 04:17:02,39,Baseline,0.7883333333333333,20,0.18779434730609257,0.8835009860992432,Baseline,8,4,64,64,False,0.00645500259938301,0.12814343670143913,15,100
2026-01-31 04:34:01,40,Baseline,0.7383333333333333,22,0.38320357879002886,0.7901355536778768,Baseline,4,3,128,128,True,0.001316594936768103,0.38392816852722145,15,100
2026-01-31 04:40:11,41,Baseline,0.815,9,0.2831775182088216,0.5611829233169555,Baseline,8,1,64,32,False,0.0037674719145648723,0.08615831355984647,15,100
2026-01-31 04:47:38,42,Baseline,0.81,14,0.29473680957158405,0.4884567801157633,Baseline,8,1,64,32,False,0.003817910379460839,0.08459087116093034,15,100
2026-01-31 04:54:50,43,Baseline,0.7916666666666666,13,0.2668827472925186,0.5473440408706665,Baseline,8,1,64,32,False,0.0028772925547478805,0.12477467211248817,15,100
2026-01-31 05:03:19,44,Baseline,0.7966666666666666,18,0.3248564403851827,0.4626487135887146,Baseline,8,1,64,32,False,0.002164750887965924,0.07050550795533385,15,100
2026-01-31 05:15:34,46,Baseline,0.805,38,0.3380254176457723,0.5190862282117208,Baseline,2,3,64,64,False,0.007466137084485894,0.1795738830268966,15,100
2026-01-31 05:37:57,47,Baseline,0.805,26,0.3805217014948527,0.44484119017918905,Baseline,4,4,16,32,False,0.004546110184758703,0.03565142343094928,15,100
2026-01-31 05:44:56,48,Baseline,0.805,11,0.3071905997196833,0.49654582103093464,Baseline,8,1,32,64,False,0.009981087914336568,0.0962802430711696,15,100
2026-01-31 05:49:21,49,Baseline,0.515,1,0.6928294596672058,0.6928581754366557,Baseline,4,2,64,128,True,0.001616660088449667,0.1554458291264521,15,100
2026-01-31 06:14:06,50,Baseline,0.8016666666666666,16,0.3613966210285823,0.48672569592793785,Baseline,8,3,32,32,False,0.002142807457885336,0.2796577144531315,15,100
2026-01-31 06:20:17,51,Baseline,0.7816666666666666,9,0.2991980138619741,0.5344976186752319,Baseline,8,1,64,32,False,0.0038977384814588185,0.08177988644717164,15,100
2026-01-31 06:27:14,52,Baseline,0.79,12,0.29632425018151604,0.5309307336807251,Baseline,8,1,64,32,False,0.0031192797550266918,0.06443420519226176,15,100
2026-01-31 06:34:26,53,Baseline,0.7866666666666666,13,0.2914346287250519,0.5021165211995443,Baseline,8,1,64,32,False,0.00437151108502422,0.10355282624205453,15,100
2026-01-31 06:44:58,54,Baseline,0.5866666666666667,26,0.6601711872418722,0.6638744656244914,Baseline,8,1,64,32,False,0.00010320868184606936,0.07884055871828605,15,100
2026-01-31 06:48:59,55,Baseline,0.7833333333333333,14,0.411008204460144,0.502760800520579,Baseline,4,1,16,64,False,0.0052075762494635126,0.02802555288207237,15,100
2026-01-31 07:00:45,56,Baseline,0.785,8,0.3148397735754649,0.6159739875793457,Baseline,8,2,64,32,False,0.0011135081138520027,0.11897196426432013,15,100
2026-01-31 07:05:21,57,Baseline,0.7983333333333333,20,0.3796455839474996,0.44627615690231326,Baseline,4,1,32,128,False,0.002468837352233108,0.2324396512064388,15,100
2026-01-31 07:24:54,58,Baseline,0.6533333333333333,9,0.6017460997899373,0.6294289922714233,Baseline,8,3,128,32,False,0.00861608903405602,0.3310057886629023,15,100
2026-01-31 07:29:23,59,Baseline,0.8,14,0.2824671926101049,0.5317981505393982,Baseline,2,2,64,64,False,0.0019653537856167964,0.18042527519381085,15,100
2026-01-31 07:35:44,60,Baseline,0.63,31,0.6369127194086711,0.6463387171427409,Baseline,4,1,16,32,False,0.0007331201063144549,0.04675281200662539,15,100
2026-01-31 07:41:08,61,Baseline,0.795,6,0.27302694209416706,0.6257680543263753,Baseline,8,1,64,32,False,0.0028305692085316097,0.13640833086556098,15,100
2026-01-31 07:50:08,62,Baseline,0.7883333333333333,20,0.27758605941136677,0.5439031982421875,Baseline,8,1,64,32,False,0.003622718020025677,0.09817163619926031,15,100
2026-01-31 07:59:38,63,Baseline,0.8016666666666666,22,0.3301675423781077,0.4844190994898478,Baseline,8,1,64,32,False,0.0015426145966891416,0.16535517540908493,15,100
2026-01-31 08:06:20,64,Baseline,0.8066666666666666,11,0.3391370314757029,0.4506355396906535,Baseline,8,1,64,32,False,0.002396803907501251,0.11090945143859049,15,100
2026-01-31 08:37:12,65,Baseline,0.8033333333333333,14,0.2531278505921364,0.5556066465377808,Baseline,8,4,32,128,False,0.0031092795643537273,0.01568023076852254,15,100
2026-01-31 08:44:25,66,Baseline,0.8083333333333333,13,0.33333940943082174,0.4536602322260539,Baseline,8,1,64,32,False,0.001816266521048164,0.061999828313737515,15,100
2026-01-31 08:51:50,67,Baseline,0.7133333333333334,12,0.29463110836346945,1.2715741189320882,Baseline,4,2,64,64,True,0.00788158423249472,0.2694050586332856,15,100
2026-01-31 09:03:09,69,Baseline,0.5783333333333334,27,0.6651264891624451,0.6711314908663432,Baseline,8,1,32,128,False,0.00020786642271064133,0.19612542492889504,15,100
2026-01-31 09:08:41,70,Baseline,0.8066666666666666,25,0.2523831712404887,0.5301472115516662,Baseline,4,1,64,32,False,0.004907665221395924,0.14418206915821846,15,100
2026-01-31 09:30:41,71,Baseline,0.8016666666666666,12,0.07932305274407069,0.958514043490092,Baseline,8,3,128,32,False,0.0013689663874875016,0.015285578670406579,15,100
2026-01-31 09:49:27,72,Baseline,0.8083333333333333,8,0.16356904264291128,0.8071755385398864,Baseline,8,3,128,32,False,0.0014541194353846823,0.004360558498097846,15,100
2026-01-31 10:08:13,73,Baseline,0.8033333333333333,8,0.25715570322672526,0.5721680998802186,Baseline,8,3,128,32,False,0.001929091074796932,0.047184809732206304,15,100
2026-01-31 10:35:04,74,Baseline,0.765,18,0.09727322580416997,1.23179118792216,Baseline,8,3,128,32,False,0.002718073311195423,0.0008636978947740416,15,100
2026-01-31 10:56:17,75,Baseline,0.805,11,0.16721946632862092,0.81355180422465,Baseline,8,3,128,32,False,0.0012243292823109096,0.08582298172366457,15,100
2026-01-31 11:00:47,76,Baseline,0.77,14,0.29036612768967945,0.5908350149790446,Baseline,2,2,64,64,False,0.002304332170999208,0.027319518202997516,15,100
2026-01-31 11:15:00,78,Baseline,0.8083333333333333,11,0.2750114314953486,0.531994165579478,Baseline,4,4,64,128,False,0.004119059011781183,0.07510949618931415,15,100
2026-01-31 11:34:59,79,Baseline,0.7233333333333334,10,0.4575635846455892,0.5834389130274454,Baseline,8,3,32,32,False,0.00039691739505892096,0.40966586455655674,15,100
2026-01-31 11:41:52,80,Baseline,0.7816666666666666,10,0.23964858063062033,0.6893387126922608,Baseline,8,1,128,32,False,0.003242785510242831,0.10978478545927987,15,100
2026-01-31 11:49:34,81,Baseline,0.7766666666666666,15,0.2713403028647105,0.5532714275519053,Baseline,8,1,64,32,False,0.0035522952767845007,0.08940568890424742,15,100
2026-01-31 12:02:54,82,Baseline,0.7816666666666666,37,0.34456254267692565,0.5011469491322835,Baseline,8,1,64,32,False,0.002102914120426332,0.06492859184614559,15,100
2026-01-31 12:11:23,83,Baseline,0.7716666666666666,18,0.22409415741761526,0.6566528050104777,Baseline,8,1,64,32,False,0.0038667115438459046,0.05612568707047255,15,100
2026-01-31 12:21:55,84,Baseline,0.8166666666666667,26,0.29687943355242413,0.4375122054417928,Baseline,8,1,64,32,False,0.0017505592130286245,0.12968126526338702,15,100
2026-01-31 12:29:05,85,Baseline,0.7916666666666666,37,0.3387122587362925,0.45047612190246583,Baseline,4,1,64,32,False,0.0016862009520707405,0.12486279638101694,15,100
2026-01-31 12:41:51,86,Baseline,0.8133333333333334,10,0.2866161599159241,0.5537297058105469,Baseline,8,2,64,64,False,0.001133842412822739,0.14296875625708155,15,100
2026-01-31 12:54:38,87,Baseline,0.7816666666666666,10,0.30618379418055214,0.5172656313578288,Baseline,8,2,64,64,False,0.0010953004780774405,0.14482304830620435,15,100
2026-01-31 12:59:07,88,Baseline,0.7966666666666666,14,0.34853198369344074,0.48963695208231606,Baseline,2,2,64,64,False,0.000986672002692998,0.16181963340825806,15,100
2026-01-31 13:14:58,89,Baseline,0.7616666666666667,16,0.17027351478735606,1.1473442029953003,Baseline,8,2,64,64,True,0.0028664129731542356,0.13421534004844754,15,100
2026-01-31 13:23:11,90,Baseline,0.7916666666666666,15,0.3180331352154414,0.5014015134175619,Baseline,4,2,64,64,False,0.0008250911508106094,0.1770653732243369,15,100
2026-01-31 13:29:36,91,Baseline,0.7916666666666666,10,0.36057507371902464,0.476641636689504,Baseline,8,1,64,64,False,0.0018547422724427243,0.10594949139021077,15,100
2026-01-31 13:43:45,93,Baseline,0.7966666666666666,40,0.3798625260194143,0.4680005153020223,Baseline,8,1,64,32,False,0.0006014524463807759,0.03869610167264368,15,100
2026-01-31 14:21:16,94,Baseline,0.8,32,0.34205447435379027,0.4867619880040487,Baseline,8,3,32,32,False,0.0014039926863453616,0.11890219020699354,15,100
2026-01-31 14:28:28,95,Baseline,0.8216666666666667,13,0.3094834005435308,0.4359630250930786,Baseline,8,1,64,64,False,0.001543366356715825,0.19746772397533302,15,100
2026-01-31 14:35:55,96,Baseline,0.8133333333333334,14,0.3220889981587728,0.45201663494110106,Baseline,8,1,64,64,False,0.0015727416902201496,0.195209848171665,15,100
2026-01-31 14:44:39,97,Baseline,0.815,19,0.32290156443913776,0.4329259506861369,Baseline,8,1,64,64,False,0.0015881924957103987,0.19907046063123843,15,100
2026-01-31 14:52:22,98,Baseline,0.8183333333333334,15,0.2934104606707891,0.46481629848480227,Baseline,8,1,64,64,False,0.002282578043519193,0.20543050653050338,15,100
2026-01-31 14:56:48,99,Baseline,0.7933333333333333,17,0.3291137537161509,0.5121274606386821,Baseline,4,1,64,64,False,0.002195387177310991,0.24910230797566885,15,100
