timestamp,trial_id,experiment,best_val_acc,best_epoch,final_train_loss,final_val_loss,experiment_name,nhead,num_layers,d_model,batch_size,use_conv1d,lr,dropout,patience,epochs
2026-02-01 20:56:34,0,Mu-Variation,0.8633333333333333,20,0.23205356482664743,0.42439115285873413,Mu-Variation,4,2,64,128,True,0.0013426636729314278,0.4262899245294113,15,100
2026-02-01 21:30:22,1,Mu-Variation,0.905,55,0.1558261157274246,0.2592706847190857,Mu-Variation,8,1,64,32,True,0.0011169810390589511,0.003473554393820799,15,100
2026-02-01 21:38:33,2,Mu-Variation,0.945,17,0.08114387399951617,0.18997623761494956,Mu-Variation,4,1,64,128,False,0.0015501384471542058,0.30117765333023433,15,100
2026-02-01 22:02:28,3,Mu-Variation,0.945,16,0.09868365852038066,0.22674407323201498,Mu-Variation,4,3,16,64,False,0.0029655700876003374,0.2696661220726142,15,100
2026-02-01 22:21:52,5,Mu-Variation,0.9433333333333334,25,0.06909472492833932,0.24346571842829387,Mu-Variation,8,1,64,32,True,0.0013185821001831103,0.3903560567630732,15,100
2026-02-01 22:59:11,7,Mu-Variation,0.6383333333333333,38,0.5879894733428955,0.9889356780052185,Mu-Variation,2,4,128,64,True,0.009918291994187861,0.2003346435973965,15,100
2026-02-01 23:13:44,8,Mu-Variation,0.9383333333333334,13,0.102079136967659,0.21453604141871135,Mu-Variation,2,4,32,128,True,0.0012434894432364954,0.1643256526521873,15,100
2026-02-01 23:30:12,9,Mu-Variation,0.49666666666666665,1,0.6927666773796082,0.6938133653004964,Mu-Variation,4,4,16,64,True,0.00010923142491341583,0.006593136590302251,15,100
2026-02-01 23:38:51,10,Mu-Variation,0.9433333333333334,16,0.10322104958693186,0.1683229923248291,Mu-Variation,4,1,128,128,False,0.0003478833626982456,0.49668908285150704,15,100
2026-02-01 23:54:56,11,Mu-Variation,0.9533333333333334,7,0.07815815663337708,0.16346571524937947,Mu-Variation,4,3,32,64,False,0.003940817439005987,0.29266276704322436,15,100
2026-02-02 00:29:18,12,Mu-Variation,0.9533333333333334,32,0.07899957047402859,0.1939022127787272,Mu-Variation,4,3,32,64,False,0.0031784081961822416,0.33456989728779307,15,100
2026-02-02 00:58:32,13,Mu-Variation,0.9333333333333333,25,0.08530989885330201,0.2527853767077128,Mu-Variation,4,3,32,64,False,0.003963444402137615,0.36318779846670207,15,100
2026-02-02 01:31:27,14,Mu-Variation,0.9516666666666667,30,0.08825973679622014,0.1674299927552541,Mu-Variation,4,3,32,64,False,0.0036735955320850583,0.2161935047918554,15,100
2026-02-02 02:02:57,15,Mu-Variation,0.9433333333333334,28,0.11552079506715139,0.17720144192377726,Mu-Variation,4,3,32,64,False,0.0004123155829452101,0.10843349514860956,15,100
2026-02-02 02:14:39,16,Mu-Variation,0.9466666666666667,15,0.08224738195538521,0.19140049457550048,Mu-Variation,2,3,32,64,False,0.005334937152347003,0.33497679271510955,15,100
2026-02-02 02:38:47,17,Mu-Variation,0.945,18,0.08695769188801447,0.23652565519014995,Mu-Variation,4,3,32,64,False,0.0024198097811130464,0.4452791966913532,15,100
2026-02-02 02:58:33,18,Mu-Variation,0.9466666666666667,12,0.11054408838351568,0.18922973493734996,Mu-Variation,4,3,32,32,False,0.0005182720580386291,0.24536210526339897,15,100
2026-02-02 03:05:52,19,Mu-Variation,0.9316666666666666,13,0.0959056911567847,0.2577545722325643,Mu-Variation,2,2,32,64,False,0.0021213517603967938,0.38934772811053264,15,100
2026-02-02 03:37:20,20,Mu-Variation,0.92,23,0.10744082067410152,0.26303048024574915,Mu-Variation,4,3,128,64,False,0.006269971266416112,0.08102813337363507,15,100
2026-02-02 03:55:38,21,Mu-Variation,0.94,10,0.0859459776878357,0.17629064202308656,Mu-Variation,4,3,32,64,False,0.003949040149605905,0.23053999365545605,15,100
2026-02-02 04:25:36,22,Mu-Variation,0.9416666666666667,26,0.10244883489608765,0.18777415076891582,Mu-Variation,4,3,32,64,False,0.0006578938821822014,0.2809057803171612,15,100
2026-02-02 04:43:55,23,Mu-Variation,0.9466666666666667,10,0.0872939662237962,0.14531134565671286,Mu-Variation,4,3,32,64,False,0.0038116180629973987,0.19876934577733682,15,100
2026-02-02 05:16:05,24,Mu-Variation,0.945,29,0.08043012835582097,0.21201598763465881,Mu-Variation,4,3,32,64,False,0.005625319141895096,0.3421367117580985,15,100
2026-02-02 05:34:24,25,Mu-Variation,0.9383333333333334,10,0.10542457597454388,0.18286099831263225,Mu-Variation,4,3,32,32,False,0.002020981002883398,0.23533524460870758,15,100
2026-02-02 05:54:10,26,Mu-Variation,0.9416666666666667,12,0.06645606523752212,0.20022035201390584,Mu-Variation,4,3,32,64,False,0.003269470244813464,0.17682610150638148,15,100
2026-02-02 06:06:24,27,Mu-Variation,0.9483333333333334,10,0.062106315970420836,0.2469035323460897,Mu-Variation,4,2,32,64,False,0.007154201050241666,0.27918357205395705,15,100
2026-02-02 06:24:56,28,Mu-Variation,0.9466666666666667,11,0.05369159763058027,0.24669989784558613,Mu-Variation,2,4,128,64,False,0.0007657177447737252,0.3242749468903587,15,100
2026-02-02 06:50:56,29,Mu-Variation,0.945,12,0.050495341887076696,0.33319653987884523,Mu-Variation,8,2,64,32,True,0.0018405813018645492,0.45123940883044933,15,100
2026-02-02 07:25:17,30,Mu-Variation,0.945,32,0.07895674737294515,0.18956299006938934,Mu-Variation,4,3,32,64,False,0.002641723813402153,0.36781851694173856,15,100
2026-02-02 07:37:02,31,Mu-Variation,0.9483333333333334,9,0.08039347291986147,0.15517832477887472,Mu-Variation,4,2,32,64,False,0.006949142650980842,0.27875361836856255,15,100
2026-02-02 07:54:09,32,Mu-Variation,0.9433333333333334,20,0.08492453266183535,0.18380457202593486,Mu-Variation,4,2,32,64,False,0.004689363875857881,0.2085701917056692,15,100
2026-02-02 08:07:50,33,Mu-Variation,0.945,13,0.0679699078599612,0.22460375587145487,Mu-Variation,4,2,32,64,False,0.009414775998181905,0.29682532220484215,15,100
2026-02-02 08:16:16,34,Mu-Variation,0.945,18,0.06314478010932605,0.18662439266840616,Mu-Variation,4,1,64,64,False,0.004886605556712908,0.2622243820307177,15,100
2026-02-02 08:32:23,35,Mu-Variation,0.945,18,0.10277335318177938,0.45487961769104,Mu-Variation,4,2,32,64,False,0.007490519909175594,0.41541691446770324,15,100
2026-02-02 08:44:43,37,Mu-Variation,0.945,33,0.10302206367254257,0.17282007018725076,Mu-Variation,4,1,64,128,False,0.0009489878735266838,0.32030163006097884,15,100
2026-02-02 09:13:58,38,Mu-Variation,0.935,14,0.10078979017337163,0.20927611390749615,Mu-Variation,8,2,32,64,False,0.0017479817046609268,0.25662161272181666,15,100
2026-02-02 09:32:30,39,Mu-Variation,0.8533333333333334,9,0.2997964313030243,0.38845644156138104,Mu-Variation,4,3,16,128,True,0.007861678259088319,0.3566374768504021,15,100
2026-02-02 10:08:33,40,Mu-Variation,0.95,22,0.08290062169233958,0.166950656970342,Mu-Variation,4,4,32,64,False,0.0015616245648093874,0.224909766633753,15,100
