t_ac,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
3,0.452794019324533,0.6232213519712226,3.4507458441791337,12.0,0.3014866538260372,-0.02887996898352881,0.9060773480662984,15.0,0.005866666666666668,30.0,0.4134077168988574,5.0,0.2857142857142857,0.03296703296703307,0.2417582417582418,0.7840275755390638,14.0,1.8680654331049262,0.3902439024390244,0.21951219512195122,0.29452431127406253,0.7351093669288562
3,0.985615451918171,1.1517765446134594,3.1752832530499058,15.0,0.26607936402264715,-0.035018379561063906,0.9281767955801105,17.0,0.014462809917355372,34.0,0.39199646648835923,7.0,0.25,0.0934065934065933,-0.07692307692307687,0.76548447114822,12.0,1.8724048799135602,0.1951219512195122,0.6341463414634146,0.26998061866789064,0.7896811174362343
3,1.050471813694345,0.8720923517711119,2.855164287945075,9.0,0.2470969108835181,-0.038216705858352754,0.9447513812154696,33.0,0.009629629629629629,24.0,0.3727463227379278,5.0,0.3333333333333333,0.05494505494505497,-0.20329670329670335,0.7524853152274208,9.0,1.8651645979447162,0.14634146341463414,0.8536585365853658,0.34361169648640627,0.809899077786476
3,-0.012113384209560207,0.15977520340806572,2.705399701295905,6.0,0.2579675264896034,-0.019315947952502393,0.9502762430939227,14.0,0.04427083333333333,15.0,0.35485188912302346,5.0,0.18181818181818182,-0.36813186813186816,0.06593406593406592,0.7132381958173026,12.0,1.873486559639837,0.14634146341463414,0.7317073170731707,0.3190680038802344,0.8479507506124075
3,1.1028775050629969,1.2866585555599503,2.281635961914172,6.0,0.18866850317787676,-0.09383220060224162,0.9613259668508287,32.0,0.0028292181069958858,8.0,0.3159463611005497,4.0,0.4,0.11538461538461542,-0.06593406593406592,0.6108226902160525,8.0,1.872954726225159,0.17073170731707318,0.8536585365853658,0.4172427743049219,0.9106620684558703
3,1.2475981606989248,1.070724644909917,2.30291858575289,6.0,0.22849462850865926,-0.09028233067411259,0.988950276243094,13.0,0.004279835390946503,12.0,0.3146601276202416,3.0,0.5,0.06593406593406592,0.25274725274725274,0.7127453942875234,8.0,1.8838848151316756,0.17073170731707318,0.5853658536585366,0.4908738521234375,0.910504694556644
3,1.1414363916894035,1.1414363916894035,2.7111760896139625,7.0,0.2996161939158686,-0.0465360628734844,0.8950276243093923,17.0,0.013631687242798353,20.0,0.39599945253150304,4.0,0.4,-0.3791208791208791,-0.0714285714285714,0.7722951779218021,10.0,1.8120897667143936,0.14634146341463414,0.7317073170731707,0.3681553890925781,0.8369882012193804
3,1.2165179806932676,1.3926993802369716,3.431412791825329,14.0,0.2464057538048017,-0.038702808682951416,0.9337016574585635,21.0,0.0162962962962963,35.0,0.3946769756919045,10.0,0.16666666666666666,-0.0494505494505495,-0.4010989010989011,0.7224255951168346,7.0,1.8293236404102142,0.5365853658536586,0.7317073170731707,0.26998061866789064,0.7728772224707199
3,0.6234133308064718,-1.020334119589565,2.0742132763607115,5.0,0.24534542506288448,-0.076770769299181,0.9502762430939227,11.0,0.007242798353909465,11.0,0.3095063591235559,3.0,0.5,0.12362637362637363,-0.25274725274725274,0.6028228376182628,6.0,1.8595964762150894,0.14634146341463414,0.7317073170731707,0.5154175447296094,0.9557625613738581
3,-1.0912241277473442,-1.2679266883680183,2.6523655443550878,10.0,0.26775528683224015,0.0410775458132555,0.9337016574585635,18.0,0.020576131687242795,11.0,0.3468381322974198,9.0,0.10526315789473684,-0.10439560439560436,0.2362637362637363,0.686170397913236,9.0,1.877550483379249,0.8536585365853658,0.5609756097560976,0.3190680038802344,0.849381852457934
3,1.1678771682433449,1.3371406844926603,3.825291701562249,8.0,0.28412725305742403,-0.025879418385859485,0.9337016574585635,21.0,0.0029629629629629632,26.0,0.4418204974961987,7.0,0.16666666666666666,0.0494505494505495,0.4505494505494505,0.7891982262802769,9.0,1.8446386004563882,0.24390243902439024,0.8536585365853658,0.24543692606171874,0.7450992268438855
3,-0.8094216933934721,-0.6260751354125932,2.5402785673880954,6.0,0.20351902367569225,-0.015636871414737234,0.9337016574585635,21.0,0.011574074074074073,10.0,0.3231844405504743,5.0,0.14285714285714285,-0.04395604395604391,0.0219780219780219,0.7368415384757989,7.0,1.8798522576568049,0.1951219512195122,0.7073170731707317,0.39269908169875,0.8671050836891555
3,0.8872226946863206,1.0872517801356956,2.1157879562085955,8.0,0.1952212640374567,-0.14247939326119566,0.9613259668508287,11.0,0.011851851851851853,16.0,0.2759116520945412,3.0,0.5,-0.10989010989010994,-0.03296703296703296,0.6331456490347772,6.0,1.880306110706372,0.2682926829268293,0.8048780487804879,0.44178646691109374,0.9515198390082311
3,1.0728924737477314,0.8916253452720997,2.79824524884879,10.0,0.22942791396597234,-0.0502053173984936,0.9392265193370166,17.0,0.015185185185185185,19.0,0.3228558547994879,4.0,0.3333333333333333,-0.13736263736263732,0.03296703296703307,0.730312958294864,9.0,1.8656635285787544,0.34146341463414637,0.7560975609756098,0.34361169648640627,0.8235543591162026
3,1.0485863669816518,1.2135043305259694,3.107302824466726,13.0,0.3147877839052884,0.012086374940094378,0.9392265193370166,20.0,0.011111111111111112,20.0,0.3635645225917087,5.0,0.3333333333333333,-0.05769230769230771,0.2197802197802199,0.782431562589817,9.0,1.8211899928503206,0.3170731707317073,0.14634146341463414,0.26998061866789064,0.7890259400469816
3,1.0711238840390054,1.2404598278449492,3.349675000192888,8.0,0.2932251776456093,-0.02674421351352754,0.9226519337016574,19.0,0.002666666666666666,22.0,0.3973561722948065,6.0,0.2857142857142857,0.18681318681318682,-0.2142857142857143,0.7895368116122132,6.0,1.7992072566215818,0.14634146341463414,0.8292682926829268,0.29452431127406253,0.7709377847072215
3,1.0202164215643257,1.1961141500812245,2.611394998059004,9.0,0.30314227151745254,-0.045142942090952466,0.9558011049723757,16.0,0.008264462809917356,12.0,0.33455707295950116,6.0,0.25,-0.12637362637362637,0.3076923076923077,0.7109541178502005,10.0,1.8536347100149144,0.14634146341463414,0.5121951219512195,0.4172427743049219,0.8542468455890307
3,1.1140316819020855,0.9562456539281563,3.171612888802889,9.0,0.3134133955918741,-0.028715108630937368,0.9392265193370166,16.0,0.005185185185185185,27.0,0.37643611252336917,4.0,0.3333333333333333,0.12637362637362637,-0.13186813186813184,0.8312001933264073,10.0,1.7826792312467248,0.34146341463414637,0.8536585365853658,0.34361169648640627,0.7717630841671657
3,1.1231133957512092,1.3033461825154682,3.2406693919677796,9.0,0.24178271691169856,-0.10684648960216522,0.9226519337016574,21.0,0.03401360544217687,10.0,0.3855380887903946,8.0,0.08695652173913043,-0.07692307692307687,0.3296703296703296,0.7466273937173518,12.0,1.87653307398733,0.14634146341463414,0.6585365853658537,0.29452431127406253,0.7825372212399773
3,0.6042519087483043,-0.12201736420253595,2.665191071870027,7.0,0.24230689097542585,-0.0006950892915101449,0.9281767955801105,15.0,0.006296296296296295,19.0,0.35291339802613075,5.0,0.3333333333333333,-0.25274725274725274,0.08241758241758235,0.6761744686396146,10.0,1.8897865849707305,0.8536585365853658,0.8292682926829268,0.3681553890925781,0.8433371630265135
3,1.256915941075306,1.08470244814293,2.5594869838216194,10.0,0.23913297998651756,-0.012997615845118975,0.9337016574585635,15.0,0.007777777777777777,15.0,0.4135894462453534,5.0,0.3333333333333333,0.0,-0.02197802197802201,0.7117184067087733,6.0,1.8592076175099865,0.24390243902439024,0.14634146341463414,0.39269908169875,0.8664139209733656
3,0.9642097687735629,1.1281566326746928,2.9232046562602476,8.0,0.33863834104063584,-0.08514770866224186,0.9281767955801105,19.0,0.0018518518518518515,18.0,0.3919530919153215,5.0,0.3333333333333333,0.13736263736263732,-0.1648351648351648,0.7275792263227712,7.0,1.7906027683241368,0.14634146341463414,0.8048780487804879,0.3190680038802344,0.8028653930641899
3,-0.6594851660724954,-1.1759066469790034,3.4259611776889907,9.0,0.35602069078401055,-0.0240843499375872,0.9116022099447514,19.0,0.013888888888888888,10.0,0.42518230360158077,8.0,0.14285714285714285,0.10989010989010994,-0.04395604395604391,0.7157532155809612,9.0,1.856677577984843,0.14634146341463414,0.4634146341463415,0.22089323345554687,0.7764055776721648
3,1.0097548629043869,0.8263890458428841,2.9390978862187813,10.0,0.20123136531620328,-0.08190692083672539,0.9668508287292817,14.0,0.004074074074074074,24.0,0.3550907664773185,5.0,0.3333333333333333,0.05219780219780212,-0.41758241758241754,0.7421710600622388,9.0,1.9231139946355633,0.4146341463414634,0.14634146341463414,0.34361169648640627,0.7971163131704111
3,1.0720442093362417,1.2396202903652922,3.7552080241651016,9.0,0.36717139126752074,-0.00016435363600285948,0.9005524861878453,20.0,0.04000000000000001,23.0,0.43658589365363376,8.0,0.06060606060606061,-0.05494505494505497,0.01098901098901095,0.778295990683452,9.0,1.7995662398707306,0.17073170731707318,0.7317073170731707,0.24543692606171874,0.7388633468993527
3,1.021203707661126,1.1888154445636216,2.921870045989074,8.0,0.26722362498318963,-0.026191635426386854,0.9392265193370166,18.0,0.003858024691358025,24.0,0.3591108679386511,4.0,0.4,-0.05494505494505497,0.14560439560439553,0.7840688425937047,8.0,1.8211899928503203,0.21951219512195122,0.7317073170731707,0.34361169648640627,0.8050006136007178
3,0.9577351246786956,1.1279810544124274,2.9979105995541406,14.0,0.3001812283822814,-0.06817336340739576,0.9447513812154696,17.0,0.006666666666666665,23.0,0.39060813604849365,7.0,0.2222222222222222,0.04395604395604402,-0.08241758241758246,0.7656219803852484,6.0,1.890903593500792,0.3170731707317073,0.8536585365853658,0.29452431127406253,0.7872046267086336
3,-0.056431770143094084,-0.23534552345868576,2.3929657286831025,5.0,0.20357935727658744,-0.00877667141776734,0.9558011049723757,13.0,0.03292181069958847,13.0,0.36397870164190604,4.0,0.10526315789473684,-0.5054945054945055,0.5384615384615385,0.6977065565414351,9.0,1.8773689268289053,0.17073170731707318,0.7073170731707317,0.46633015951726564,0.8967216450633724
3,0.6315451396434355,0.8006219255272624,3.1181117603111623,9.0,0.2950526193598479,0.011447012404232551,0.9337016574585635,17.0,0.010666666666666668,19.0,0.38605100183450525,6.0,0.2857142857142857,0.20879120879120872,-0.2637362637362637,0.7649805500849742,13.0,1.8507310046647905,0.1951219512195122,0.3902439024390244,0.3190680038802344,0.7761567543865672
3,0.9531300303118155,1.110236533484213,3.4825694331203856,8.0,0.3839321508870954,0.007349503625629351,0.8729281767955801,35.0,0.009114583333333332,17.0,0.4649340192525969,7.0,0.2727272727272727,0.34615384615384626,-0.3516483516483516,0.7847265932027876,12.0,1.7370778997513037,0.14634146341463414,0.7560975609756098,0.3190680038802344,0.730605386397169
3,-1.1766989471631952,-1.3355045571452262,3.508717941541694,10.0,0.30475850897806545,-0.009264783383088324,0.9171270718232044,19.0,0.006933333333333333,30.0,0.4681991075162132,5.0,0.2857142857142857,0.29670329670329676,-0.038461538461538436,0.8465203231669595,14.0,1.802918477525704,0.36585365853658536,0.14634146341463414,0.26998061866789064,0.7443303398991166
3,1.2554795981089644,1.0860458219516274,2.8161819678949356,8.0,0.2547465223570979,-0.043989459503904725,0.9447513812154696,14.0,0.020833333333333336,16.0,0.37292218167058333,7.0,0.09523809523809523,-0.2417582417582418,0.4340659340659341,0.7316884790912137,7.0,1.8414483491334674,0.14634146341463414,0.8292682926829268,0.3681553890925781,0.8320597354313737
3,1.3592112527498599,1.1894072549046084,2.78301515397359,10.0,0.293198682466865,0.007138243089421349,0.9392265193370166,13.0,0.002057613168724281,17.0,0.4102387848956348,4.0,0.4,0.15934065934065944,-0.14835164835164838,0.7565847006666916,10.0,1.8388109672632524,0.34146341463414637,0.14634146341463414,0.3681553890925781,0.82484382478038
3,1.17450449593682,1.3373357070090055,3.0347571566111453,13.0,0.3137537370438219,0.015295720302231471,0.9337016574585635,19.0,0.0020576131687242796,21.0,0.44838820474569635,8.0,0.2,0.12637362637362637,-0.3571428571428571,0.747413327349713,8.0,1.8155445821550704,0.24390243902439024,0.8536585365853658,0.26998061866789064,0.787934824129497
3,1.0667114733089786,1.2524319486942863,2.8060887203083613,13.0,0.2556573184256293,-0.07487908264412751,0.9447513812154696,26.0,0.026041666666666664,27.0,0.36312268342821014,9.0,0.18181818181818182,0.26923076923076916,-0.2692307692307693,0.7043651766034451,10.0,1.8305190522110757,0.8536585365853658,0.8536585365853658,0.29452431127406253,0.8360277006702311
3,1.0529178380528035,1.2288356712713493,2.563442187388919,10.0,0.23799254582168472,-0.05002750075954492,0.9337016574585635,22.0,0.005144032921810699,22.0,0.3477484267156895,8.0,0.2,-0.5934065934065934,0.08791208791208782,0.7091241151066606,7.0,1.855367184153442,0.14634146341463414,0.7804878048780488,0.34361169648640627,0.8625486925942096
3,1.3237032320372648,1.4968201258881815,2.532832854087452,6.0,0.2697676915259286,-0.008574115231554985,0.9558011049723757,19.0,0.013333333333333332,8.0,0.3754446111554601,5.0,0.16666666666666666,0.04395604395604402,0.098901098901099,0.6797330596942217,8.0,1.8534820976346809,0.14634146341463414,0.4634146341463415,0.3681553890925781,0.8729666819416471
3,-1.244552144598522,-1.408351825811737,2.793293833976787,16.0,0.280729821295353,0.023007146905883517,0.9116022099447514,19.0,0.014166666666666668,30.0,0.3938763927360958,7.0,0.2222222222222222,-0.20879120879120883,0.2582417582417582,0.7126156180939585,13.0,1.8417746073420094,0.14634146341463414,0.5121951219512195,0.3681553890925781,0.8254529345471684
3,1.0912448045726153,1.2535757735025008,3.0330697691723776,9.0,0.28188518218387043,-0.009479662451823167,0.9060773480662984,18.0,0.01185185185185185,28.0,0.42741528725939293,5.0,0.3333333333333333,0.36813186813186816,-0.13186813186813184,0.7986931681204441,7.0,1.8036635306897486,0.21951219512195122,0.14634146341463414,0.3190680038802344,0.7775580956901956
3,-0.029294755628079594,0.33120568523411786,2.60242854055363,10.0,0.2552212248022434,-0.01770648742257791,0.9613259668508287,17.0,0.008264462809917356,12.0,0.3269877913426969,7.0,0.25,-0.3159340659340659,0.0714285714285714,0.6880921134761545,7.0,1.856677577984843,0.34146341463414637,0.17073170731707318,0.3681553890925781,0.853845748493818
3,1.0297102184282558,1.1982349589768253,4.142885048789656,14.0,0.2920198197681351,-0.060394793443592436,0.9392265193370166,18.0,0.011834319526627219,44.0,0.4336003485427246,11.0,0.15384615384615385,0.0494505494505495,-0.2664835164835165,0.790553380488813,8.0,1.7847903317499885,0.14634146341463414,0.8536585365853658,0.196349540849375,0.7225624420590504
3,1.262330344769304,1.0881221681775608,2.688655863495546,8.0,0.25882840728346024,-0.0036064697987843904,0.9392265193370166,13.0,0.005915637860082304,15.0,0.34083861095012563,3.0,0.4,0.05494505494505497,0.16483516483516492,0.7760142116251312,11.0,1.8547656776747385,0.1951219512195122,0.14634146341463414,0.4172427743049219,0.8436286622312299
3,1.0645502219287994,1.2348604169819255,3.450635480356598,7.0,0.33362052616621274,-0.038946332449393405,0.9502762430939227,30.0,0.08000000000000002,16.0,0.43143066437166727,6.0,0.05714285714285714,0.29670329670329676,-0.39010989010989006,0.7779443125359394,11.0,1.8417746073420094,0.14634146341463414,0.6097560975609756,0.3190680038802344,0.7622541767231712
3,1.1255891598666272,0.9455254650181812,2.490335568232422,11.0,0.24196546616907527,-0.043180154694652875,0.9613259668508287,27.0,0.006198347107438017,20.0,0.33552837806542096,7.0,0.25,0.34615384615384626,0.10439560439560447,0.6540680586969848,10.0,1.8722733231516993,0.36585365853658536,0.14634146341463414,0.34361169648640627,0.8714252789035594
3,0.4948583877786572,0.6781775617079755,2.216875272753241,8.0,0.2003034694751745,-0.029526436227515256,0.9779005524861878,20.0,0.0034567901234567903,21.0,0.32437532430464294,3.0,0.5,-0.14835164835164838,0.19780219780219777,0.7052172411538566,8.0,1.9044258984133706,0.24390243902439024,0.14634146341463414,0.4908738521234375,0.934163399704246
3,1.207503675752836,1.3781817006976926,2.823564005879339,8.0,0.26882172996430065,-0.036656121745360946,0.9337016574585635,16.0,0.004444444444444444,17.0,0.3717159463352019,5.0,0.3333333333333333,0.22527472527472536,-0.32417582417582413,0.7234457055361992,7.0,1.8391564962898592,0.14634146341463414,0.5365853658536586,0.3681553890925781,0.8269149944559042
3,1.1830607902986061,1.0226374384708283,3.1421945622551215,8.0,0.3264600903579231,-0.012424687981975813,0.9171270718232044,15.0,0.005866666666666667,19.0,0.38943234535334076,5.0,0.2857142857142857,0.3076923076923077,-0.25274725274725274,0.7942817794760183,10.0,1.8383245723638528,0.2926829268292683,0.8536585365853658,0.3190680038802344,0.7917775401995766
3,-1.194046639505295,-1.3524523205112708,3.425599802967441,9.0,0.33858874498363856,0.03328415932896446,0.9060773480662984,20.0,0.004266666666666667,18.0,0.3868509909739834,5.0,0.2857142857142857,0.2857142857142858,-0.2554945054945055,0.8114244640365071,12.0,1.8187552732442294,0.24390243902439024,0.17073170731707318,0.3190680038802344,0.7630357702117245
3,1.1898311885376176,1.3622570888902392,4.245636918862842,8.0,0.3118529380904572,-0.011305236520176358,0.9281767955801105,17.0,0.02777777777777778,41.0,0.4475765955115258,7.0,0.14285714285714285,-0.18681318681318682,0.10989010989010994,0.7711902977667534,7.0,1.8211899928503206,0.14634146341463414,0.1951219512195122,0.22089323345554687,0.7331938064304178
3,0.9269482594098051,0.9269482594098051,2.352881369396111,7.0,0.2852593481013292,-0.02945389730000268,0.9337016574585635,12.0,0.0027983539094650206,11.0,0.33065311774474127,3.0,0.5,0.14835164835164827,-0.06593406593406592,0.7672298794269726,9.0,1.9066583065143514,0.17073170731707318,0.7317073170731707,0.4908738521234375,0.9030457044485797
3,1.0272563156662209,1.2032541677543807,2.8660985936753134,10.0,0.2588133111635778,-0.04996805027314148,0.9281767955801105,12.0,0.008888888888888889,19.0,0.4115550478871574,4.0,0.5,-0.027472527472527486,0.07692307692307687,0.7561877440617182,10.0,1.846066841912223,0.3170731707317073,0.14634146341463414,0.34361169648640627,0.8175246655271713
3,-0.03580511172188294,-0.21025762209560428,2.215535427746404,5.0,0.22290090561576087,-0.003523310083781171,0.9613259668508287,11.0,0.00462962962962963,10.0,0.32220990271909555,5.0,0.4,0.10989010989010994,-0.20879120879120883,0.654697139191738,7.0,1.877365792154742,0.17073170731707318,0.17073170731707318,0.4908738521234375,0.935989903714087
3,1.2060921720022522,0.083859361937069,2.679898236276583,8.0,0.3413883475224636,-0.006405456908577192,0.9613259668508287,16.0,0.008230452674897118,14.0,0.39584810822071365,4.0,0.4,-0.36813186813186816,0.2197802197802199,0.7828117266693021,11.0,1.8328187105659963,0.3170731707317073,0.7317073170731707,0.39269908169875,0.8441581789512382
3,1.021094652214547,1.1796514064751882,3.4918351053672407,8.0,0.34767785543509555,-0.02132629930526057,0.9392265193370166,16.0,0.01866666666666667,31.0,0.4289417034935734,6.0,0.2857142857142857,0.04395604395604402,-0.038461538461538436,0.8017171410572244,8.0,1.7916244316077827,0.24390243902439024,0.7560975609756098,0.29452431127406253,0.7425812906792716
3,1.1378726932635743,1.3145035023609117,2.882585707054073,8.0,0.2807963290248521,-0.05194467884134295,0.9337016574585635,13.0,0.005555555555555556,16.0,0.3575766019157586,4.0,0.3333333333333333,0.05494505494505497,-0.13736263736263732,0.7775240623119799,7.0,1.881495953366393,0.2682926829268293,0.17073170731707318,0.34361169648640627,0.8226964465994862
3,0.7566900951328095,-0.5057951410111156,2.421216829739522,9.0,0.2263271832681999,-0.02394144616107751,0.9723756906077348,15.0,0.007407407407407406,25.0,0.35080473122785033,5.0,0.3333333333333333,0.1923076923076923,-0.005494505494505475,0.698790513836541,8.0,1.8776598434304856,0.24390243902439024,0.8048780487804879,0.39269908169875,0.882869902748317
3,0.005007903027381966,0.18592419607560684,2.4081985554797445,6.0,0.22712171110682178,0.01221006281651367,0.9668508287292817,14.0,0.007458847736625515,25.0,0.3362722014039598,3.0,0.4,0.027472527472527375,-0.4340659340659341,0.7160745925589511,9.0,1.877365792154742,0.1951219512195122,0.7804878048780488,0.4172427743049219,0.8887424041019791
